"TOA5","CR1000-SHORE","CR1000","86619","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","2121","Table1"
"TIMESTAMP","RECORD","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)"
"TS","RN","mV","mV","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-09-22 19:30:00",6328,0.48,0.555,0.516,0.642,0.474,0.606
"2018-09-22 20:00:00",6329,0.484,0.561,0.52,0.645,0.482,0.611
"2018-09-22 20:30:00",6330,0.488,0.563,0.52,0.645,0.486,0.612
"2018-09-22 21:00:00",6331,0.492,0.566,0.526,0.649,0.49,0.616
"2018-09-22 21:30:00",6332,0.496,0.568,0.528,0.652,0.495,0.619
"2018-09-22 22:00:00",6333,0.5,0.571,0.532,0.656,0.501,0.622
"2018-09-22 22:30:00",6334,0.5,0.571,0.53,0.655,0.5,0.625
"2018-09-22 23:00:00",6335,0.502,0.572,0.532,0.656,0.504,0.624
"2018-09-22 23:30:00",6336,0.505,0.575,0.538,0.66,0.507,0.625
"2018-09-23 00:00:00",6337,0.513,0.577,0.542,0.662,0.512,0.629
"2018-09-23 00:30:00",6338,0.515,0.579,0.544,0.665,0.515,0.633
"2018-09-23 01:00:00",6339,0.514,0.58,0.544,0.667,0.516,0.633
"2018-09-23 01:30:00",6340,0.516,0.58,0.546,0.665,0.515,0.632
"2018-09-23 02:00:00",6341,0.522,0.582,0.545,0.666,0.518,0.64
"2018-09-23 02:30:00",6342,0.529,0.584,0.545,0.665,0.518,0.647
"2018-09-23 03:00:00",6343,0.535,0.585,0.546,0.666,0.519,0.653
"2018-09-23 03:30:00",6344,0.539,0.586,0.546,0.665,0.518,0.657
"2018-09-23 04:00:00",6345,0.536,0.58,0.544,0.665,0.501,0.657
"2018-09-23 04:30:00",6346,0.541,0.573,0.549,0.664,0.505,0.656
"2018-09-23 05:00:00",6347,0.541,0.567,0.548,0.665,0.506,0.656
"2018-09-23 05:30:00",6348,0.54,0.558,0.547,0.663,0.504,0.655
"2018-09-23 06:00:00",6349,0.537,0.55,0.541,0.655,0.498,0.653
"2018-09-23 06:30:00",6350,0.536,0.546,0.538,0.65,0.494,0.651
"2018-09-23 07:00:00",6351,0.534,0.543,0.537,0.637,0.491,0.65
"2018-09-23 07:30:00",6352,0.533,0.542,0.537,0.607,0.487,0.647
"2018-09-23 08:00:00",6353,0.535,0.548,0.538,0.616,0.494,0.647
"2018-09-23 08:30:00",6354,0.531,0.546,0.536,0.614,0.489,0.644
"2018-09-23 09:00:00",6355,0.531,0.547,0.539,0.591,0.492,0.641
"2018-09-23 09:30:00",6356,0.533,0.549,0.538,0.577,0.488,0.641
"2018-09-23 10:00:00",6357,0.528,0.542,0.523,0.536,0.475,0.638
"2018-09-23 10:30:00",6358,0.529,0.542,0.508,0.536,0.473,0.638
"2018-09-23 11:00:00",6359,0.52,0.538,0.495,0.531,0.472,0.636
"2018-09-23 11:30:00",6360,0.516,0.536,0.491,0.529,0.468,0.633
"2018-09-23 12:00:00",6361,0.506,0.532,0.485,0.526,0.462,0.628
"2018-09-23 12:30:00",6362,0.495,0.531,0.486,0.543,0.461,0.626
"2018-09-23 13:00:00",6363,0.484,0.533,0.486,0.541,0.463,0.628
"2018-09-23 13:30:00",6364,0.481,0.53,0.474,0.528,0.459,0.629
"2018-09-23 14:00:00",6365,0.472,0.53,0.468,0.526,0.457,0.626
"2018-09-23 14:30:00",6366,0.463,0.527,0.465,0.528,0.457,0.624
"2018-09-23 15:00:00",6367,0.46,0.526,0.468,0.543,0.458,0.624
"2018-09-23 15:30:00",6368,0.461,0.527,0.473,0.556,0.461,0.624
"2018-09-23 16:00:00",6369,0.462,0.529,0.477,0.571,0.465,0.625
"2018-09-23 16:30:00",6370,0.46,0.528,0.476,0.562,0.465,0.624
"2018-09-23 17:00:00",6371,0.46,0.527,0.474,0.559,0.462,0.625
"2018-09-23 17:30:00",6372,0.459,0.527,0.474,0.572,0.464,0.624
"2018-09-23 18:00:00",6373,0.461,0.529,0.474,0.582,0.463,0.625
"2018-09-23 18:30:00",6374,0.467,0.531,0.479,0.585,0.461,0.63
"2018-09-23 19:00:00",6375,0.468,0.528,0.477,0.572,0.464,0.632
"2018-09-23 19:30:00",6376,0.462,0.519,0.47,0.534,0.462,0.628
"2018-09-23 20:00:00",6377,0.46,0.517,0.465,0.527,0.461,0.625
"2018-09-23 20:30:00",6378,0.461,0.514,0.464,0.525,0.454,0.626
"2018-09-23 21:00:00",6379,0.46,0.513,0.459,0.522,0.451,0.626
"2018-09-23 21:30:00",6380,0.457,0.516,0.466,0.526,0.449,0.625
"2018-09-23 22:00:00",6381,0.453,0.514,0.46,0.51,0.449,0.623
"2018-09-23 22:30:00",6382,0.452,0.515,0.464,0.491,0.45,0.622
"2018-09-23 23:00:00",6383,0.45,0.515,0.462,0.489,0.448,0.622
"2018-09-23 23:30:00",6384,0.453,0.516,0.463,0.495,0.449,0.623
"2018-09-24 00:00:00",6385,0.451,0.517,0.465,0.497,0.453,0.622
"2018-09-24 00:30:00",6386,0.449,0.516,0.462,0.501,0.45,0.62
"2018-09-24 01:00:00",6387,0.447,0.516,0.461,0.499,0.454,0.617
"2018-09-24 01:30:00",6388,0.447,0.517,0.463,0.502,0.452,0.617
"2018-09-24 02:00:00",6389,0.448,0.518,0.461,0.493,0.45,0.617
"2018-09-24 02:30:00",6390,0.45,0.518,0.461,0.495,0.445,0.619
"2018-09-24 03:00:00",6391,0.449,0.518,0.462,0.495,0.447,0.619
"2018-09-24 03:30:00",6392,0.444,0.516,0.461,0.495,0.447,0.615
"2018-09-24 04:00:00",6393,0.442,0.515,0.458,0.496,0.448,0.613
"2018-09-24 04:30:00",6394,0.439,0.515,0.459,0.498,0.447,0.614
"2018-09-24 05:00:00",6395,0.438,0.515,0.457,0.506,0.443,0.612
"2018-09-24 05:30:00",6396,0.437,0.515,0.452,0.499,0.44,0.611
"2018-09-24 06:00:00",6397,0.436,0.514,0.448,0.498,0.44,0.611
"2018-09-24 06:30:00",6398,0.435,0.513,0.453,0.501,0.436,0.61
"2018-09-24 07:00:00",6399,0.435,0.514,0.452,0.498,0.434,0.61
"2018-09-24 07:30:00",6400,0.437,0.515,0.449,0.498,0.435,0.61
"2018-09-24 08:00:00",6401,0.437,0.516,0.452,0.498,0.437,0.61
"2018-09-24 08:30:00",6402,0.435,0.514,0.447,0.497,0.432,0.61
"2018-09-24 09:00:00",6403,0.434,0.513,0.44,0.495,0.429,0.61
"2018-09-24 09:30:00",6404,0.433,0.512,0.442,0.494,0.426,0.608
"2018-09-24 10:00:00",6405,0.432,0.513,0.451,0.498,0.427,0.608
"2018-09-24 10:30:00",6406,0.431,0.512,0.451,0.499,0.429,0.607
"2018-09-24 11:00:00",6407,0.431,0.513,0.455,0.515,0.429,0.608
"2018-09-24 11:30:00",6408,0.431,0.514,0.45,0.506,0.43,0.608
"2018-09-24 12:00:00",6409,0.43,0.513,0.451,0.504,0.432,0.607
"2018-09-24 12:30:00",6410,0.429,0.514,0.456,0.514,0.433,0.608
"2018-09-24 13:00:00",6411,0.428,0.514,0.455,0.534,0.428,0.606
"2018-09-24 13:30:00",6412,0.424,0.514,0.454,0.549,0.429,0.599
"2018-09-24 14:00:00",6413,0.417,0.513,0.452,0.552,0.431,0.586
"2018-09-24 14:30:00",6414,0.415,0.513,0.452,0.554,0.429,0.581
"2018-09-24 15:00:00",6415,0.421,0.514,0.454,0.558,0.43,0.59
"2018-09-24 15:30:00",6416,0.419,0.514,0.453,0.559,0.429,0.583
"2018-09-24 16:00:00",6417,0.417,0.513,0.452,0.56,0.426,0.575
"2018-09-24 16:30:00",6418,0.427,0.515,0.456,0.562,0.427,0.589
"2018-09-24 17:00:00",6419,0.441,0.518,0.46,0.554,0.433,0.603
"2018-09-24 17:30:00",6420,0.437,0.517,0.452,0.512,0.434,0.607
"2018-09-24 18:00:00",6421,0.433,0.515,0.452,0.53,0.435,0.606
"2018-09-24 18:30:00",6422,0.434,0.514,0.446,0.527,0.434,0.607
"2018-09-24 19:00:00",6423,0.429,0.511,0.432,0.508,0.432,0.61
"2018-09-24 19:30:00",6424,0.424,0.511,0.434,0.506,0.432,0.612
"2018-09-24 20:00:00",6425,0.426,0.511,0.432,0.504,0.432,0.611
"2018-09-24 20:30:00",6426,0.422,0.508,0.43,0.504,0.427,0.61
"2018-09-24 21:00:00",6427,0.427,0.51,0.447,0.517,0.425,0.608
"2018-09-24 21:30:00",6428,0.429,0.511,0.45,0.544,0.429,0.606
"2018-09-24 22:00:00",6429,0.43,0.512,0.453,0.553,0.428,0.605
"2018-09-24 22:30:00",6430,0.432,0.514,0.456,0.559,0.433,0.605
"2018-09-24 23:00:00",6431,0.431,0.514,0.455,0.559,0.43,0.603
"2018-09-24 23:30:00",6432,0.429,0.514,0.456,0.56,0.43,0.601
"2018-09-25 00:00:00",6433,0.429,0.514,0.459,0.563,0.43,0.6
"2018-09-25 00:30:00",6434,0.43,0.515,0.46,0.568,0.432,0.6
"2018-09-25 01:00:00",6435,0.431,0.517,0.461,0.569,0.434,0.6
"2018-09-25 01:30:00",6436,0.436,0.519,0.467,0.577,0.437,0.605
"2018-09-25 02:00:00",6437,0.447,0.526,0.469,0.582,0.437,0.611
"2018-09-25 02:30:00",6438,0.451,0.524,0.467,0.582,0.435,0.611
"2018-09-25 03:00:00",6439,0.466,0.528,0.463,0.58,0.434,0.612
"2018-09-25 03:30:00",6440,0.425,0.517,0.461,0.556,0.402,0.612
"2018-09-25 04:00:00",6441,0.418,0.519,0.454,0.534,0.408,0.611
"2018-09-25 04:30:00",6442,0.434,0.522,0.46,0.555,0.423,0.609
"2018-09-25 05:00:00",6443,0.43,0.546,0.46,0.551,0.422,0.607
"2018-09-25 05:30:00",6444,0.441,0.55,0.466,0.565,0.432,0.61
"2018-09-25 06:00:00",6445,0.447,0.536,0.464,0.573,0.436,0.611
"2018-09-25 06:30:00",6446,0.448,0.532,0.465,0.579,0.436,0.61
"2018-09-25 07:00:00",6447,0.45,0.531,0.47,0.583,0.44,0.612
"2018-09-25 07:30:00",6448,0.453,0.532,0.472,0.588,0.442,0.614
"2018-09-25 08:00:00",6449,0.453,0.532,0.469,0.587,0.442,0.613
"2018-09-25 08:30:00",6450,0.453,0.531,0.471,0.589,0.442,0.612
"2018-09-25 09:00:00",6451,0.452,0.53,0.47,0.589,0.441,0.61
"2018-09-25 09:30:00",6452,0.449,0.529,0.47,0.589,0.439,0.608
"2018-09-25 10:00:00",6453,0.443,0.529,0.469,0.588,0.439,0.605
"2018-09-25 10:30:00",6454,0.44,0.528,0.467,0.585,0.436,0.602
"2018-09-25 11:00:00",6455,0.431,0.525,0.465,0.582,0.433,0.592
"2018-09-25 11:30:00",6456,0.399,0.519,0.455,0.574,0.425,0.559
"2018-09-25 12:00:00",6457,0.377,0.518,0.449,0.574,0.423,0.541
"2018-09-25 12:30:00",6458,0.354,0.514,0.442,0.574,0.414,0.521
"2018-09-25 13:00:00",6459,0.333,0.505,0.437,0.571,0.397,0.505
"2018-09-25 13:30:00",6460,0.335,0.502,0.433,0.572,0.395,0.497
"2018-09-25 14:00:00",6461,0.336,0.502,0.425,0.575,0.398,0.494
"2018-09-25 14:30:00",6462,0.334,0.492,0.415,0.574,0.389,0.492
"2018-09-25 15:00:00",6463,0.346,0.491,0.418,0.578,0.392,0.504
"2018-09-25 15:30:00",6464,0.353,0.49,0.42,0.579,0.393,0.507
"2018-09-25 16:00:00",6465,0.355,0.487,0.421,0.579,0.393,0.506
"2018-09-25 16:30:00",6466,0.366,0.49,0.427,0.582,0.396,0.519
"2018-09-25 17:00:00",6467,0.392,0.503,0.441,0.59,0.407,0.546
"2018-09-25 17:30:00",6468,0.408,0.511,0.449,0.597,0.419,0.563
"2018-09-25 18:00:00",6469,0.423,0.518,0.457,0.605,0.428,0.576
"2018-09-25 18:30:00",6470,0.437,0.523,0.463,0.61,0.435,0.59
"2018-09-25 19:00:00",6471,0.451,0.527,0.468,0.613,0.44,0.603
"2018-09-25 19:30:00",6472,0.46,0.53,0.47,0.616,0.444,0.611
"2018-09-25 20:00:00",6473,0.467,0.532,0.472,0.618,0.444,0.616
"2018-09-25 20:30:00",6474,0.47,0.531,0.471,0.621,0.443,0.618
"2018-09-25 21:00:00",6475,0.471,0.53,0.47,0.623,0.445,0.619
"2018-09-25 21:30:00",6476,0.469,0.527,0.467,0.623,0.445,0.615
"2018-09-25 22:00:00",6477,0.467,0.525,0.467,0.623,0.445,0.611
"2018-09-25 22:30:00",6478,0.471,0.529,0.468,0.624,0.449,0.613
"2018-09-25 23:00:00",6479,0.477,0.533,0.471,0.626,0.452,0.615
"2018-09-25 23:30:00",6480,0.48,0.534,0.471,0.628,0.453,0.615
"2018-09-26 00:00:00",6481,0.48,0.532,0.47,0.63,0.454,0.614
"2018-09-26 00:30:00",6482,0.483,0.535,0.471,0.631,0.456,0.615
"2018-09-26 01:00:00",6483,0.485,0.537,0.472,0.632,0.458,0.615
"2018-09-26 01:30:00",6484,0.487,0.539,0.473,0.633,0.458,0.616
"2018-09-26 02:00:00",6485,0.488,0.54,0.474,0.633,0.46,0.615
"2018-09-26 02:30:00",6486,0.49,0.541,0.475,0.634,0.46,0.614
"2018-09-26 03:00:00",6487,0.491,0.542,0.476,0.636,0.458,0.614
"2018-09-26 03:30:00",6488,0.491,0.564,0.476,0.635,0.459,0.614
"2018-09-26 04:00:00",6489,0.492,0.592,0.477,0.636,0.462,0.614
"2018-09-26 04:30:00",6490,0.492,0.585,0.478,0.638,0.463,0.613
"2018-09-26 05:00:00",6491,0.493,0.562,0.48,0.639,0.465,0.613
"2018-09-26 05:30:00",6492,0.493,0.554,0.481,0.639,0.465,0.613
"2018-09-26 06:00:00",6493,0.493,0.552,0.481,0.64,0.463,0.612
"2018-09-26 06:30:00",6494,0.494,0.552,0.482,0.639,0.464,0.612
"2018-09-26 07:00:00",6495,0.494,0.552,0.482,0.639,0.464,0.611
"2018-09-26 07:30:00",6496,0.494,0.552,0.482,0.639,0.464,0.611
"2018-09-26 08:00:00",6497,0.494,0.551,0.482,0.639,0.462,0.609
"2018-09-26 08:30:00",6498,0.493,0.551,0.48,0.638,0.462,0.607
"2018-09-26 09:00:00",6499,0.489,0.552,0.479,0.637,0.462,0.602
"2018-09-26 09:30:00",6500,0.467,0.551,0.476,0.635,0.46,0.584
"2018-09-26 10:00:00",6501,0.429,0.548,0.47,0.633,0.455,0.56
"2018-09-26 10:30:00",6502,0.398,0.545,0.467,0.633,0.452,0.543
"2018-09-26 11:00:00",6503,0.37,0.537,0.458,0.629,0.443,0.518
"2018-09-26 11:30:00",6504,0.355,0.527,0.443,0.625,0.425,0.492
"2018-09-26 12:00:00",6505,0.351,0.519,0.43,0.623,0.414,0.483
"2018-09-26 12:30:00",6506,0.348,0.511,0.42,0.618,0.402,0.477
"2018-09-26 13:00:00",6507,0.346,0.5,0.416,0.614,0.392,0.473
"2018-09-26 13:30:00",6508,0.353,0.496,0.415,0.61,0.392,0.472
"2018-09-26 14:00:00",6509,0.353,0.499,0.418,0.61,0.4,0.48
"2018-09-26 14:30:00",6510,0.353,0.5,0.423,0.614,0.399,0.483
"2018-09-26 15:00:00",6511,0.362,0.501,0.423,0.615,0.402,0.484
"2018-09-26 15:30:00",6512,0.373,0.503,0.426,0.617,0.407,0.487
"2018-09-26 16:00:00",6513,0.386,0.508,0.431,0.621,0.413,0.495
"2018-09-26 16:30:00",6514,0.398,0.514,0.44,0.626,0.422,0.506
"2018-09-26 17:00:00",6515,0.408,0.519,0.447,0.631,0.43,0.516
"2018-09-26 17:30:00",6516,0.421,0.524,0.456,0.635,0.439,0.529
"2018-09-26 18:00:00",6517,0.438,0.531,0.466,0.639,0.449,0.546
"2018-09-26 18:30:00",6518,0.456,0.54,0.476,0.644,0.459,0.566
"2018-09-26 19:00:00",6519,0.468,0.546,0.48,0.645,0.466,0.578
"2018-09-26 19:30:00",6520,0.479,0.551,0.486,0.646,0.472,0.59
"2018-09-26 20:00:00",6521,0.447,0.549,0.478,0.625,0.461,0.59
"2018-09-26 20:30:00",6522,0.424,0.552,0.454,0.568,0.426,0.603
"2018-09-26 21:00:00",6523,0.438,0.546,0.45,0.585,0.439,0.609
"2018-09-26 21:30:00",6524,0.444,0.541,0.453,0.591,0.438,0.611
"2018-09-26 22:00:00",6525,0.451,0.539,0.455,0.596,0.44,0.61
"2018-09-26 22:30:00",6526,0.453,0.538,0.455,0.597,0.44,0.609
"2018-09-26 23:00:00",6527,0.454,0.535,0.455,0.589,0.438,0.607
"2018-09-26 23:30:00",6528,0.455,0.535,0.454,0.573,0.438,0.607
"2018-09-27 00:00:00",6529,0.455,0.535,0.454,0.57,0.438,0.607
"2018-09-27 00:30:00",6530,0.454,0.534,0.453,0.567,0.437,0.607
"2018-09-27 01:00:00",6531,0.455,0.533,0.453,0.566,0.437,0.605
"2018-09-27 01:30:00",6532,0.456,0.532,0.454,0.569,0.437,0.605
"2018-09-27 02:00:00",6533,0.46,0.532,0.455,0.571,0.437,0.605
"2018-09-27 02:30:00",6534,0.459,0.528,0.459,0.575,0.439,0.602
"2018-09-27 03:00:00",6535,0.462,0.528,0.458,0.576,0.438,0.603
"2018-09-27 03:30:00",6536,0.468,0.529,0.459,0.579,0.439,0.606
"2018-09-27 04:00:00",6537,0.469,0.528,0.454,0.578,0.437,0.605
"2018-09-27 04:30:00",6538,0.466,0.524,0.448,0.577,0.437,0.603
"2018-09-27 05:00:00",6539,0.467,0.532,0.454,0.584,0.44,0.601
"2018-09-27 05:30:00",6540,0.462,0.526,0.444,0.577,0.441,0.599
"2018-09-27 06:00:00",6541,0.458,0.522,0.448,0.577,0.443,0.593
"2018-09-27 06:30:00",6542,0.455,0.525,0.453,0.585,0.448,0.588
"2018-09-27 07:00:00",6543,0.448,0.524,0.451,0.583,0.447,0.58
"2018-09-27 07:30:00",6544,0.439,0.524,0.454,0.583,0.446,0.569
"2018-09-27 08:00:00",6545,0.431,0.523,0.452,0.582,0.443,0.558
"2018-09-27 08:30:00",6546,0.424,0.523,0.453,0.583,0.438,0.548
"2018-09-27 09:00:00",6547,0.421,0.521,0.451,0.584,0.436,0.547
"2018-09-27 09:30:00",6548,0.413,0.517,0.444,0.582,0.433,0.539
"2018-09-27 10:00:00",6549,0.387,0.505,0.429,0.575,0.419,0.504
"2018-09-27 10:30:00",6550,0.384,0.504,0.428,0.576,0.413,0.499
"2018-09-27 11:00:00",6551,0.385,0.504,0.425,0.577,0.413,0.5
"2018-09-27 11:30:00",6552,0.384,0.502,0.423,0.576,0.414,0.496
"2018-09-27 12:00:00",6553,0.388,0.505,0.424,0.579,0.413,0.499
"2018-09-27 12:30:00",6554,0.389,0.506,0.432,0.584,0.416,0.499
"2018-09-27 13:00:00",6555,0.394,0.51,0.432,0.589,0.42,0.505
"2018-09-27 13:30:00",6556,0.391,0.507,0.426,0.582,0.415,0.501
"2018-09-27 14:00:00",6557,0.391,0.508,0.434,0.588,0.418,0.5
"2018-09-27 14:30:00",6558,0.394,0.511,0.437,0.594,0.421,0.504
"2018-09-27 15:00:00",6559,0.39,0.51,0.427,0.587,0.419,0.498
"2018-09-27 15:30:00",6560,0.387,0.507,0.424,0.583,0.416,0.493
"2018-09-27 16:00:00",6561,0.393,0.51,0.43,0.587,0.419,0.5
"2018-09-27 16:30:00",6562,0.407,0.516,0.445,0.598,0.429,0.515
"2018-09-27 17:00:00",6563,0.422,0.523,0.448,0.601,0.441,0.535
"2018-09-27 17:30:00",6564,0.438,0.529,0.456,0.603,0.45,0.555
"2018-09-27 18:00:00",6565,0.453,0.535,0.463,0.604,0.46,0.573
"2018-09-27 18:30:00",6566,0.459,0.534,0.461,0.601,0.466,0.583
"2018-09-27 19:00:00",6567,0.469,0.536,0.464,0.601,0.471,0.589
"2018-09-27 19:30:00",6568,0.477,0.539,0.474,0.605,0.474,0.592
"2018-09-27 20:00:00",6569,0.481,0.541,0.477,0.608,0.476,0.591
"2018-09-27 20:30:00",6570,0.482,0.539,0.473,0.602,0.474,0.592
"2018-09-27 21:00:00",6571,0.48,0.537,0.469,0.596,0.472,0.59
"2018-09-27 21:30:00",6572,0.475,0.533,0.465,0.592,0.47,0.587
"2018-09-27 22:00:00",6573,0.473,0.532,0.467,0.592,0.47,0.585
"2018-09-27 22:30:00",6574,0.471,0.531,0.464,0.59,0.47,0.579
"2018-09-27 23:00:00",6575,0.471,0.531,0.466,0.591,0.47,0.577
"2018-09-27 23:30:00",6576,0.471,0.533,0.469,0.594,0.472,0.577
"2018-09-28 00:00:00",6577,0.472,0.534,0.47,0.596,0.473,0.577
"2018-09-28 00:30:00",6578,0.473,0.534,0.47,0.595,0.473,0.576
"2018-09-28 01:00:00",6579,0.474,0.535,0.473,0.597,0.475,0.578
"2018-09-28 01:30:00",6580,0.479,0.535,0.474,0.597,0.473,0.58
"2018-09-28 02:00:00",6581,0.484,0.537,0.478,0.604,0.464,0.58
"2018-09-28 02:30:00",6582,0.485,0.536,0.481,0.61,0.467,0.583
"2018-09-28 03:00:00",6583,0.486,0.55,0.479,0.586,0.458,0.583
"2018-09-28 03:30:00",6584,0.484,0.53,0.47,0.549,0.431,0.586
"2018-09-28 04:00:00",6585,0.481,0.514,0.448,0.548,0.429,0.588
"2018-09-28 04:30:00",6586,0.476,0.513,0.444,0.556,0.434,0.584
"2018-09-28 05:00:00",6587,0.468,0.514,0.445,0.566,0.434,0.584
"2018-09-28 05:30:00",6588,0.461,0.516,0.447,0.575,0.429,0.585
"2018-09-28 06:00:00",6589,0.458,0.516,0.449,0.575,0.429,0.585
"2018-09-28 06:30:00",6590,0.457,0.515,0.449,0.57,0.429,0.585
"2018-09-28 07:00:00",6591,0.454,0.515,0.447,0.563,0.428,0.584
"2018-09-28 07:30:00",6592,0.453,0.516,0.446,0.56,0.428,0.585
"2018-09-28 08:00:00",6593,0.453,0.516,0.447,0.559,0.429,0.585
"2018-09-28 08:30:00",6594,0.454,0.517,0.447,0.559,0.43,0.586
"2018-09-28 09:00:00",6595,0.454,0.518,0.449,0.559,0.43,0.584
"2018-09-28 09:30:00",6596,0.45,0.517,0.447,0.558,0.427,0.58
"2018-09-28 10:00:00",6597,0.445,0.515,0.447,0.556,0.426,0.574
"2018-09-28 10:30:00",6598,0.433,0.513,0.445,0.556,0.425,0.562
"2018-09-28 11:00:00",6599,0.407,0.508,0.438,0.552,0.417,0.539
"2018-09-28 11:30:00",6600,0.386,0.505,0.432,0.55,0.41,0.52
"2018-09-28 12:00:00",6601,0.365,0.501,0.425,0.55,0.401,0.503
"2018-09-28 12:30:00",6602,0.352,0.495,0.414,0.548,0.392,0.487
"2018-09-28 13:00:00",6603,0.336,0.484,0.401,0.546,0.376,0.466
"2018-09-28 13:30:00",6604,0.336,0.477,0.394,0.546,0.371,0.459
"2018-09-28 14:00:00",6605,0.336,0.473,0.391,0.546,0.371,0.459
"2018-09-28 14:30:00",6606,0.336,0.467,0.39,0.545,0.368,0.459
"2018-09-28 15:00:00",6607,0.344,0.467,0.394,0.549,0.371,0.461
"2018-09-28 15:30:00",6608,0.348,0.458,0.388,0.541,0.368,0.454
"2018-09-28 16:00:00",6609,0.359,0.465,0.401,0.549,0.38,0.464
"2018-09-28 16:30:00",6610,0.365,0.47,0.408,0.559,0.391,0.47
"2018-09-28 17:00:00",6611,0.375,0.478,0.416,0.568,0.401,0.479
"2018-09-28 17:30:00",6612,0.392,0.487,0.425,0.575,0.408,0.496
"2018-09-28 18:00:00",6613,0.411,0.498,0.435,0.583,0.418,0.518
"2018-09-28 18:30:00",6614,0.426,0.505,0.445,0.587,0.432,0.534
"2018-09-28 19:00:00",6615,0.442,0.511,0.452,0.588,0.44,0.552
"2018-09-28 19:30:00",6616,0.455,0.517,0.459,0.592,0.447,0.566
"2018-09-28 20:00:00",6617,0.464,0.521,0.461,0.593,0.452,0.574
"2018-09-28 20:30:00",6618,0.469,0.522,0.465,0.595,0.455,0.579
"2018-09-28 21:00:00",6619,0.473,0.524,0.465,0.598,0.457,0.581
"2018-09-28 21:30:00",6620,0.475,0.526,0.466,0.599,0.459,0.582
"2018-09-28 22:00:00",6621,0.476,0.527,0.467,0.6,0.46,0.582
"2018-09-28 22:30:00",6622,0.478,0.527,0.468,0.6,0.46,0.582
"2018-09-28 23:00:00",6623,0.479,0.526,0.47,0.6,0.46,0.582
"2018-09-28 23:30:00",6624,0.48,0.526,0.469,0.6,0.461,0.581
"2018-09-29 00:00:00",6625,0.481,0.527,0.468,0.602,0.462,0.581
"2018-09-29 00:30:00",6626,0.481,0.527,0.468,0.601,0.463,0.58
"2018-09-29 01:00:00",6627,0.482,0.528,0.468,0.603,0.463,0.58
"2018-09-29 01:30:00",6628,0.483,0.528,0.469,0.603,0.463,0.58
"2018-09-29 02:00:00",6629,0.483,0.528,0.471,0.605,0.462,0.581
"2018-09-29 02:30:00",6630,0.481,0.528,0.472,0.608,0.464,0.581
"2018-09-29 03:00:00",6631,0.482,0.529,0.472,0.607,0.464,0.581
"2018-09-29 03:30:00",6632,0.482,0.528,0.471,0.605,0.462,0.579
"2018-09-29 04:00:00",6633,0.482,0.529,0.472,0.606,0.463,0.579
"2018-09-29 04:30:00",6634,0.482,0.528,0.472,0.606,0.462,0.577
"2018-09-29 05:00:00",6635,0.481,0.527,0.471,0.605,0.46,0.575
"2018-09-29 05:30:00",6636,0.48,0.527,0.472,0.607,0.459,0.574
"2018-09-29 06:00:00",6637,0.48,0.527,0.471,0.606,0.46,0.573
"2018-09-29 06:30:00",6638,0.479,0.527,0.472,0.606,0.458,0.572
"2018-09-29 07:00:00",6639,0.478,0.525,0.472,0.608,0.457,0.57
"2018-09-29 07:30:00",6640,0.477,0.524,0.471,0.605,0.455,0.567
"2018-09-29 08:00:00",6641,0.476,0.524,0.467,0.599,0.454,0.563
"2018-09-29 08:30:00",6642,0.475,0.524,0.468,0.6,0.453,0.563
"2018-09-29 09:00:00",6643,0.472,0.525,0.467,0.6,0.453,0.559
"2018-09-29 09:30:00",6644,0.457,0.525,0.464,0.6,0.449,0.546
"2018-09-29 10:00:00",6645,0.438,0.522,0.459,0.6,0.447,0.527
"2018-09-29 10:30:00",6646,0.388,0.512,0.445,0.597,0.429,0.487
"2018-09-29 11:00:00",6647,0.341,0.497,0.427,0.587,0.4,0.454
"2018-09-29 11:30:00",6648,0.322,0.479,0.406,0.573,0.377,0.43
"2018-09-29 12:00:00",6649,0.322,0.469,0.396,0.565,0.365,0.425
"2018-09-29 12:30:00",6650,0.323,0.463,0.391,0.565,0.364,0.429
"2018-09-29 13:00:00",6651,0.323,0.453,0.388,0.561,0.358,0.427
"2018-09-29 13:30:00",6652,0.328,0.452,0.388,0.557,0.363,0.428
"2018-09-29 14:00:00",6653,0.334,0.455,0.39,0.561,0.374,0.435
"2018-09-29 14:30:00",6654,0.331,0.456,0.391,0.565,0.376,0.436
"2018-09-29 15:00:00",6655,0.337,0.455,0.394,0.559,0.378,0.435
"2018-09-29 15:30:00",6656,0.347,0.458,0.4,0.567,0.383,0.438
"2018-09-29 16:00:00",6657,0.356,0.463,0.405,0.571,0.387,0.446
"2018-09-29 16:30:00",6658,0.369,0.47,0.412,0.579,0.395,0.462
"2018-09-29 17:00:00",6659,0.381,0.474,0.419,0.586,0.402,0.473
"2018-09-29 17:30:00",6660,0.392,0.481,0.427,0.593,0.414,0.484
"2018-09-29 18:00:00",6661,0.406,0.488,0.433,0.596,0.423,0.497
"2018-09-29 18:30:00",6662,0.42,0.497,0.439,0.598,0.433,0.514
"2018-09-29 19:00:00",6663,0.439,0.508,0.448,0.6,0.445,0.537
