"TOA5","CR1000-SHORE","CR1000","86619","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","2121","Table1"
"TIMESTAMP","RECORD","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)"
"TS","RN","mV","mV","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-07-02 01:00:00",2524,0.555,0.6,0.577,0.662,0.561,0.649
"2018-07-02 01:30:00",2525,0.556,0.601,0.577,0.662,0.561,0.649
"2018-07-02 02:00:00",2526,0.557,0.601,0.577,0.662,0.561,0.649
"2018-07-02 02:30:00",2527,0.557,0.601,0.577,0.662,0.56,0.648
"2018-07-02 03:00:00",2528,0.557,0.601,0.577,0.662,0.56,0.649
"2018-07-02 03:30:00",2529,0.557,0.602,0.577,0.663,0.561,0.65
"2018-07-02 04:00:00",2530,0.556,0.602,0.578,0.663,0.561,0.649
"2018-07-02 04:30:00",2531,0.556,0.602,0.578,0.662,0.56,0.649
"2018-07-02 05:00:00",2532,0.556,0.602,0.577,0.663,0.561,0.65
"2018-07-02 05:30:00",2533,0.556,0.602,0.578,0.663,0.561,0.651
"2018-07-02 06:00:00",2534,0.555,0.603,0.579,0.663,0.561,0.65
"2018-07-02 06:30:00",2535,0.552,0.603,0.579,0.661,0.56,0.648
"2018-07-02 07:00:00",2536,0.549,0.603,0.577,0.658,0.561,0.645
"2018-07-02 07:30:00",2537,0.53,0.597,0.561,0.642,0.56,0.635
"2018-07-02 08:00:00",2538,0.476,0.586,0.525,0.61,0.559,0.606
"2018-07-02 08:30:00",2539,0.41,0.568,0.483,0.583,0.556,0.552
"2018-07-02 09:00:00",2540,0.367,0.545,0.444,0.558,0.547,0.495
"2018-07-02 09:30:00",2541,0.348,0.524,0.416,0.542,0.525,0.458
"2018-07-02 10:00:00",2542,0.342,0.506,0.405,0.521,0.496,0.438
"2018-07-02 10:30:00",2543,0.342,0.49,0.402,0.498,0.468,0.431
"2018-07-02 11:00:00",2544,0.344,0.477,0.399,0.499,0.449,0.438
"2018-07-02 11:30:00",2545,0.349,0.467,0.397,0.509,0.436,0.439
"2018-07-02 12:00:00",2546,0.352,0.465,0.402,0.503,0.435,0.436
"2018-07-02 12:30:00",2547,0.354,0.461,0.403,0.506,0.432,0.435
"2018-07-02 13:00:00",2548,0.357,0.461,0.407,0.515,0.427,0.436
"2018-07-02 13:30:00",2549,0.359,0.46,0.41,0.522,0.427,0.434
"2018-07-02 14:00:00",2550,0.359,0.459,0.411,0.523,0.426,0.43
"2018-07-02 14:30:00",2551,0.363,0.461,0.414,0.528,0.428,0.434
"2018-07-02 15:00:00",2552,0.366,0.457,0.414,0.529,0.428,0.437
"2018-07-02 15:30:00",2553,0.373,0.458,0.421,0.533,0.43,0.442
"2018-07-02 16:00:00",2554,0.38,0.461,0.431,0.544,0.434,0.449
"2018-07-02 16:30:00",2555,0.387,0.462,0.441,0.552,0.436,0.454
"2018-07-02 17:00:00",2556,0.396,0.474,0.45,0.56,0.441,0.466
"2018-07-02 17:30:00",2557,0.406,0.486,0.464,0.576,0.451,0.477
"2018-07-02 18:00:00",2558,0.418,0.496,0.481,0.591,0.46,0.49
"2018-07-02 18:30:00",2559,0.436,0.51,0.497,0.605,0.472,0.508
"2018-07-02 19:00:00",2560,0.458,0.53,0.514,0.619,0.488,0.533
"2018-07-02 19:30:00",2561,0.475,0.548,0.53,0.632,0.503,0.559
"2018-07-02 20:00:00",2562,0.493,0.564,0.542,0.641,0.518,0.583
"2018-07-02 20:30:00",2563,0.509,0.577,0.552,0.647,0.528,0.603
"2018-07-02 21:00:00",2564,0.519,0.586,0.558,0.651,0.535,0.616
"2018-07-02 21:30:00",2565,0.526,0.591,0.561,0.654,0.541,0.623
"2018-07-02 22:00:00",2566,0.531,0.595,0.564,0.657,0.544,0.628
"2018-07-02 22:30:00",2567,0.536,0.597,0.566,0.659,0.546,0.633
"2018-07-02 23:00:00",2568,0.542,0.599,0.567,0.66,0.548,0.637
"2018-07-02 23:30:00",2569,0.546,0.6,0.57,0.662,0.55,0.641
"2018-07-03 00:00:00",2570,0.55,0.601,0.571,0.664,0.552,0.644
"2018-07-03 00:30:00",2571,0.553,0.602,0.573,0.665,0.553,0.646
"2018-07-03 01:00:00",2572,0.554,0.602,0.573,0.664,0.554,0.646
"2018-07-03 01:30:00",2573,0.556,0.603,0.574,0.665,0.554,0.647
"2018-07-03 02:00:00",2574,0.557,0.603,0.574,0.664,0.554,0.648
"2018-07-03 02:30:00",2575,0.558,0.603,0.575,0.664,0.555,0.649
"2018-07-03 03:00:00",2576,0.559,0.603,0.576,0.665,0.556,0.65
"2018-07-03 03:30:00",2577,0.56,0.603,0.576,0.664,0.556,0.649
"2018-07-03 04:00:00",2578,0.559,0.602,0.577,0.664,0.556,0.648
"2018-07-03 04:30:00",2579,0.559,0.603,0.576,0.662,0.555,0.647
"2018-07-03 05:00:00",2580,0.559,0.603,0.576,0.661,0.554,0.648
"2018-07-03 05:30:00",2581,0.558,0.604,0.576,0.661,0.555,0.648
"2018-07-03 06:00:00",2582,0.558,0.603,0.576,0.661,0.555,0.648
"2018-07-03 06:30:00",2583,0.559,0.603,0.577,0.66,0.555,0.647
"2018-07-03 07:00:00",2584,0.555,0.602,0.574,0.656,0.554,0.643
"2018-07-03 07:30:00",2585,0.532,0.596,0.555,0.639,0.553,0.63
"2018-07-03 08:00:00",2586,0.47,0.579,0.511,0.605,0.549,0.589
"2018-07-03 08:30:00",2587,0.405,0.551,0.462,0.569,0.54,0.526
"2018-07-03 09:00:00",2588,0.371,0.53,0.434,0.546,0.521,0.482
"2018-07-03 09:30:00",2589,0.358,0.514,0.413,0.53,0.493,0.453
"2018-07-03 10:00:00",2590,0.354,0.499,0.405,0.513,0.466,0.437
"2018-07-03 10:30:00",2591,0.353,0.485,0.401,0.501,0.446,0.435
"2018-07-03 11:00:00",2592,0.357,0.485,0.404,0.511,0.445,0.45
"2018-07-03 11:30:00",2593,0.358,0.486,0.405,0.522,0.441,0.456
"2018-07-03 12:00:00",2594,0.36,0.485,0.406,0.517,0.437,0.452
"2018-07-03 12:30:00",2595,0.36,0.479,0.406,0.515,0.43,0.446
"2018-07-03 13:00:00",2596,0.361,0.469,0.404,0.515,0.414,0.442
"2018-07-03 13:30:00",2597,0.36,0.46,0.403,0.515,0.42,0.435
"2018-07-03 14:00:00",2598,0.364,0.459,0.407,0.521,0.419,0.436
"2018-07-03 14:30:00",2599,0.369,0.462,0.409,0.527,0.422,0.439
"2018-07-03 15:00:00",2600,0.372,0.46,0.41,0.527,0.425,0.444
"2018-07-03 15:30:00",2601,0.377,0.465,0.42,0.538,0.429,0.449
"2018-07-03 16:00:00",2602,0.384,0.466,0.429,0.547,0.43,0.455
"2018-07-03 16:30:00",2603,0.391,0.471,0.44,0.557,0.433,0.464
"2018-07-03 17:00:00",2604,0.401,0.479,0.45,0.563,0.438,0.475
"2018-07-03 17:30:00",2605,0.412,0.491,0.463,0.577,0.447,0.485
"2018-07-03 18:00:00",2606,0.421,0.499,0.477,0.588,0.455,0.497
"2018-07-03 18:30:00",2607,0.434,0.509,0.489,0.597,0.463,0.507
"2018-07-03 19:00:00",2608,0.451,0.523,0.504,0.609,0.473,0.522
"2018-07-03 19:30:00",2609,0.472,0.542,0.523,0.624,0.489,0.546
"2018-07-03 20:00:00",2610,0.494,0.564,0.54,0.638,0.507,0.578
"2018-07-03 20:30:00",2611,0.509,0.578,0.553,0.647,0.521,0.603
"2018-07-03 21:00:00",2612,0.519,0.586,0.559,0.653,0.53,0.614
"2018-07-03 21:30:00",2613,0.525,0.59,0.563,0.656,0.535,0.622
"2018-07-03 22:00:00",2614,0.53,0.594,0.564,0.658,0.539,0.629
"2018-07-03 22:30:00",2615,0.532,0.593,0.56,0.656,0.536,0.63
"2018-07-03 23:00:00",2616,0.529,0.594,0.557,0.649,0.536,0.622
"2018-07-03 23:30:00",2617,0.533,0.595,0.565,0.654,0.541,0.628
"2018-07-04 00:00:00",2618,0.536,0.598,0.566,0.657,0.542,0.633
"2018-07-04 00:30:00",2619,0.54,0.599,0.568,0.659,0.544,0.638
"2018-07-04 01:00:00",2620,0.543,0.6,0.57,0.662,0.546,0.642
"2018-07-04 01:30:00",2621,0.546,0.601,0.571,0.662,0.547,0.644
"2018-07-04 02:00:00",2622,0.551,0.602,0.573,0.664,0.548,0.648
"2018-07-04 02:30:00",2623,0.554,0.602,0.575,0.665,0.55,0.65
"2018-07-04 03:00:00",2624,0.555,0.602,0.575,0.664,0.549,0.649
"2018-07-04 03:30:00",2625,0.558,0.601,0.575,0.664,0.549,0.65
"2018-07-04 04:00:00",2626,0.559,0.603,0.576,0.665,0.551,0.651
"2018-07-04 04:30:00",2627,0.561,0.602,0.577,0.665,0.55,0.651
"2018-07-04 05:00:00",2628,0.563,0.603,0.577,0.666,0.551,0.652
"2018-07-04 05:30:00",2629,0.564,0.603,0.578,0.665,0.551,0.652
"2018-07-04 06:00:00",2630,0.565,0.603,0.578,0.664,0.55,0.652
"2018-07-04 06:30:00",2631,0.565,0.602,0.578,0.664,0.55,0.651
"2018-07-04 07:00:00",2632,0.564,0.602,0.576,0.662,0.55,0.649
"2018-07-04 07:30:00",2633,0.548,0.599,0.566,0.651,0.55,0.637
"2018-07-04 08:00:00",2634,0.491,0.584,0.523,0.617,0.548,0.594
"2018-07-04 08:30:00",2635,0.423,0.555,0.467,0.579,0.538,0.526
"2018-07-04 09:00:00",2636,0.424,0.552,0.468,0.58,0.528,0.53
"2018-07-04 09:30:00",2637,0.406,0.545,0.449,0.57,0.516,0.502
"2018-07-04 10:00:00",2638,0.382,0.525,0.428,0.541,0.486,0.468
"2018-07-04 10:30:00",2639,0.365,0.502,0.411,0.509,0.457,0.448
"2018-07-04 11:00:00",2640,0.362,0.492,0.405,0.511,0.446,0.449
"2018-07-04 11:30:00",2641,0.362,0.479,0.398,0.515,0.432,0.448
"2018-07-04 12:00:00",2642,0.367,0.477,0.403,0.515,0.429,0.451
"2018-07-04 12:30:00",2643,0.371,0.48,0.408,0.521,0.43,0.452
"2018-07-04 13:00:00",2644,0.371,0.472,0.405,0.523,0.421,0.447
"2018-07-04 13:30:00",2645,0.37,0.464,0.404,0.524,0.418,0.44
"2018-07-04 14:00:00",2646,0.375,0.465,0.411,0.533,0.42,0.441
"2018-07-04 14:30:00",2647,0.382,0.47,0.414,0.539,0.421,0.449
"2018-07-04 15:00:00",2648,0.387,0.473,0.418,0.544,0.426,0.455
"2018-07-04 15:30:00",2649,0.391,0.471,0.423,0.546,0.426,0.455
"2018-07-04 16:00:00",2650,0.398,0.47,0.431,0.554,0.429,0.46
"2018-07-04 16:30:00",2651,0.405,0.47,0.438,0.559,0.43,0.466
"2018-07-04 17:00:00",2652,0.409,0.473,0.442,0.559,0.432,0.472
"2018-07-04 17:30:00",2653,0.418,0.485,0.454,0.572,0.44,0.485
"2018-07-04 18:00:00",2654,0.443,0.506,0.478,0.59,0.453,0.506
"2018-07-04 18:30:00",2655,0.47,0.525,0.504,0.609,0.468,0.533
"2018-07-04 19:00:00",2656,0.497,0.549,0.526,0.626,0.487,0.564
"2018-07-04 19:30:00",2657,0.515,0.566,0.543,0.64,0.505,0.582
"2018-07-04 20:00:00",2658,0.529,0.579,0.554,0.648,0.517,0.602
"2018-07-04 20:30:00",2659,0.541,0.587,0.562,0.653,0.528,0.62
"2018-07-04 21:00:00",2660,0.547,0.593,0.566,0.658,0.535,0.629
"2018-07-04 21:30:00",2661,0.548,0.594,0.568,0.66,0.539,0.631
"2018-07-04 22:00:00",2662,0.543,0.596,0.568,0.661,0.541,0.629
"2018-07-04 22:30:00",2663,0.545,0.597,0.57,0.661,0.542,0.632
"2018-07-04 23:00:00",2664,0.546,0.597,0.572,0.662,0.542,0.634
"2018-07-04 23:30:00",2665,0.55,0.598,0.573,0.663,0.544,0.637
"2018-07-05 00:00:00",2666,0.552,0.598,0.575,0.664,0.546,0.64
"2018-07-05 00:30:00",2667,0.553,0.598,0.576,0.664,0.545,0.642
"2018-07-05 01:00:00",2668,0.553,0.597,0.577,0.665,0.546,0.643
"2018-07-05 01:30:00",2669,0.557,0.599,0.577,0.666,0.547,0.646
"2018-07-05 02:00:00",2670,0.56,0.599,0.578,0.666,0.547,0.649
"2018-07-05 02:30:00",2671,0.563,0.599,0.577,0.665,0.548,0.651
"2018-07-05 03:00:00",2672,0.564,0.601,0.576,0.664,0.547,0.651
"2018-07-05 03:30:00",2673,0.566,0.601,0.576,0.664,0.547,0.651
"2018-07-05 04:00:00",2674,0.567,0.601,0.576,0.664,0.548,0.652
"2018-07-05 04:30:00",2675,0.568,0.6,0.576,0.664,0.547,0.652
"2018-07-05 05:00:00",2676,0.568,0.601,0.576,0.664,0.547,0.652
"2018-07-05 05:30:00",2677,0.569,0.601,0.577,0.665,0.548,0.652
"2018-07-05 06:00:00",2678,0.57,0.601,0.576,0.664,0.547,0.653
"2018-07-05 06:30:00",2679,0.57,0.601,0.576,0.663,0.546,0.652
"2018-07-05 07:00:00",2680,0.57,0.599,0.577,0.663,0.545,0.651
"2018-07-05 07:30:00",2681,0.569,0.6,0.576,0.661,0.545,0.65
"2018-07-05 08:00:00",2682,0.567,0.601,0.575,0.66,0.544,0.649
"2018-07-05 08:30:00",2683,0.568,0.6,0.577,0.66,0.545,0.649
"2018-07-05 09:00:00",2684,0.562,0.599,0.576,0.656,0.544,0.645
"2018-07-05 09:30:00",2685,0.517,0.598,0.555,0.646,0.543,0.619
"2018-07-05 10:00:00",2686,0.473,0.598,0.544,0.637,0.543,0.591
"2018-07-05 10:30:00",2687,0.421,0.585,0.503,0.593,0.537,0.535
"2018-07-05 11:00:00",2688,0.395,0.567,0.467,0.571,0.525,0.506
"2018-07-05 11:30:00",2689,0.368,0.528,0.425,0.549,0.491,0.467
"2018-07-05 12:00:00",2690,0.366,0.509,0.414,0.534,0.465,0.457
"2018-07-05 12:30:00",2691,0.381,0.503,0.418,0.538,0.454,0.467
"2018-07-05 13:00:00",2692,0.375,0.492,0.42,0.543,0.436,0.457
"2018-07-05 13:30:00",2693,0.371,0.478,0.414,0.539,0.426,0.446
"2018-07-05 14:00:00",2694,0.374,0.478,0.416,0.542,0.423,0.446
"2018-07-05 14:30:00",2695,0.378,0.478,0.416,0.543,0.422,0.449
"2018-07-05 15:00:00",2696,0.383,0.479,0.418,0.545,0.426,0.457
"2018-07-05 15:30:00",2697,0.388,0.479,0.422,0.546,0.428,0.459
"2018-07-05 16:00:00",2698,0.397,0.48,0.429,0.553,0.43,0.469
"2018-07-05 16:30:00",2699,0.405,0.485,0.438,0.559,0.434,0.48
"2018-07-05 17:00:00",2700,0.414,0.493,0.448,0.566,0.439,0.491
"2018-07-05 17:30:00",2701,0.421,0.501,0.459,0.577,0.446,0.498
"2018-07-05 18:00:00",2702,0.439,0.512,0.481,0.595,0.455,0.512
"2018-07-05 18:30:00",2703,0.458,0.517,0.499,0.608,0.466,0.526
"2018-07-05 19:00:00",2704,0.477,0.53,0.515,0.621,0.481,0.545
"2018-07-05 19:30:00",2705,0.494,0.545,0.531,0.633,0.494,0.572
"2018-07-05 20:00:00",2706,0.512,0.564,0.545,0.644,0.51,0.598
"2018-07-05 20:30:00",2707,0.529,0.579,0.557,0.651,0.522,0.618
"2018-07-05 21:00:00",2708,0.54,0.587,0.563,0.656,0.53,0.631
"2018-07-05 21:30:00",2709,0.548,0.591,0.568,0.659,0.535,0.639
"2018-07-05 22:00:00",2710,0.555,0.594,0.571,0.66,0.536,0.645
"2018-07-05 22:30:00",2711,0.56,0.594,0.573,0.661,0.538,0.648
"2018-07-05 23:00:00",2712,0.562,0.595,0.575,0.663,0.539,0.651
"2018-07-05 23:30:00",2713,0.564,0.596,0.575,0.663,0.541,0.653
"2018-07-06 00:00:00",2714,0.564,0.596,0.576,0.664,0.54,0.652
"2018-07-06 00:30:00",2715,0.565,0.597,0.577,0.665,0.542,0.654
"2018-07-06 01:00:00",2716,0.567,0.597,0.578,0.665,0.542,0.655
"2018-07-06 01:30:00",2717,0.569,0.598,0.579,0.666,0.543,0.657
"2018-07-06 02:00:00",2718,0.57,0.599,0.579,0.666,0.544,0.657
"2018-07-06 02:30:00",2719,0.571,0.599,0.58,0.666,0.545,0.657
"2018-07-06 03:00:00",2720,0.57,0.6,0.578,0.666,0.545,0.657
"2018-07-06 03:30:00",2721,0.57,0.6,0.579,0.665,0.545,0.657
"2018-07-06 04:00:00",2722,0.569,0.6,0.578,0.664,0.545,0.656
"2018-07-06 04:30:00",2723,0.568,0.6,0.579,0.663,0.545,0.656
"2018-07-06 05:00:00",2724,0.567,0.601,0.578,0.663,0.545,0.656
"2018-07-06 05:30:00",2725,0.566,0.601,0.579,0.663,0.545,0.656
"2018-07-06 06:00:00",2726,0.566,0.601,0.579,0.663,0.545,0.656
"2018-07-06 06:30:00",2727,0.565,0.601,0.58,0.663,0.545,0.656
"2018-07-06 07:00:00",2728,0.564,0.602,0.579,0.663,0.546,0.654
"2018-07-06 07:30:00",2729,0.558,0.6,0.577,0.661,0.544,0.645
"2018-07-06 08:00:00",2730,0.548,0.597,0.574,0.659,0.542,0.632
"2018-07-06 08:30:00",2731,0.531,0.593,0.566,0.655,0.54,0.613
"2018-07-06 09:00:00",2732,0.516,0.589,0.562,0.652,0.535,0.599
"2018-07-06 09:30:00",2733,0.49,0.58,0.549,0.644,0.528,0.574
"2018-07-06 10:00:00",2734,0.468,0.572,0.535,0.634,0.518,0.557
"2018-07-06 10:30:00",2735,0.457,0.57,0.529,0.629,0.514,0.554
"2018-07-06 11:00:00",2736,0.43,0.557,0.503,0.608,0.5,0.531
"2018-07-06 11:30:00",2737,0.407,0.541,0.479,0.588,0.481,0.51
"2018-07-06 12:00:00",2738,0.401,0.532,0.466,0.575,0.467,0.505
"2018-07-06 12:30:00",2739,0.404,0.534,0.469,0.579,0.468,0.511
"2018-07-06 13:00:00",2740,0.393,0.523,0.452,0.569,0.451,0.503
"2018-07-06 13:30:00",2741,0.398,0.525,0.456,0.571,0.458,0.508
"2018-07-06 14:00:00",2742,0.388,0.516,0.444,0.561,0.452,0.493
"2018-07-06 14:30:00",2743,0.378,0.512,0.441,0.557,0.444,0.483
"2018-07-06 15:00:00",2744,0.371,0.501,0.431,0.549,0.434,0.474
"2018-07-06 15:30:00",2745,0.378,0.5,0.432,0.55,0.437,0.479
"2018-07-06 16:00:00",2746,0.383,0.501,0.433,0.553,0.439,0.482
"2018-07-06 16:30:00",2747,0.375,0.489,0.42,0.541,0.426,0.471
"2018-07-06 17:00:00",2748,0.395,0.505,0.444,0.561,0.448,0.491
"2018-07-06 17:30:00",2749,0.421,0.527,0.471,0.586,0.464,0.52
"2018-07-06 18:00:00",2750,0.446,0.545,0.498,0.607,0.479,0.543
"2018-07-06 18:30:00",2751,0.467,0.553,0.515,0.62,0.487,0.559
"2018-07-06 19:00:00",2752,0.491,0.566,0.536,0.633,0.497,0.582
"2018-07-06 19:30:00",2753,0.503,0.568,0.541,0.64,0.5,0.59
"2018-07-06 20:00:00",2754,0.511,0.572,0.552,0.644,0.506,0.599
"2018-07-06 20:30:00",2755,0.521,0.585,0.558,0.65,0.518,0.618
"2018-07-06 21:00:00",2756,0.531,0.592,0.562,0.654,0.526,0.631
"2018-07-06 21:30:00",2757,0.541,0.595,0.565,0.657,0.529,0.641
"2018-07-06 22:00:00",2758,0.548,0.597,0.568,0.661,0.533,0.649
"2018-07-06 22:30:00",2759,0.552,0.598,0.57,0.663,0.536,0.652
"2018-07-06 23:00:00",2760,0.556,0.599,0.572,0.665,0.538,0.653
"2018-07-06 23:30:00",2761,0.551,0.598,0.57,0.667,0.535,0.651
"2018-07-07 00:00:00",2762,0.546,0.599,0.561,0.661,0.528,0.646
"2018-07-07 00:30:00",2763,0.537,0.599,0.553,0.651,0.521,0.638
"2018-07-07 01:00:00",2764,0.525,0.593,0.545,0.641,0.517,0.628
"2018-07-07 01:30:00",2765,0.515,0.586,0.539,0.634,0.513,0.619
"2018-07-07 02:00:00",2766,0.51,0.586,0.537,0.634,0.513,0.618
"2018-07-07 02:30:00",2767,0.507,0.585,0.536,0.634,0.515,0.619
"2018-07-07 03:00:00",2768,0.505,0.585,0.534,0.636,0.516,0.622
"2018-07-07 03:30:00",2769,0.501,0.582,0.531,0.636,0.516,0.62
"2018-07-07 04:00:00",2770,0.496,0.58,0.53,0.636,0.514,0.621
"2018-07-07 04:30:00",2771,0.494,0.579,0.53,0.636,0.513,0.622
"2018-07-07 05:00:00",2772,0.494,0.579,0.528,0.636,0.515,0.622
"2018-07-07 05:30:00",2773,0.496,0.581,0.528,0.636,0.517,0.625
"2018-07-07 06:00:00",2774,0.499,0.581,0.529,0.636,0.519,0.626
"2018-07-07 06:30:00",2775,0.488,0.573,0.527,0.633,0.512,0.617
"2018-07-07 07:00:00",2776,0.464,0.561,0.522,0.628,0.501,0.595
"2018-07-07 07:30:00",2777,0.441,0.55,0.513,0.621,0.492,0.575
"2018-07-07 08:00:00",2778,0.427,0.54,0.505,0.614,0.485,0.558
"2018-07-07 08:30:00",2779,0.418,0.534,0.496,0.607,0.48,0.541
"2018-07-07 09:00:00",2780,0.403,0.528,0.484,0.594,0.474,0.519
"2018-07-07 09:30:00",2781,0.397,0.525,0.476,0.586,0.468,0.506
"2018-07-07 10:00:00",2782,0.386,0.52,0.465,0.575,0.459,0.487
"2018-07-07 10:30:00",2783,0.375,0.511,0.457,0.554,0.449,0.471
"2018-07-07 11:00:00",2784,0.369,0.502,0.449,0.543,0.438,0.461
"2018-07-07 11:30:00",2785,0.368,0.497,0.443,0.551,0.431,0.464
"2018-07-07 12:00:00",2786,0.372,0.496,0.445,0.552,0.431,0.468
"2018-07-07 12:30:00",2787,0.376,0.496,0.45,0.557,0.431,0.469
"2018-07-07 13:00:00",2788,0.381,0.496,0.454,0.564,0.429,0.473
"2018-07-07 13:30:00",2789,0.388,0.502,0.465,0.576,0.432,0.477
"2018-07-07 14:00:00",2790,0.394,0.509,0.472,0.586,0.434,0.48
"2018-07-07 14:30:00",2791,0.397,0.507,0.473,0.587,0.431,0.479
"2018-07-07 15:00:00",2792,0.407,0.512,0.477,0.592,0.44,0.489
"2018-07-07 15:30:00",2793,0.414,0.514,0.478,0.594,0.442,0.493
"2018-07-07 16:00:00",2794,0.424,0.51,0.479,0.596,0.443,0.495
"2018-07-07 16:30:00",2795,0.432,0.507,0.482,0.596,0.446,0.503
"2018-07-07 17:00:00",2796,0.438,0.514,0.481,0.595,0.45,0.517
"2018-07-07 17:30:00",2797,0.444,0.527,0.482,0.601,0.457,0.53
"2018-07-07 18:00:00",2798,0.45,0.533,0.49,0.609,0.465,0.54
"2018-07-07 18:30:00",2799,0.46,0.541,0.495,0.613,0.47,0.549
"2018-07-07 19:00:00",2800,0.475,0.553,0.503,0.62,0.48,0.565
"2018-07-07 19:30:00",2801,0.484,0.562,0.511,0.625,0.488,0.583
"2018-07-07 20:00:00",2802,0.495,0.57,0.522,0.631,0.501,0.595
"2018-07-07 20:30:00",2803,0.511,0.582,0.539,0.641,0.517,0.616
"2018-07-07 21:00:00",2804,0.52,0.588,0.55,0.651,0.526,0.627
"2018-07-07 21:30:00",2805,0.521,0.588,0.553,0.656,0.531,0.629
"2018-07-07 22:00:00",2806,0.525,0.592,0.559,0.659,0.534,0.635
"2018-07-07 22:30:00",2807,0.527,0.592,0.561,0.662,0.536,0.638
"2018-07-07 23:00:00",2808,0.532,0.596,0.563,0.663,0.537,0.642
"2018-07-07 23:30:00",2809,0.535,0.598,0.566,0.664,0.539,0.644
"2018-07-08 00:00:00",2810,0.536,0.6,0.567,0.665,0.539,0.646
"2018-07-08 00:30:00",2811,0.538,0.602,0.567,0.665,0.54,0.648
"2018-07-08 01:00:00",2812,0.538,0.603,0.567,0.665,0.541,0.647
"2018-07-08 01:30:00",2813,0.539,0.603,0.566,0.664,0.537,0.648
"2018-07-08 02:00:00",2814,0.542,0.604,0.566,0.662,0.535,0.65
"2018-07-08 02:30:00",2815,0.548,0.602,0.568,0.664,0.535,0.654
"2018-07-08 03:00:00",2816,0.551,0.604,0.57,0.666,0.537,0.657
"2018-07-08 03:30:00",2817,0.556,0.604,0.572,0.668,0.537,0.66
"2018-07-08 04:00:00",2818,0.559,0.604,0.574,0.67,0.538,0.663
"2018-07-08 04:30:00",2819,0.562,0.606,0.576,0.67,0.541,0.665
"2018-07-08 05:00:00",2820,0.563,0.607,0.577,0.67,0.542,0.665
"2018-07-08 05:30:00",2821,0.564,0.608,0.576,0.669,0.541,0.665
"2018-07-08 06:00:00",2822,0.567,0.608,0.579,0.67,0.541,0.666
"2018-07-08 06:30:00",2823,0.569,0.608,0.58,0.669,0.542,0.664
"2018-07-08 07:00:00",2824,0.566,0.607,0.577,0.665,0.542,0.659
"2018-07-08 07:30:00",2825,0.545,0.602,0.564,0.656,0.541,0.648
"2018-07-08 08:00:00",2826,0.495,0.59,0.536,0.638,0.54,0.614
"2018-07-08 08:30:00",2827,0.428,0.559,0.485,0.591,0.517,0.521
"2018-07-08 09:00:00",2828,0.396,0.536,0.459,0.564,0.494,0.482
"2018-07-08 09:30:00",2829,0.379,0.518,0.44,0.553,0.473,0.458
"2018-07-08 10:00:00",2830,0.373,0.503,0.434,0.545,0.452,0.448
"2018-07-08 10:30:00",2831,0.37,0.49,0.429,0.528,0.437,0.446
"2018-07-08 11:00:00",2832,0.367,0.479,0.423,0.526,0.425,0.452
"2018-07-08 11:30:00",2833,0.367,0.478,0.422,0.541,0.419,0.461
"2018-07-08 12:00:00",2834,0.37,0.482,0.428,0.545,0.424,0.467
"2018-07-08 12:30:00",2835,0.374,0.483,0.431,0.546,0.423,0.463
"2018-07-08 13:00:00",2836,0.375,0.477,0.432,0.551,0.416,0.461
"2018-07-08 13:30:00",2837,0.378,0.477,0.437,0.561,0.417,0.459
"2018-07-08 14:00:00",2838,0.382,0.479,0.44,0.571,0.416,0.46
"2018-07-08 14:30:00",2839,0.388,0.482,0.441,0.575,0.418,0.465
"2018-07-08 15:00:00",2840,0.393,0.482,0.44,0.574,0.422,0.473
"2018-07-08 15:30:00",2841,0.401,0.486,0.448,0.579,0.431,0.478
"2018-07-08 16:00:00",2842,0.412,0.484,0.455,0.582,0.431,0.484
"2018-07-08 16:30:00",2843,0.421,0.484,0.462,0.585,0.429,0.499
"2018-07-08 17:00:00",2844,0.433,0.499,0.468,0.588,0.44,0.518
"2018-07-08 17:30:00",2845,0.44,0.514,0.475,0.599,0.453,0.528
"2018-07-08 18:00:00",2846,0.446,0.521,0.484,0.605,0.465,0.536
"2018-07-08 18:30:00",2847,0.46,0.533,0.498,0.615,0.475,0.548
"2018-07-08 19:00:00",2848,0.476,0.55,0.51,0.626,0.494,0.569
"2018-07-08 19:30:00",2849,0.488,0.562,0.521,0.634,0.504,0.588
"2018-07-08 20:00:00",2850,0.504,0.573,0.533,0.641,0.514,0.606
"2018-07-08 20:30:00",2851,0.52,0.583,0.544,0.648,0.522,0.623
"2018-07-08 21:00:00",2852,0.531,0.589,0.552,0.653,0.528,0.635
"2018-07-08 21:30:00",2853,0.54,0.595,0.558,0.658,0.534,0.642
"2018-07-08 22:00:00",2854,0.545,0.598,0.563,0.662,0.538,0.646
"2018-07-08 22:30:00",2855,0.545,0.6,0.563,0.664,0.539,0.645
"2018-07-08 23:00:00",2856,0.543,0.601,0.562,0.663,0.539,0.645
"2018-07-08 23:30:00",2857,0.542,0.602,0.56,0.662,0.538,0.644
"2018-07-09 00:00:00",2858,0.544,0.604,0.562,0.663,0.539,0.646
"2018-07-09 00:30:00",2859,0.55,0.604,0.566,0.666,0.54,0.652
