"TOA5","CR1000-FRESH","CR1000","86614","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","28068","Table1"
"TIMESTAMP","RECORD","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-08-31 12:30:00",4788,0.417,0.43,0.389,0.307,0.422,0.358,0.541,0.519
"2018-08-31 13:00:00",4789,0.41,0.425,0.384,0.301,0.416,0.351,0.533,0.508
"2018-08-31 13:30:00",4790,0.407,0.424,0.383,0.298,0.414,0.346,0.524,0.498
"2018-08-31 14:00:00",4791,0.407,0.425,0.386,0.297,0.414,0.346,0.516,0.492
"2018-08-31 14:30:00",4792,0.404,0.424,0.388,0.295,0.413,0.344,0.507,0.488
"2018-08-31 15:00:00",4793,0.407,0.428,0.393,0.296,0.416,0.347,0.502,0.488
"2018-08-31 15:30:00",4794,0.411,0.432,0.397,0.301,0.418,0.35,0.506,0.496
"2018-08-31 16:00:00",4795,0.409,0.432,0.398,0.302,0.418,0.35,0.509,0.498
"2018-08-31 16:30:00",4796,0.409,0.434,0.4,0.306,0.421,0.35,0.51,0.499
"2018-08-31 17:00:00",4797,0.416,0.441,0.407,0.316,0.429,0.357,0.514,0.506
"2018-08-31 17:30:00",4798,0.444,0.463,0.427,0.343,0.451,0.382,0.525,0.524
"2018-08-31 18:00:00",4799,0.447,0.469,0.433,0.351,0.451,0.384,0.533,0.54
"2018-08-31 18:30:00",4800,0.453,0.475,0.439,0.355,0.457,0.392,0.539,0.549
"2018-08-31 19:00:00",4801,0.46,0.479,0.445,0.362,0.465,0.395,0.539,0.551
"2018-08-31 19:30:00",4802,0.476,0.49,0.459,0.377,0.484,0.413,0.542,0.557
"2018-08-31 20:00:00",4803,0.487,0.489,0.469,0.384,0.496,0.426,0.544,0.561
"2018-08-31 20:30:00",4804,0.494,0.493,0.475,0.388,0.505,0.436,0.549,0.567
"2018-08-31 21:00:00",4805,0.5,0.498,0.479,0.391,0.513,0.444,0.553,0.571
"2018-08-31 21:30:00",4806,0.505,0.502,0.482,0.394,0.522,0.452,0.555,0.574
"2018-08-31 22:00:00",4807,0.507,0.503,0.48,0.395,0.527,0.455,0.555,0.573
"2018-08-31 22:30:00",4808,0.505,0.497,0.477,0.393,0.529,0.45,0.553,0.569
"2018-08-31 23:00:00",4809,0.51,0.502,0.483,0.395,0.536,0.462,0.555,0.575
"2018-08-31 23:30:00",4810,0.512,0.503,0.482,0.398,0.538,0.465,0.557,0.578
"2018-09-01 00:00:00",4811,0.51,0.503,0.479,0.4,0.535,0.464,0.559,0.58
"2018-09-01 00:30:00",4812,0.508,0.502,0.476,0.4,0.53,0.462,0.559,0.581
"2018-09-01 01:00:00",4813,0.508,0.501,0.473,0.4,0.526,0.461,0.561,0.581
"2018-09-01 01:30:00",4814,0.507,0.499,0.469,0.4,0.522,0.459,0.561,0.578
"2018-09-01 02:00:00",4815,0.506,0.496,0.467,0.398,0.521,0.457,0.56,0.578
"2018-09-01 02:30:00",4816,0.506,0.496,0.467,0.398,0.522,0.457,0.561,0.579
"2018-09-01 03:00:00",4817,0.507,0.496,0.468,0.398,0.523,0.458,0.56,0.577
"2018-09-01 03:30:00",4818,0.506,0.497,0.468,0.399,0.524,0.458,0.56,0.575
"2018-09-01 04:00:00",4819,0.507,0.497,0.469,0.4,0.525,0.461,0.558,0.573
"2018-09-01 04:30:00",4820,0.506,0.497,0.47,0.4,0.526,0.46,0.557,0.572
