"TOA5","CR1000-SHORE","CR1000","86619","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","2121","Table1"
"2018-06-05 21:30:00",1269,0.549,0.576,0.547,0.636,0.589,0.617
"2018-06-05 22:00:00",1270,0.543,0.577,0.546,0.633,0.583,0.614
"2018-06-05 22:30:00",1271,0.552,0.579,0.552,0.636,0.59,0.622
"2018-06-05 23:00:00",1272,0.56,0.585,0.556,0.638,0.599,0.63
"2018-06-05 23:30:00",1273,0.565,0.588,0.559,0.641,0.604,0.635
"2018-06-06 00:00:00",1274,0.567,0.589,0.561,0.643,0.606,0.639
"2018-06-06 00:30:00",1275,0.57,0.59,0.562,0.644,0.607,0.641
"2018-06-06 01:00:00",1276,0.571,0.591,0.564,0.644,0.608,0.642
"2018-06-06 01:30:00",1277,0.572,0.592,0.564,0.646,0.61,0.643
"2018-06-06 02:00:00",1278,0.573,0.593,0.565,0.648,0.612,0.645
"2018-06-06 02:30:00",1279,0.573,0.593,0.565,0.648,0.612,0.645
"2018-06-06 03:00:00",1280,0.573,0.594,0.566,0.648,0.612,0.644
"2018-06-06 03:30:00",1281,0.571,0.594,0.566,0.647,0.612,0.642
"2018-06-06 04:00:00",1282,0.568,0.593,0.566,0.645,0.609,0.64
"2018-06-06 04:30:00",1283,0.567,0.593,0.566,0.645,0.609,0.639
"2018-06-06 05:00:00",1284,0.565,0.593,0.567,0.646,0.609,0.635
"2018-06-06 05:30:00",1285,0.565,0.591,0.565,0.644,0.608,0.635
"2018-06-06 06:00:00",1286,0.566,0.592,0.564,0.642,0.609,0.636
"2018-06-06 06:30:00",1287,0.563,0.586,0.562,0.636,0.606,0.626
"2018-06-06 07:00:00",1288,0.538,0.564,0.533,0.617,0.601,0.59
"2018-06-06 07:30:00",1289,0.493,0.541,0.501,0.59,0.594,0.55
"2018-06-06 08:00:00",1290,0.459,0.523,0.477,0.565,0.585,0.519
"2018-06-06 08:30:00",1291,0.433,0.511,0.453,0.55,0.569,0.494
"2018-06-06 09:00:00",1292,0.417,0.502,0.444,0.541,0.554,0.475
"2018-06-06 09:30:00",1293,0.411,0.499,0.437,0.537,0.544,0.462
"2018-06-06 10:00:00",1294,0.418,0.497,0.443,0.541,0.532,0.465
"2018-06-06 10:30:00",1295,0.405,0.485,0.436,0.52,0.514,0.451
"2018-06-06 11:00:00",1296,0.399,0.477,0.431,0.517,0.5,0.456
"2018-06-06 11:30:00",1297,0.396,0.472,0.43,0.52,0.491,0.458
"2018-06-06 12:00:00",1298,0.398,0.47,0.432,0.519,0.487,0.459
"2018-06-06 12:30:00",1299,0.403,0.473,0.441,0.527,0.489,0.461
"2018-06-06 13:00:00",1300,0.399,0.467,0.438,0.525,0.483,0.455
"2018-06-06 13:30:00",1301,0.406,0.471,0.445,0.535,0.49,0.461
"2018-06-06 14:00:00",1302,0.406,0.47,0.448,0.541,0.486,0.457
"2018-06-06 14:30:00",1303,0.412,0.473,0.45,0.546,0.483,0.461
"2018-06-06 15:00:00",1304,0.419,0.475,0.454,0.548,0.488,0.472
"2018-06-06 15:30:00",1305,0.419,0.471,0.451,0.542,0.488,0.474
"2018-06-06 16:00:00",1306,0.43,0.48,0.456,0.548,0.497,0.482
"2018-06-06 16:30:00",1307,0.452,0.489,0.471,0.562,0.506,0.503
"2018-06-06 17:00:00",1308,0.471,0.503,0.483,0.579,0.525,0.52
"2018-06-06 17:30:00",1309,0.501,0.525,0.505,0.6,0.544,0.554
"2018-06-06 18:00:00",1310,0.53,0.548,0.53,0.618,0.568,0.594
"2018-06-06 18:30:00",1311,0.544,0.559,0.543,0.628,0.58,0.608
"2018-06-06 19:00:00",1312,0.554,0.571,0.551,0.633,0.589,0.62
"2018-06-06 19:30:00",1313,0.563,0.579,0.557,0.637,0.596,0.63
"2018-06-06 20:00:00",1314,0.568,0.585,0.56,0.639,0.601,0.634
"2018-06-06 20:30:00",1315,0.572,0.588,0.563,0.643,0.605,0.64
"2018-06-06 21:00:00",1316,0.572,0.591,0.563,0.64,0.605,0.641
"2018-06-06 21:30:00",1317,0.577,0.593,0.566,0.642,0.607,0.646
"2018-06-06 22:00:00",1318,0.577,0.593,0.564,0.642,0.605,0.646
"2018-06-06 22:30:00",1319,0.579,0.594,0.567,0.643,0.607,0.648
"2018-06-06 23:00:00",1320,0.579,0.596,0.568,0.643,0.608,0.648
"2018-06-06 23:30:00",1321,0.581,0.596,0.569,0.644,0.609,0.649
"2018-06-07 00:00:00",1322,0.58,0.595,0.57,0.645,0.61,0.65
"2018-06-07 00:30:00",1323,0.579,0.596,0.57,0.646,0.612,0.649
"2018-06-07 01:00:00",1324,0.576,0.595,0.57,0.647,0.611,0.648
"2018-06-07 01:30:00",1325,0.575,0.595,0.57,0.647,0.611,0.648
"2018-06-07 02:00:00",1326,0.574,0.596,0.569,0.646,0.612,0.648
"2018-06-07 02:30:00",1327,0.572,0.597,0.569,0.645,0.611,0.648
"2018-06-07 03:00:00",1328,0.571,0.597,0.569,0.645,0.611,0.648
"2018-06-07 03:30:00",1329,0.57,0.596,0.568,0.645,0.611,0.648
"2018-06-07 04:00:00",1330,0.572,0.596,0.568,0.644,0.611,0.65
"2018-06-07 04:30:00",1331,0.574,0.594,0.567,0.644,0.608,0.653
"2018-06-07 05:00:00",1332,0.577,0.596,0.568,0.645,0.612,0.654
"2018-06-07 05:30:00",1333,0.579,0.596,0.57,0.644,0.612,0.654
"2018-06-07 06:00:00",1334,0.58,0.596,0.571,0.644,0.612,0.654
"2018-06-07 06:30:00",1335,0.581,0.596,0.571,0.646,0.612,0.654
"2018-06-07 07:00:00",1336,0.58,0.594,0.57,0.645,0.61,0.651
"2018-06-07 07:30:00",1337,0.577,0.592,0.57,0.644,0.611,0.645
"2018-06-07 08:00:00",1338,0.57,0.589,0.564,0.64,0.612,0.63
"2018-06-07 08:30:00",1339,0.553,0.58,0.554,0.634,0.607,0.606
"2018-06-07 09:00:00",1340,0.536,0.571,0.54,0.626,0.601,0.58
"2018-06-07 09:30:00",1341,0.504,0.552,0.514,0.61,0.587,0.539
"2018-06-07 10:00:00",1342,0.464,0.532,0.482,0.581,0.566,0.505
"2018-06-07 10:30:00",1343,0.425,0.512,0.453,0.541,0.539,0.476
"2018-06-07 11:00:00",1344,0.409,0.499,0.432,0.528,0.522,0.466
"2018-06-07 11:30:00",1345,0.414,0.496,0.438,0.537,0.519,0.476
"2018-06-07 12:00:00",1346,0.418,0.493,0.443,0.541,0.517,0.482
"2018-06-07 12:30:00",1347,0.421,0.495,0.447,0.544,0.517,0.482
"2018-06-07 13:00:00",1348,0.423,0.494,0.451,0.548,0.515,0.485
"2018-06-07 13:30:00",1349,0.409,0.484,0.442,0.539,0.503,0.465
"2018-06-07 14:00:00",1350,0.413,0.489,0.45,0.549,0.505,0.473
"2018-06-07 14:30:00",1351,0.411,0.486,0.448,0.549,0.498,0.471
"2018-06-07 15:00:00",1352,0.413,0.484,0.448,0.549,0.498,0.476
"2018-06-07 15:30:00",1353,0.421,0.486,0.453,0.554,0.501,0.482
"2018-06-07 16:00:00",1354,0.431,0.485,0.458,0.556,0.501,0.487
"2018-06-07 16:30:00",1355,0.441,0.486,0.465,0.562,0.502,0.497
"2018-06-07 17:00:00",1356,0.455,0.494,0.474,0.572,0.511,0.512
"2018-06-07 17:30:00",1357,0.467,0.504,0.485,0.584,0.521,0.525
"2018-06-07 18:00:00",1358,0.479,0.514,0.497,0.595,0.529,0.539
"2018-06-07 18:30:00",1359,0.491,0.522,0.507,0.604,0.537,0.551
"2018-06-07 19:00:00",1360,0.505,0.534,0.517,0.612,0.549,0.567
"2018-06-07 19:30:00",1361,0.518,0.547,0.528,0.621,0.562,0.585
"2018-06-07 20:00:00",1362,0.532,0.56,0.54,0.629,0.575,0.603
"2018-06-07 20:30:00",1363,0.545,0.571,0.55,0.635,0.588,0.619
"2018-06-07 21:00:00",1364,0.556,0.58,0.558,0.64,0.597,0.63
"2018-06-07 21:30:00",1365,0.563,0.584,0.562,0.642,0.602,0.637
"2018-06-07 22:00:00",1366,0.569,0.587,0.566,0.643,0.604,0.642
"2018-06-07 22:30:00",1367,0.572,0.589,0.568,0.644,0.604,0.646
"2018-06-07 23:00:00",1368,0.576,0.591,0.569,0.645,0.607,0.649
"2018-06-07 23:30:00",1369,0.577,0.591,0.569,0.645,0.605,0.65
"2018-06-08 00:00:00",1370,0.579,0.592,0.57,0.646,0.607,0.652
"2018-06-08 00:30:00",1371,0.58,0.593,0.57,0.646,0.608,0.653
"2018-06-08 01:00:00",1372,0.581,0.594,0.57,0.647,0.607,0.655
"2018-06-08 01:30:00",1373,0.582,0.594,0.571,0.647,0.607,0.657
"2018-06-08 02:00:00",1374,0.583,0.596,0.572,0.648,0.609,0.657
"2018-06-08 02:30:00",1375,0.583,0.594,0.572,0.648,0.608,0.657
"2018-06-08 03:00:00",1376,0.584,0.596,0.572,0.648,0.61,0.657
"2018-06-08 03:30:00",1377,0.584,0.596,0.571,0.647,0.609,0.658
"2018-06-08 04:00:00",1378,0.585,0.596,0.572,0.647,0.609,0.659
"2018-06-08 04:30:00",1379,0.585,0.596,0.571,0.647,0.607,0.659
"2018-06-08 05:00:00",1380,0.585,0.597,0.571,0.647,0.608,0.659
"2018-06-08 05:30:00",1381,0.586,0.596,0.571,0.647,0.608,0.66
"2018-06-08 06:00:00",1382,0.586,0.597,0.572,0.647,0.609,0.661
"2018-06-08 06:30:00",1383,0.587,0.597,0.573,0.647,0.609,0.66
"2018-06-08 07:00:00",1384,0.586,0.598,0.57,0.643,0.611,0.655
"2018-06-08 07:30:00",1385,0.575,0.593,0.561,0.634,0.612,0.644
"2018-06-08 08:00:00",1386,0.55,0.583,0.543,0.621,0.612,0.619
"2018-06-08 08:30:00",1387,0.506,0.564,0.507,0.601,0.608,0.567
"2018-06-08 09:00:00",1388,0.458,0.542,0.475,0.58,0.598,0.517
"2018-06-08 09:30:00",1389,0.418,0.519,0.441,0.555,0.577,0.475
"2018-06-08 10:00:00",1390,0.399,0.503,0.426,0.528,0.553,0.452
"2018-06-08 10:30:00",1391,0.399,0.492,0.421,0.513,0.535,0.453
"2018-06-08 11:00:00",1392,0.396,0.483,0.418,0.512,0.518,0.458
"2018-06-08 11:30:00",1393,0.39,0.474,0.416,0.514,0.505,0.458
"2018-06-08 12:00:00",1394,0.393,0.471,0.418,0.511,0.496,0.457
"2018-06-08 12:30:00",1395,0.398,0.475,0.424,0.521,0.497,0.463
"2018-06-08 13:00:00",1396,0.397,0.471,0.427,0.524,0.492,0.458
"2018-06-08 13:30:00",1397,0.396,0.471,0.428,0.527,0.493,0.456
"2018-06-08 14:00:00",1398,0.399,0.47,0.427,0.525,0.493,0.459
"2018-06-08 14:30:00",1399,0.402,0.473,0.43,0.529,0.496,0.463
"2018-06-08 15:00:00",1400,0.404,0.47,0.426,0.523,0.495,0.461
"2018-06-08 15:30:00",1401,0.412,0.474,0.436,0.531,0.5,0.469
"2018-06-08 16:00:00",1402,0.424,0.482,0.448,0.545,0.505,0.483
"2018-06-08 16:30:00",1403,0.438,0.492,0.46,0.557,0.513,0.495
"2018-06-08 17:00:00",1404,0.452,0.501,0.472,0.57,0.52,0.507
"2018-06-08 17:30:00",1405,0.47,0.513,0.488,0.586,0.532,0.523
"2018-06-08 18:00:00",1406,0.492,0.527,0.506,0.6,0.543,0.543
"2018-06-08 18:30:00",1407,0.511,0.538,0.519,0.611,0.552,0.56
"2018-06-08 19:00:00",1408,0.529,0.553,0.534,0.623,0.568,0.584
"2018-06-08 19:30:00",1409,0.54,0.564,0.545,0.631,0.58,0.601
"2018-06-08 20:00:00",1410,0.549,0.574,0.552,0.636,0.59,0.616
"2018-06-08 20:30:00",1411,0.555,0.581,0.557,0.639,0.596,0.626
"2018-06-08 21:00:00",1412,0.561,0.586,0.561,0.64,0.601,0.633
"2018-06-08 21:30:00",1413,0.566,0.588,0.564,0.642,0.604,0.638
"2018-06-08 22:00:00",1414,0.57,0.591,0.566,0.643,0.606,0.641
"2018-06-08 22:30:00",1415,0.573,0.593,0.567,0.644,0.608,0.645
"2018-06-08 23:00:00",1416,0.575,0.594,0.568,0.644,0.608,0.646
"2018-06-08 23:30:00",1417,0.575,0.594,0.568,0.644,0.608,0.647
"2018-06-09 00:00:00",1418,0.577,0.593,0.569,0.644,0.608,0.647
"2018-06-09 00:30:00",1419,0.578,0.594,0.571,0.645,0.609,0.649
"2018-06-09 01:00:00",1420,0.58,0.595,0.571,0.645,0.611,0.652
"2018-06-09 01:30:00",1421,0.583,0.595,0.57,0.644,0.61,0.654
"2018-06-09 02:00:00",1422,0.584,0.598,0.57,0.644,0.612,0.655
"2018-06-09 02:30:00",1423,0.583,0.599,0.571,0.643,0.611,0.654
"2018-06-09 03:00:00",1424,0.584,0.597,0.571,0.644,0.609,0.655
"2018-06-09 03:30:00",1425,0.585,0.597,0.571,0.645,0.61,0.658
"2018-06-09 04:00:00",1426,0.585,0.598,0.571,0.645,0.611,0.658
"2018-06-09 04:30:00",1427,0.586,0.599,0.57,0.645,0.612,0.658
"2018-06-09 05:00:00",1428,0.586,0.599,0.571,0.645,0.613,0.658
"2018-06-09 05:30:00",1429,0.586,0.599,0.571,0.645,0.613,0.657
"2018-06-09 06:00:00",1430,0.586,0.598,0.571,0.645,0.613,0.657
"2018-06-09 06:30:00",1431,0.587,0.598,0.573,0.646,0.614,0.656
"2018-06-09 07:00:00",1432,0.586,0.6,0.57,0.642,0.614,0.654
"2018-06-09 07:30:00",1433,0.586,0.598,0.573,0.642,0.613,0.653
"2018-06-09 08:00:00",1434,0.581,0.594,0.57,0.639,0.612,0.645
"2018-06-09 08:30:00",1435,0.564,0.588,0.559,0.631,0.612,0.622
"2018-06-09 09:00:00",1436,0.527,0.577,0.537,0.617,0.609,0.58
"2018-06-09 09:30:00",1437,0.479,0.555,0.498,0.588,0.585,0.525
"2018-06-09 10:00:00",1438,0.466,0.543,0.489,0.58,0.571,0.516
"2018-06-09 10:30:00",1439,0.468,0.55,0.502,0.59,0.575,0.526
"2018-06-09 11:00:00",1440,0.429,0.53,0.462,0.558,0.553,0.49
"2018-06-09 11:30:00",1441,0.415,0.516,0.448,0.549,0.534,0.479
"2018-06-09 12:00:00",1442,0.418,0.511,0.449,0.548,0.528,0.483
"2018-06-09 12:30:00",1443,0.409,0.504,0.443,0.542,0.518,0.474
"2018-06-09 13:00:00",1444,0.395,0.487,0.43,0.528,0.491,0.459
"2018-06-09 13:30:00",1445,0.412,0.489,0.437,0.536,0.504,0.476
"2018-06-09 14:00:00",1446,0.468,0.521,0.477,0.577,0.537,0.546
"2018-06-09 14:30:00",1447,0.512,0.547,0.507,0.604,0.565,0.593
"2018-06-09 15:00:00",1448,0.541,0.565,0.53,0.619,0.58,0.618
"2018-06-09 15:30:00",1449,0.554,0.575,0.545,0.628,0.588,0.626
"2018-06-09 16:00:00",1450,0.551,0.575,0.544,0.627,0.592,0.62
"2018-06-09 16:30:00",1451,0.554,0.577,0.548,0.629,0.591,0.625
"2018-06-09 17:00:00",1452,0.514,0.544,0.512,0.594,0.553,0.578
"2018-06-09 17:30:00",1453,0.48,0.522,0.491,0.573,0.523,0.536
"2018-06-09 18:00:00",1454,0.496,0.539,0.509,0.593,0.54,0.555
"2018-06-09 18:30:00",1455,0.518,0.549,0.53,0.612,0.563,0.579
"2018-06-09 19:00:00",1456,0.512,0.547,0.523,0.613,0.563,0.575
"2018-06-09 19:30:00",1457,0.521,0.555,0.53,0.612,0.564,0.589
"2018-06-09 20:00:00",1458,0.539,0.57,0.548,0.628,0.586,0.615
"2018-06-09 20:30:00",1459,0.552,0.579,0.557,0.636,0.595,0.63
"2018-06-09 21:00:00",1460,0.555,0.582,0.56,0.637,0.599,0.634
"2018-06-09 21:30:00",1461,0.56,0.586,0.563,0.638,0.601,0.639
"2018-06-09 22:00:00",1462,0.568,0.589,0.566,0.64,0.605,0.643
"2018-06-09 22:30:00",1463,0.573,0.591,0.568,0.642,0.608,0.647
"2018-06-09 23:00:00",1464,0.576,0.593,0.57,0.642,0.608,0.648
"2018-06-09 23:30:00",1465,0.578,0.594,0.571,0.643,0.61,0.65
"2018-06-10 00:00:00",1466,0.58,0.596,0.571,0.643,0.611,0.652
"2018-06-10 00:30:00",1467,0.582,0.597,0.57,0.644,0.612,0.653
"2018-06-10 01:00:00",1468,0.583,0.596,0.57,0.643,0.611,0.653
"2018-06-10 01:30:00",1469,0.584,0.596,0.573,0.642,0.61,0.654
"2018-06-10 02:00:00",1470,0.585,0.596,0.572,0.643,0.609,0.656
"2018-06-10 02:30:00",1471,0.586,0.598,0.569,0.643,0.612,0.655
"2018-06-10 03:00:00",1472,0.587,0.598,0.571,0.644,0.612,0.655
"2018-06-10 03:30:00",1473,0.588,0.598,0.571,0.645,0.612,0.654
"2018-06-10 04:00:00",1474,0.587,0.598,0.569,0.643,0.607,0.654
"2018-06-10 04:30:00",1475,0.585,0.599,0.565,0.637,0.603,0.654
"2018-06-10 05:00:00",1476,0.586,0.598,0.567,0.638,0.609,0.655
"2018-06-10 05:30:00",1477,0.582,0.599,0.565,0.637,0.609,0.654
"2018-06-10 06:00:00",1478,0.577,0.597,0.564,0.632,0.609,0.65
"2018-06-10 06:30:00",1479,0.575,0.597,0.565,0.634,0.61,0.65
"2018-06-10 07:00:00",1480,0.573,0.596,0.568,0.635,0.611,0.648
"2018-06-10 07:30:00",1481,0.571,0.596,0.565,0.635,0.61,0.645
"2018-06-10 08:00:00",1482,0.561,0.591,0.562,0.628,0.609,0.633
"2018-06-10 08:30:00",1483,0.547,0.583,0.554,0.624,0.605,0.606
"2018-06-10 09:00:00",1484,0.537,0.578,0.549,0.623,0.6,0.59
"2018-06-10 09:30:00",1485,0.537,0.579,0.553,0.628,0.6,0.592
"2018-06-10 10:00:00",1486,0.512,0.565,0.533,0.611,0.588,0.561
"2018-06-10 10:30:00",1487,0.485,0.549,0.507,0.593,0.57,0.528
"2018-06-10 11:00:00",1488,0.459,0.534,0.488,0.578,0.553,0.509
"2018-06-10 11:30:00",1489,0.442,0.523,0.473,0.57,0.541,0.5
"2018-06-10 12:00:00",1490,0.431,0.516,0.464,0.566,0.535,0.495
"2018-06-10 12:30:00",1491,0.425,0.509,0.457,0.559,0.529,0.493
"2018-06-10 13:00:00",1492,0.411,0.499,0.443,0.547,0.513,0.478
"2018-06-10 13:30:00",1493,0.405,0.491,0.437,0.54,0.506,0.471
"2018-06-10 14:00:00",1494,0.402,0.487,0.435,0.537,0.503,0.469
"2018-06-10 14:30:00",1495,0.408,0.488,0.438,0.543,0.508,0.478
"2018-06-10 15:00:00",1496,0.411,0.488,0.437,0.543,0.507,0.48
"2018-06-10 15:30:00",1497,0.411,0.49,0.441,0.547,0.511,0.481
"2018-06-10 16:00:00",1498,0.423,0.496,0.448,0.555,0.515,0.49
"2018-06-10 16:30:00",1499,0.449,0.508,0.459,0.565,0.517,0.512
"2018-06-10 17:00:00",1500,0.469,0.513,0.472,0.571,0.52,0.528
"2018-06-10 17:30:00",1501,0.483,0.52,0.483,0.579,0.525,0.54
"2018-06-10 18:00:00",1502,0.512,0.544,0.507,0.598,0.546,0.574
"2018-06-10 18:30:00",1503,0.531,0.558,0.521,0.608,0.56,0.605
"2018-06-10 19:00:00",1504,0.543,0.569,0.53,0.611,0.573,0.622
"2018-06-10 19:30:00",1505,0.547,0.575,0.538,0.611,0.582,0.624
"2018-06-10 20:00:00",1506,0.549,0.578,0.54,0.612,0.586,0.625
"2018-06-10 20:30:00",1507,0.554,0.584,0.547,0.616,0.593,0.63
"2018-06-10 21:00:00",1508,0.557,0.587,0.544,0.614,0.593,0.635
"2018-06-10 21:30:00",1509,0.556,0.586,0.541,0.611,0.592,0.638
"2018-06-10 22:00:00",1510,0.558,0.586,0.542,0.611,0.593,0.64
"2018-06-10 22:30:00",1511,0.561,0.587,0.543,0.61,0.595,0.638
"2018-06-10 23:00:00",1512,0.56,0.586,0.543,0.608,0.594,0.635
"2018-06-10 23:30:00",1513,0.561,0.586,0.542,0.609,0.597,0.635
"2018-06-11 00:00:00",1514,0.563,0.589,0.544,0.61,0.597,0.636
"2018-06-11 00:30:00",1515,0.562,0.589,0.546,0.611,0.596,0.638
"2018-06-11 01:00:00",1516,0.561,0.587,0.543,0.609,0.595,0.637
"2018-06-11 01:30:00",1517,0.56,0.586,0.544,0.607,0.592,0.636
"2018-06-11 02:00:00",1518,0.559,0.586,0.542,0.606,0.594,0.635
"2018-06-11 02:30:00",1519,0.558,0.586,0.542,0.606,0.592,0.637
"2018-06-11 03:00:00",1520,0.556,0.584,0.541,0.603,0.589,0.635
"2018-06-11 03:30:00",1521,0.556,0.584,0.537,0.604,0.591,0.635
"2018-06-11 04:00:00",1522,0.559,0.586,0.539,0.606,0.591,0.641
"2018-06-11 04:30:00",1523,0.558,0.576,0.539,0.57,0.595,0.643
"2018-06-11 05:00:00",1524,0.555,0.547,0.537,0.531,0.595,0.64
"2018-06-11 05:30:00",1525,0.544,0.541,0.54,0.556,0.595,0.636
"2018-06-11 06:00:00",1526,0.536,0.543,0.545,0.563,0.597,0.636
"2018-06-11 06:30:00",1527,0.538,0.545,0.548,0.567,0.595,0.638
"2018-06-11 07:00:00",1528,0.543,0.547,0.546,0.569,0.596,0.64
"2018-06-11 07:30:00",1529,0.545,0.551,0.557,0.58,0.605,0.641
"2018-06-11 08:00:00",1530,0.545,0.549,0.55,0.57,0.599,0.635
"2018-06-11 08:30:00",1531,0.549,0.549,0.547,0.551,0.596,0.634
"2018-06-11 09:00:00",1532,0.555,0.553,0.549,0.565,0.594,0.639
"2018-06-11 09:30:00",1533,0.557,0.555,0.55,0.568,0.591,0.639
"2018-06-11 10:00:00",1534,0.56,0.558,0.549,0.57,0.592,0.641
"2018-06-11 10:30:00",1535,0.561,0.559,0.545,0.569,0.593,0.64
"2018-06-11 11:00:00",1536,0.558,0.558,0.541,0.567,0.592,0.634
"2018-06-11 11:30:00",1537,0.559,0.558,0.54,0.569,0.589,0.632
"2018-06-11 12:00:00",1538,0.558,0.559,0.542,0.572,0.588,0.633
"2018-06-11 12:30:00",1539,0.557,0.56,0.544,0.577,0.588,0.628
"2018-06-11 13:00:00",1540,0.548,0.557,0.538,0.578,0.585,0.613
"2018-06-11 13:30:00",1541,0.531,0.552,0.53,0.577,0.576,0.589
"2018-06-11 14:00:00",1542,0.535,0.555,0.531,0.583,0.575,0.59
"2018-06-11 14:30:00",1543,0.54,0.557,0.534,0.586,0.575,0.596
"2018-06-11 15:00:00",1544,0.539,0.558,0.533,0.588,0.575,0.594
"2018-06-11 15:30:00",1545,0.542,0.561,0.534,0.592,0.574,0.599
"2018-06-11 16:00:00",1546,0.539,0.561,0.535,0.592,0.574,0.598
"2018-06-11 16:30:00",1547,0.537,0.561,0.532,0.592,0.571,0.596
"2018-06-11 17:00:00",1548,0.54,0.564,0.535,0.594,0.572,0.602
"2018-06-11 17:30:00",1549,0.542,0.566,0.537,0.599,0.575,0.602
"2018-06-11 18:00:00",1550,0.537,0.566,0.538,0.602,0.575,0.596
"2018-06-11 18:30:00",1551,0.53,0.562,0.532,0.601,0.569,0.586
"2018-06-11 19:00:00",1552,0.524,0.56,0.531,0.602,0.567,0.581
"2018-06-11 19:30:00",1553,0.523,0.556,0.53,0.604,0.562,0.579
"2018-06-11 20:00:00",1554,0.539,0.568,0.54,0.613,0.57,0.594
"2018-06-11 20:30:00",1555,0.553,0.576,0.55,0.618,0.574,0.616
"2018-06-11 21:00:00",1556,0.557,0.58,0.548,0.615,0.585,0.625
"2018-06-11 21:30:00",1557,0.556,0.584,0.554,0.615,0.591,0.627
"2018-06-11 22:00:00",1558,0.555,0.589,0.557,0.621,0.598,0.631
"2018-06-11 22:30:00",1559,0.561,0.593,0.563,0.627,0.602,0.637
"2018-06-11 23:00:00",1560,0.566,0.594,0.565,0.63,0.603,0.643
"2018-06-11 23:30:00",1561,0.571,0.597,0.566,0.631,0.605,0.647
"2018-06-12 00:00:00",1562,0.574,0.597,0.569,0.634,0.606,0.649
"2018-06-12 00:30:00",1563,0.574,0.598,0.569,0.635,0.607,0.65
"2018-06-12 01:00:00",1564,0.575,0.599,0.57,0.636,0.607,0.653
"2018-06-12 01:30:00",1565,0.576,0.601,0.57,0.636,0.608,0.654
"2018-06-12 02:00:00",1566,0.577,0.603,0.57,0.636,0.608,0.654
"2018-06-12 02:30:00",1567,0.579,0.602,0.572,0.637,0.607,0.656
"2018-06-12 03:00:00",1568,0.58,0.601,0.572,0.638,0.607,0.657
"2018-06-12 03:30:00",1569,0.58,0.602,0.572,0.637,0.608,0.656
"2018-06-12 04:00:00",1570,0.581,0.601,0.573,0.639,0.608,0.657
"2018-06-12 04:30:00",1571,0.583,0.6,0.572,0.639,0.606,0.658
"2018-06-12 05:00:00",1572,0.583,0.599,0.572,0.639,0.606,0.66
"2018-06-12 05:30:00",1573,0.582,0.6,0.571,0.637,0.609,0.659
"2018-06-12 06:00:00",1574,0.582,0.599,0.573,0.638,0.607,0.659
"2018-06-12 06:30:00",1575,0.582,0.599,0.574,0.637,0.605,0.658
"2018-06-12 07:00:00",1576,0.576,0.598,0.571,0.635,0.608,0.652
"2018-06-12 07:30:00",1577,0.559,0.592,0.561,0.627,0.606,0.634
"2018-06-12 08:00:00",1578,0.545,0.585,0.554,0.618,0.602,0.615
"2018-06-12 08:30:00",1579,0.502,0.566,0.522,0.603,0.596,0.57
