startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2018-10-01T00:00:00Z","2018-10-01T00:30:00Z",95.57,94.99,96.19,0.08,1631,2.20,0.01,0,17.367,17.279,17.434,0.002,1631,0.190,0.001,0,16.605,16.534,16.672,0.001,1631,0.165,0.001,0
"2018-10-01T00:30:00Z","2018-10-01T01:00:00Z",96.35,96.19,96.47,0.00,1713,2.20,0.00,0,17.380,17.274,17.537,0.006,1713,0.190,0.002,0,16.746,16.616,16.918,0.007,1713,0.163,0.002,0
"2018-10-01T01:00:00Z","2018-10-01T01:30:00Z",96.27,96.02,96.41,0.01,1564,2.20,0.00,0,17.647,17.515,17.789,0.004,1564,0.190,0.002,1,16.998,16.867,17.163,0.005,1564,0.164,0.002,1
"2018-10-01T01:30:00Z","2018-10-01T02:00:00Z",96.23,96.00,96.62,0.03,1690,2.20,0.00,0,17.811,17.781,17.854,0.000,1690,0.190,0.000,0,17.156,17.106,17.261,0.001,1690,0.164,0.001,0
"2018-10-01T02:00:00Z","2018-10-01T02:30:00Z",96.15,95.66,96.62,0.08,1662,2.20,0.01,0,17.567,17.419,17.854,0.013,1662,0.190,0.003,0,16.898,16.677,17.261,0.023,1662,0.164,0.004,0
"2018-10-01T02:30:00Z","2018-10-01T03:00:00Z",96.49,95.70,96.95,0.16,1503,2.20,0.01,0,17.220,17.115,17.422,0.009,1503,0.190,0.002,1,16.608,16.528,16.686,0.002,1503,0.164,0.001,1
"2018-10-01T03:00:00Z","2018-10-01T03:30:00Z",96.57,96.32,96.78,0.02,1674,2.20,0.00,0,17.069,17.030,17.126,0.001,1674,0.190,0.001,0,16.473,16.405,16.550,0.002,1674,0.163,0.001,0
"2018-10-01T03:30:00Z","2018-10-01T04:00:00Z",96.51,96.34,96.77,0.01,1642,2.20,0.00,0,16.924,16.805,17.055,0.005,1642,0.190,0.002,0,16.317,16.216,16.459,0.004,1642,0.163,0.002,0
"2018-10-01T04:00:00Z","2018-10-01T04:30:00Z",96.80,96.67,96.96,0.00,1537,2.20,0.00,0,16.860,16.793,16.910,0.001,1537,0.190,0.001,1,16.301,16.218,16.347,0.001,1537,0.163,0.001,1
"2018-10-01T04:30:00Z","2018-10-01T05:00:00Z",96.86,96.69,96.96,0.00,1627,2.20,0.00,0,16.860,16.811,16.916,0.000,1627,0.190,0.001,1,16.311,16.259,16.381,0.001,1627,0.163,0.001,1
"2018-10-01T05:00:00Z","2018-10-01T05:30:00Z",96.93,96.65,97.26,0.03,1728,2.20,0.00,0,16.853,16.794,16.944,0.003,1728,0.190,0.001,0,16.316,16.236,16.391,0.002,1728,0.163,0.001,0
"2018-10-01T05:30:00Z","2018-10-01T06:00:00Z",97.58,97.26,97.76,0.02,1546,2.20,0.00,0,16.823,16.784,16.878,0.001,1546,0.190,0.001,1,16.391,16.310,16.473,0.002,1546,0.162,0.001,1
"2018-10-01T06:00:00Z","2018-10-01T06:30:00Z",97.77,97.68,97.85,0.00,1590,2.20,0.00,0,16.840,16.771,16.917,0.001,1590,0.190,0.001,1,16.437,16.359,16.525,0.002,1590,0.161,0.001,1
"2018-10-01T06:30:00Z","2018-10-01T07:00:00Z",97.67,97.37,97.83,0.01,1736,2.20,0.00,0,16.926,16.883,16.969,0.000,1736,0.190,0.000,0,16.507,16.463,16.546,0.000,1736,0.162,0.000,0
"2018-10-01T07:00:00Z","2018-10-01T07:30:00Z",97.47,97.26,97.72,0.02,1547,2.20,0.00,0,16.758,16.605,16.943,0.009,1547,0.190,0.002,1,16.309,16.124,16.475,0.010,1547,0.162,0.003,1
"2018-10-01T07:30:00Z","2018-10-01T08:00:00Z",97.44,97.20,97.63,0.01,1564,2.20,0.00,0,16.626,16.599,16.663,0.000,1564,0.190,0.000,1,16.171,16.107,16.224,0.001,1564,0.162,0.001,1
