startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2019-06-01T00:00:00Z","2019-06-01T00:30:00Z",89.31,86.90,92.40,3.06,1629,2.20,0.04,0,18.934,18.487,19.306,0.030,1629,0.190,0.004,0,17.085,16.442,17.598,0.057,1629,0.177,0.006,0
"2019-06-01T00:30:00Z","2019-06-01T01:00:00Z",91.81,88.90,92.70,0.85,1651,2.20,0.02,0,18.626,18.153,18.944,0.021,1651,0.190,0.004,0,17.220,16.595,17.689,0.046,1651,0.174,0.005,0
"2019-06-01T01:00:00Z","2019-06-01T01:30:00Z",91.52,90.92,92.40,0.15,1584,2.20,0.01,0,18.109,17.660,18.515,0.024,1584,0.190,0.004,1,16.659,16.219,17.057,0.027,1584,0.171,0.004,1
"2019-06-01T01:30:00Z","2019-06-01T02:00:00Z",92.64,91.94,93.15,0.09,1645,2.20,0.01,0,17.801,17.407,18.118,0.022,1645,0.190,0.004,0,16.545,16.146,16.826,0.017,1645,0.169,0.003,0
"2019-06-01T02:00:00Z","2019-06-01T02:30:00Z",93.73,92.96,94.33,0.21,1647,2.20,0.01,0,17.607,17.228,17.891,0.016,1647,0.190,0.003,0,16.536,16.120,16.793,0.017,1647,0.168,0.003,0
"2019-06-01T02:30:00Z","2019-06-01T03:00:00Z",94.27,93.67,94.96,0.13,1671,2.20,0.01,0,17.551,17.179,17.812,0.015,1671,0.190,0.003,0,16.571,16.256,16.827,0.014,1671,0.167,0.003,0
"2019-06-01T03:00:00Z","2019-06-01T03:30:00Z",95.21,94.69,95.57,0.07,1656,2.20,0.01,0,17.250,16.842,17.615,0.021,1656,0.190,0.004,0,16.428,16.043,16.724,0.016,1656,0.165,0.003,0
"2019-06-01T03:30:00Z","2019-06-01T04:00:00Z",95.55,95.35,95.75,0.01,1631,2.20,0.00,0,17.040,16.735,17.285,0.011,1631,0.190,0.003,0,16.276,15.988,16.490,0.010,1631,0.164,0.002,0
"2019-06-01T04:00:00Z","2019-06-01T04:30:00Z",95.78,95.53,96.00,0.01,1626,2.20,0.00,0,16.934,16.546,17.273,0.017,1626,0.190,0.003,0,16.208,15.826,16.564,0.018,1626,0.164,0.003,0
"2019-06-01T04:30:00Z","2019-06-01T05:00:00Z",95.95,95.75,96.12,0.01,1614,2.20,0.00,0,16.734,16.420,17.019,0.015,1614,0.190,0.003,0,16.037,15.728,16.298,0.014,1614,0.164,0.003,0
"2019-06-01T05:00:00Z","2019-06-01T05:30:00Z",96.12,95.93,96.32,0.01,1633,2.20,0.00,0,16.567,16.173,16.811,0.015,1633,0.190,0.003,0,15.898,15.514,16.138,0.014,1633,0.164,0.003,0
"2019-06-01T05:30:00Z","2019-06-01T06:00:00Z",96.35,96.15,96.51,0.01,1629,2.20,0.00,0,16.513,16.134,16.734,0.015,1629,0.190,0.003,0,15.882,15.502,16.127,0.016,1629,0.163,0.003,0
"2019-06-01T06:00:00Z","2019-06-01T06:30:00Z",96.56,96.35,96.79,0.01,1661,2.20,0.00,0,16.502,16.091,16.721,0.019,1661,0.190,0.003,0,15.905,15.471,16.150,0.022,1661,0.163,0.004,0
"2019-06-01T06:30:00Z","2019-06-01T07:00:00Z",96.85,96.67,96.94,0.00,1649,2.20,0.00,0,16.596,16.206,16.843,0.015,1649,0.190,0.003,0,16.046,15.654,16.290,0.015,1649,0.163,0.003,0
"2019-06-01T07:00:00Z","2019-06-01T07:30:00Z",96.34,96.02,96.67,0.02,1645,2.20,0.00,0,16.382,15.993,16.830,0.027,1645,0.190,0.004,0,15.750,15.372,16.239,0.025,1645,0.164,0.004,0
"2019-06-01T07:30:00Z","2019-06-01T08:00:00Z",96.60,96.27,96.76,0.01,1618,2.20,0.00,0,16.303,15.921,16.548,0.021,1618,0.190,0.004,0,15.714,15.298,15.975,0.023,1618,0.163,0.004,0
"2019-06-01T08:00:00Z","2019-06-01T08:30:00Z",96.28,95.71,96.71,0.08,1609,2.20,0.01,0,16.216,15.890,16.490,0.018,1609,0.190,0.003,1,15.576,15.160,15.905,0.023,1609,0.164,0.004,1
"2019-06-01T08:30:00Z","2019-06-01T09:00:00Z",95.96,95.72,96.20,0.02,1637,2.20,0.00,0,16.023,15.694,16.288,0.016,1637,0.190,0.003,0,15.331,14.980,15.625,0.016,1637,0.164,0.003,0
"2019-06-01T09:00:00Z","2019-06-01T09:30:00Z",95.96,95.73,96.12,0.01,1633,2.20,0.00,0,15.945,15.567,16.184,0.018,1633,0.190,0.003,0,15.254,14.873,15.491,0.016,1633,0.164,0.003,0
"2019-06-01T09:30:00Z","2019-06-01T10:00:00Z",96.28,96.06,96.44,0.01,1647,2.20,0.00,0,15.803,15.448,16.106,0.020,1647,0.190,0.004,0,15.164,14.796,15.484,0.022,1647,0.164,0.004,0
"2019-06-01T10:00:00Z","2019-06-01T10:30:00Z",95.98,95.49,96.36,0.05,1651,2.20,0.01,0,15.870,15.478,16.120,0.018,1651,0.190,0.003,0,15.183,14.788,15.475,0.021,1651,0.164,0.004,0
"2019-06-01T10:30:00Z","2019-06-01T11:00:00Z",96.29,96.05,96.49,0.02,1657,2.20,0.00,0,15.793,15.395,16.118,0.025,1657,0.190,0.004,0,15.155,14.725,15.498,0.029,1657,0.164,0.004,0
"2019-06-01T11:00:00Z","2019-06-01T11:30:00Z",96.23,96.11,96.38,0.00,1609,2.20,0.00,0,16.032,15.657,16.404,0.027,1609,0.190,0.004,0,15.384,15.008,15.750,0.027,1609,0.164,0.004,0
"2019-06-01T11:30:00Z","2019-06-01T12:00:00Z",96.37,96.25,96.47,0.00,1629,2.20,0.00,0,16.473,15.985,16.910,0.034,1629,0.190,0.005,0,15.845,15.350,16.273,0.032,1629,0.163,0.004,0
"2019-06-01T12:00:00Z","2019-06-01T12:30:00Z",96.05,95.83,96.29,0.01,1658,2.20,0.00,0,17.052,16.473,17.621,0.056,1658,0.190,0.006,0,16.370,15.823,16.924,0.050,1658,0.164,0.006,0
"2019-06-01T12:30:00Z","2019-06-01T13:00:00Z",95.62,94.95,96.00,0.09,1640,2.20,0.01,0,17.692,17.106,18.178,0.048,1640,0.190,0.005,0,16.936,16.362,17.322,0.036,1640,0.165,0.005,0
"2019-06-01T13:00:00Z","2019-06-01T13:30:00Z",93.94,91.52,95.05,0.64,1630,2.20,0.02,0,18.226,17.654,18.735,0.050,1630,0.190,0.006,0,17.186,16.707,17.520,0.026,1630,0.170,0.004,0
"2019-06-01T13:30:00Z","2019-06-01T14:00:00Z",91.25,89.98,92.40,0.18,1631,2.20,0.01,0,18.760,18.314,19.190,0.029,1631,0.190,0.004,0,17.256,16.855,17.610,0.024,1631,0.172,0.004,0
"2019-06-01T14:00:00Z","2019-06-01T14:30:00Z",87.52,82.60,90.67,3.29,1648,2.20,0.04,0,19.159,18.740,19.479,0.026,1648,0.190,0.004,0,16.987,15.886,17.630,0.117,1648,0.185,0.008,0
"2019-06-01T14:30:00Z","2019-06-01T15:00:00Z",83.39,78.24,87.99,8.51,1632,2.20,0.07,0,19.622,18.883,20.266,0.110,1632,0.191,0.008,0,16.671,15.722,17.604,0.152,1632,0.193,0.010,0
"2019-06-01T15:00:00Z","2019-06-01T15:30:00Z",79.56,72.90,85.93,14.01,1645,2.21,0.09,0,20.287,19.767,20.557,0.027,1645,0.190,0.004,0,16.574,15.135,17.834,0.468,1645,0.207,0.017,0
"2019-06-01T15:30:00Z","2019-06-01T16:00:00Z",73.16,65.70,79.65,13.14,1641,2.21,0.09,0,20.476,20.036,20.787,0.021,1641,0.190,0.004,0,15.442,13.880,16.963,0.658,1641,0.227,0.020,0
"2019-06-01T16:00:00Z","2019-06-01T16:30:00Z",74.52,70.75,77.06,1.87,1633,2.20,0.03,0,20.933,20.325,21.329,0.052,1633,0.190,0.006,0,16.184,15.050,17.028,0.131,1633,0.210,0.009,0
"2019-06-01T16:30:00Z","2019-06-01T17:00:00Z",69.50,60.97,78.10,21.41,1631,2.21,0.11,0,21.268,20.635,21.839,0.088,1631,0.191,0.007,0,15.387,13.191,17.182,0.851,1631,0.242,0.023,0
"2019-06-01T17:00:00Z","2019-06-01T17:30:00Z",74.97,71.27,78.26,2.01,1633,2.20,0.04,0,21.662,21.058,22.073,0.050,1633,0.190,0.006,0,16.982,15.856,17.968,0.136,1633,0.209,0.009,0
"2019-06-01T17:30:00Z","2019-06-01T18:00:00Z",72.15,60.36,78.05,11.68,1661,2.21,0.08,0,21.750,21.085,22.137,0.048,1661,0.190,0.005,0,16.448,13.325,17.790,0.606,1661,0.243,0.019,0
"2019-06-01T18:00:00Z","2019-06-01T18:30:00Z",70.66,65.39,78.52,8.85,1621,2.20,0.07,0,22.008,21.370,22.418,0.049,1621,0.190,0.005,0,16.372,15.029,17.738,0.278,1621,0.226,0.013,0
"2019-06-01T18:30:00Z","2019-06-01T19:00:00Z",74.57,68.65,77.43,3.34,1654,2.20,0.04,0,21.967,21.486,22.269,0.023,1654,0.190,0.004,0,17.190,15.802,17.899,0.132,1654,0.216,0.009,0
"2019-06-01T19:00:00Z","2019-06-01T19:30:00Z",71.76,65.11,77.03,8.35,1624,2.20,0.07,0,21.921,21.433,22.285,0.041,1624,0.190,0.005,0,16.535,14.817,17.729,0.612,1624,0.228,0.019,0
"2019-06-01T19:30:00Z","2019-06-01T20:00:00Z",69.81,64.82,75.22,6.08,1603,2.20,0.06,0,21.691,21.254,21.945,0.019,1603,0.190,0.003,1,15.884,14.585,17.199,0.338,1603,0.228,0.015,1
"2019-06-01T20:00:00Z","2019-06-01T20:30:00Z",71.16,65.12,76.50,7.93,1624,2.20,0.07,0,21.274,20.816,21.686,0.030,1624,0.190,0.004,0,15.780,14.501,16.988,0.311,1622,0.227,0.014,0
"2019-06-01T20:30:00Z","2019-06-01T21:00:00Z",72.46,64.49,79.38,12.35,1610,2.21,0.09,0,21.232,20.859,21.506,0.016,1610,0.190,0.003,1,16.020,13.991,17.662,0.613,1610,0.230,0.020,1
"2019-06-01T21:00:00Z","2019-06-01T21:30:00Z",72.07,66.52,79.25,12.85,1629,2.21,0.09,0,20.930,20.514,21.359,0.020,1629,0.190,0.004,0,15.643,14.273,17.279,0.554,1629,0.224,0.018,0
"2019-06-01T21:30:00Z","2019-06-01T22:00:00Z",75.33,68.48,80.25,6.02,1641,2.20,0.06,0,20.811,20.313,21.120,0.029,1641,0.190,0.004,0,16.232,14.376,17.492,0.372,1641,0.217,0.015,0
"2019-06-01T22:00:00Z","2019-06-01T22:30:00Z",75.22,73.30,77.01,0.56,1631,2.20,0.02,0,20.256,19.812,20.731,0.039,1631,0.190,0.005,0,15.680,14.976,16.285,0.055,1631,0.203,0.006,0
"2019-06-01T22:30:00Z","2019-06-01T23:00:00Z",75.45,71.51,78.31,1.85,1627,2.20,0.03,0,19.948,19.470,20.355,0.036,1627,0.190,0.005,0,15.428,14.320,16.337,0.139,1627,0.208,0.009,0
"2019-06-01T23:00:00Z","2019-06-01T23:30:00Z",77.94,74.50,80.32,2.50,1632,2.20,0.04,0,19.579,19.136,19.955,0.027,1632,0.190,0.004,0,15.577,14.893,16.076,0.068,1632,0.201,0.006,0
"2019-06-01T23:30:00Z","2019-06-02T00:00:00Z",79.63,77.15,82.73,1.49,1624,2.20,0.03,0,19.083,18.507,19.510,0.041,1624,0.190,0.005,0,15.432,14.431,16.354,0.113,1624,0.195,0.008,0
"2019-06-02T00:00:00Z","2019-06-02T00:30:00Z",81.65,79.22,82.95,0.56,1600,2.20,0.02,0,18.598,18.121,19.043,0.040,1600,0.190,0.005,1,15.351,14.611,15.883,0.049,1600,0.191,0.006,1
"2019-06-02T00:30:00Z","2019-06-02T01:00:00Z",80.85,78.87,82.87,0.67,1627,2.20,0.02,0,18.141,17.797,18.476,0.020,1627,0.190,0.004,0,14.751,14.235,15.220,0.038,1627,0.191,0.005,0
"2019-06-02T01:00:00Z","2019-06-02T01:30:00Z",82.60,81.01,83.42,0.27,1642,2.20,0.01,0,17.786,17.364,18.218,0.032,1642,0.190,0.004,0,14.737,14.242,15.075,0.026,1642,0.187,0.004,0
"2019-06-02T01:30:00Z","2019-06-02T02:00:00Z",81.70,80.51,83.75,0.43,1631,2.20,0.02,0,17.466,17.063,17.742,0.017,1631,0.190,0.003,0,14.256,13.677,14.718,0.035,1631,0.188,0.005,0
"2019-06-02T02:00:00Z","2019-06-02T02:30:00Z",83.18,80.62,85.34,1.26,1633,2.20,0.03,0,17.241,16.847,17.552,0.019,1633,0.190,0.003,0,14.313,13.663,14.717,0.039,1633,0.188,0.005,0
"2019-06-02T02:30:00Z","2019-06-02T03:00:00Z",82.65,80.68,84.50,0.74,1639,2.20,0.02,0,17.049,16.706,17.282,0.017,1639,0.190,0.003,0,14.026,13.341,14.512,0.049,1639,0.188,0.005,0
"2019-06-02T03:00:00Z","2019-06-02T03:30:00Z",82.64,80.66,84.13,0.49,1628,2.20,0.02,0,16.942,16.603,17.203,0.016,1628,0.190,0.003,0,13.921,13.318,14.377,0.037,1628,0.188,0.005,0
"2019-06-02T03:30:00Z","2019-06-02T04:00:00Z",84.47,80.54,89.26,5.53,1621,2.20,0.06,0,16.706,16.268,17.045,0.025,1621,0.190,0.004,0,14.024,13.263,14.936,0.147,1621,0.188,0.010,0
"2019-06-02T04:00:00Z","2019-06-02T04:30:00Z",86.97,84.40,89.16,1.04,1635,2.20,0.03,0,16.529,16.222,16.748,0.014,1635,0.190,0.003,0,14.304,13.636,14.782,0.045,1635,0.181,0.005,0
"2019-06-02T04:30:00Z","2019-06-02T05:00:00Z",88.53,85.90,90.36,1.55,1614,2.20,0.03,0,16.489,16.093,16.717,0.015,1614,0.190,0.003,0,14.539,13.772,15.061,0.078,1614,0.179,0.007,0
"2019-06-02T05:00:00Z","2019-06-02T05:30:00Z",89.07,86.59,90.52,1.04,1615,2.20,0.03,0,16.628,16.193,16.935,0.017,1615,0.190,0.003,0,14.770,14.082,15.197,0.059,1615,0.177,0.006,0
"2019-06-02T05:30:00Z","2019-06-02T06:00:00Z",87.93,86.13,89.36,0.75,1646,2.20,0.02,0,16.731,16.319,16.966,0.019,1646,0.190,0.003,0,14.673,14.104,15.112,0.057,1646,0.178,0.006,0
"2019-06-02T06:00:00Z","2019-06-02T06:30:00Z",86.56,84.85,88.76,0.56,1645,2.20,0.02,0,16.497,15.954,16.834,0.030,1645,0.190,0.004,0,14.200,13.632,14.892,0.065,1645,0.180,0.006,0
"2019-06-02T06:30:00Z","2019-06-02T07:00:00Z",86.29,85.10,88.06,0.44,1649,2.20,0.02,0,15.930,15.363,16.491,0.071,1649,0.190,0.007,0,13.594,12.988,14.087,0.052,1649,0.180,0.006,0
"2019-06-02T07:00:00Z","2019-06-02T07:30:00Z",88.59,87.25,91.25,1.13,1623,2.20,0.03,0,15.408,14.913,15.932,0.048,1623,0.190,0.005,0,13.485,13.049,13.939,0.026,1623,0.176,0.004,0
"2019-06-02T07:30:00Z","2019-06-02T08:00:00Z",91.81,90.67,92.86,0.26,1597,2.20,0.01,0,14.810,14.384,15.242,0.024,1597,0.190,0.004,1,13.443,13.075,13.785,0.016,1597,0.171,0.003,1
"2019-06-02T08:00:00Z","2019-06-02T08:30:00Z",92.84,92.23,93.36,0.11,1624,2.20,0.01,0,14.555,14.118,14.883,0.022,1624,0.190,0.004,0,13.362,12.989,13.685,0.019,1624,0.169,0.003,0
"2019-06-02T08:30:00Z","2019-06-02T09:00:00Z",93.87,93.08,94.49,0.12,1686,2.20,0.01,0,14.316,13.990,14.593,0.016,1686,0.190,0.003,0,13.295,12.987,13.512,0.013,1686,0.167,0.003,0
"2019-06-02T09:00:00Z","2019-06-02T09:30:00Z",94.25,93.87,94.50,0.02,1630,2.20,0.00,0,14.174,13.871,14.436,0.014,1630,0.190,0.003,0,13.215,12.910,13.450,0.013,1630,0.166,0.003,0
"2019-06-02T09:30:00Z","2019-06-02T10:00:00Z",94.57,94.30,94.88,0.02,1616,2.20,0.00,0,13.994,13.620,14.327,0.018,1616,0.190,0.003,0,13.089,12.734,13.414,0.017,1616,0.166,0.003,0
"2019-06-02T10:00:00Z","2019-06-02T10:30:00Z",94.70,94.46,95.02,0.02,1612,2.20,0.00,0,13.965,13.657,14.222,0.014,1612,0.190,0.003,0,13.081,12.760,13.361,0.014,1612,0.165,0.003,0
"2019-06-02T10:30:00Z","2019-06-02T11:00:00Z",94.69,94.38,95.01,0.02,1670,2.20,0.00,0,14.108,13.756,14.484,0.022,1670,0.190,0.004,0,13.221,12.861,13.554,0.021,1670,0.166,0.004,0
"2019-06-02T11:00:00Z","2019-06-02T11:30:00Z",94.14,93.53,94.84,0.15,1652,2.20,0.01,0,14.563,14.054,14.975,0.039,1652,0.190,0.005,0,13.584,13.140,13.914,0.026,1652,0.167,0.004,0
"2019-06-02T11:30:00Z","2019-06-02T12:00:00Z",93.37,92.91,93.83,0.06,1614,2.20,0.01,0,15.177,14.529,15.748,0.069,1614,0.190,0.007,0,14.067,13.433,14.625,0.060,1614,0.168,0.006,0
"2019-06-02T12:00:00Z","2019-06-02T12:30:00Z",92.83,92.08,93.38,0.13,1636,2.20,0.01,0,16.036,15.268,16.683,0.098,1636,0.191,0.008,0,14.828,14.129,15.354,0.071,1636,0.169,0.007,0
"2019-06-02T12:30:00Z","2019-06-02T13:00:00Z",91.94,91.18,92.45,0.07,1608,2.20,0.01,0,16.927,16.164,17.621,0.105,1608,0.191,0.008,1,15.561,14.825,16.163,0.085,1608,0.171,0.007,1
"2019-06-02T13:00:00Z","2019-06-02T13:30:00Z",90.86,90.48,91.55,0.06,1653,2.20,0.01,0,17.826,17.230,18.443,0.074,1653,0.190,0.007,0,16.266,15.685,16.827,0.063,1653,0.172,0.006,0
"2019-06-02T13:30:00Z","2019-06-02T14:00:00Z",87.98,81.51,90.96,2.62,1645,2.20,0.04,0,18.870,18.030,19.436,0.124,1645,0.191,0.009,0,16.786,15.211,17.316,0.077,1643,0.186,0.007,0
