startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2018-06-01T00:00:00Z","2018-06-01T00:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T00:30:00Z","2018-06-01T01:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T01:00:00Z","2018-06-01T01:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T01:30:00Z","2018-06-01T02:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T02:00:00Z","2018-06-01T02:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T02:30:00Z","2018-06-01T03:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T03:00:00Z","2018-06-01T03:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T03:30:00Z","2018-06-01T04:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T04:00:00Z","2018-06-01T04:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T04:30:00Z","2018-06-01T05:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T05:00:00Z","2018-06-01T05:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T05:30:00Z","2018-06-01T06:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T06:00:00Z","2018-06-01T06:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T06:30:00Z","2018-06-01T07:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T07:00:00Z","2018-06-01T07:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T07:30:00Z","2018-06-01T08:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T08:00:00Z","2018-06-01T08:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T08:30:00Z","2018-06-01T09:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T09:00:00Z","2018-06-01T09:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T09:30:00Z","2018-06-01T10:00:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
"2018-06-01T10:00:00Z","2018-06-01T10:30:00Z",,,,,,,,1,,,,,,,,1,,,,,,,,1
