startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2018-11-01T00:00:00Z","2018-11-01T00:30:00Z",95.12,94.85,95.47,0.03,1571,2.20,0.00,0,12.602,12.560,12.662,0.001,1571,0.190,0.001,1,11.793,11.736,11.841,0.001,1571,0.165,0.001,1
"2018-11-01T00:30:00Z","2018-11-01T01:00:00Z",95.18,94.76,95.49,0.06,1587,2.20,0.01,0,12.626,12.562,12.690,0.002,1587,0.190,0.001,0,11.828,11.794,11.862,0.000,1587,0.165,0.000,0
"2018-11-01T01:00:00Z","2018-11-01T01:30:00Z",94.87,94.67,95.12,0.01,1672,2.20,0.00,0,12.692,12.638,12.815,0.002,1672,0.190,0.001,0,11.843,11.783,11.934,0.002,1672,0.165,0.001,0
"2018-11-01T01:30:00Z","2018-11-01T02:00:00Z",94.55,94.33,94.81,0.03,1676,2.20,0.00,0,12.876,12.815,12.920,0.001,1676,0.190,0.001,0,11.975,11.931,12.014,0.000,1676,0.165,0.000,0
"2018-11-01T02:00:00Z","2018-11-01T02:30:00Z",94.34,94.07,94.74,0.03,1592,2.20,0.00,0,12.989,12.908,13.039,0.002,1592,0.190,0.001,0,12.054,11.983,12.156,0.002,1592,0.166,0.001,0
"2018-11-01T02:30:00Z","2018-11-01T03:00:00Z",94.64,94.20,94.92,0.04,1541,2.20,0.00,0,13.033,12.989,13.098,0.001,1541,0.190,0.001,1,12.145,12.056,12.246,0.003,1541,0.166,0.001,1
"2018-11-01T03:00:00Z","2018-11-01T03:30:00Z",94.62,94.28,95.03,0.05,1656,2.20,0.01,0,13.130,13.097,13.160,0.000,1656,0.190,0.000,0,12.238,12.172,12.317,0.001,1656,0.166,0.001,0
"2018-11-01T03:30:00Z","2018-11-01T04:00:00Z",94.57,94.28,94.75,0.01,1684,2.20,0.00,0,13.136,13.104,13.163,0.000,1684,0.190,0.000,0,12.236,12.184,12.283,0.000,1684,0.166,0.001,0
"2018-11-01T04:00:00Z","2018-11-01T04:30:00Z",95.00,94.71,95.31,0.04,1597,2.20,0.00,0,13.147,13.091,13.200,0.001,1597,0.190,0.001,0,12.317,12.219,12.415,0.004,1597,0.165,0.001,0
"2018-11-01T04:30:00Z","2018-11-01T05:00:00Z",94.96,94.68,95.19,0.02,1570,2.20,0.00,0,13.212,13.183,13.239,0.000,1570,0.190,0.000,1,12.374,12.316,12.420,0.000,1570,0.165,0.001,1
