startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2018-06-01T00:00:00Z","2018-06-01T00:30:00Z",0.33,0.21,0.47,0.00,1800,0.06,0.00,0,,,,,,,,
"2018-06-01T00:30:00Z","2018-06-01T01:00:00Z",0.27,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T01:00:00Z","2018-06-01T01:30:00Z",0.27,0.18,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T01:30:00Z","2018-06-01T02:00:00Z",0.26,0.06,0.44,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T02:00:00Z","2018-06-01T02:30:00Z",0.26,0.10,0.44,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T02:30:00Z","2018-06-01T03:00:00Z",0.26,0.06,0.44,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T03:00:00Z","2018-06-01T03:30:00Z",0.26,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T03:30:00Z","2018-06-01T04:00:00Z",0.26,0.12,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T04:00:00Z","2018-06-01T04:30:00Z",0.27,0.12,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T04:30:00Z","2018-06-01T05:00:00Z",0.26,0.12,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T05:00:00Z","2018-06-01T05:30:00Z",0.26,0.08,0.44,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T05:30:00Z","2018-06-01T06:00:00Z",0.26,0.06,0.44,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T06:00:00Z","2018-06-01T06:30:00Z",0.26,0.06,0.51,0.00,1800,0.06,0.00,0,,,,,,,,
"2018-06-01T06:30:00Z","2018-06-01T07:00:00Z",0.26,0.10,0.46,0.00,1800,0.06,0.00,0,,,,,,,,
"2018-06-01T07:00:00Z","2018-06-01T07:30:00Z",0.27,0.06,0.49,0.00,1800,0.06,0.00,0,,,,,,,,
"2018-06-01T07:30:00Z","2018-06-01T08:00:00Z",0.26,0.16,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T08:00:00Z","2018-06-01T08:30:00Z",0.27,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T08:30:00Z","2018-06-01T09:00:00Z",0.27,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T09:00:00Z","2018-06-01T09:30:00Z",0.27,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-01T09:30:00Z","2018-06-01T10:00:00Z",0.46,0.19,0.89,0.03,1800,0.07,0.00,0,,,,,,,,
"2018-06-01T10:00:00Z","2018-06-01T10:30:00Z",1.53,0.72,2.40,0.21,1800,0.13,0.01,0,,,,,,,,
"2018-06-01T10:30:00Z","2018-06-01T11:00:00Z",2.65,2.12,3.26,0.08,1800,0.17,0.01,0,,,,,,,,
"2018-06-01T11:00:00Z","2018-06-01T11:30:00Z",3.94,2.70,5.35,0.46,1800,0.28,0.02,0,,,,,,,,
"2018-06-01T11:30:00Z","2018-06-01T12:00:00Z",5.39,4.30,6.71,0.34,1800,0.35,0.01,0,,,,,,,,
"2018-06-01T12:00:00Z","2018-06-01T12:30:00Z",7.77,4.30,16.57,7.81,1800,0.86,0.07,0,,,,,,,,
"2018-06-01T12:30:00Z","2018-06-01T13:00:00Z",13.59,8.15,18.18,4.70,1800,0.93,0.05,0,,,,,,,,
"2018-06-01T13:00:00Z","2018-06-01T13:30:00Z",14.13,7.91,22.10,10.12,1800,1.14,0.07,0,,,,,,,,
"2018-06-01T13:30:00Z","2018-06-01T14:00:00Z",11.24,8.11,18.22,4.05,1800,0.94,0.05,0,,,,,,,,
"2018-06-01T14:00:00Z","2018-06-01T14:30:00Z",74.55,12.50,884.65,24779.00,1800,45.72,3.71,0,,,,,,,,
"2018-06-01T14:30:00Z","2018-06-01T15:00:00Z",147.04,12.93,805.51,38318.06,1800,42.10,4.61,0,,,,,,,,
"2018-06-01T15:00:00Z","2018-06-01T15:30:00Z",66.63,15.28,468.13,9058.81,1800,24.29,2.24,0,,,,,,,,
"2018-06-01T15:30:00Z","2018-06-01T16:00:00Z",24.24,15.51,35.12,23.36,1800,1.81,0.11,0,,,,,,,,
"2018-06-01T16:00:00Z","2018-06-01T16:30:00Z",22.42,14.80,32.32,17.84,1800,1.66,0.10,0,,,,,,,,
"2018-06-01T16:30:00Z","2018-06-01T17:00:00Z",17.61,9.35,32.80,25.30,1800,1.69,0.12,0,,,,,,,,
"2018-06-01T17:00:00Z","2018-06-01T17:30:00Z",18.21,12.54,24.79,7.96,1800,1.27,0.07,0,,,,,,,,
"2018-06-01T17:30:00Z","2018-06-01T18:00:00Z",13.53,9.61,20.18,4.43,1800,1.04,0.05,0,,,,,,,,
"2018-06-01T18:00:00Z","2018-06-01T18:30:00Z",13.60,10.86,15.38,0.78,1800,0.79,0.02,0,,,,,,,,
"2018-06-01T18:30:00Z","2018-06-01T19:00:00Z",17.88,11.36,62.18,107.90,1800,3.21,0.24,0,,,,,,,,
"2018-06-01T19:00:00Z","2018-06-01T19:30:00Z",21.74,11.23,86.25,133.27,1800,4.43,0.27,0,,,,,,,,
"2018-06-01T19:30:00Z","2018-06-01T20:00:00Z",14.75,10.00,53.06,20.26,1800,2.72,0.11,0,,,,,,,,
"2018-06-01T20:00:00Z","2018-06-01T20:30:00Z",14.44,7.38,116.04,181.87,1800,5.95,0.32,0,,,,,,,,
"2018-06-01T20:30:00Z","2018-06-01T21:00:00Z",10.08,6.84,17.73,3.43,1800,0.91,0.04,0,,,,,,,,
"2018-06-01T21:00:00Z","2018-06-01T21:30:00Z",8.05,6.32,8.82,0.28,1800,0.45,0.01,0,,,,,,,,
"2018-06-01T21:30:00Z","2018-06-01T22:00:00Z",7.38,5.98,10.88,1.00,1800,0.56,0.02,0,,,,,,,,
"2018-06-01T22:00:00Z","2018-06-01T22:30:00Z",5.27,4.42,7.27,0.25,1800,0.38,0.01,0,,,,,,,,
"2018-06-01T22:30:00Z","2018-06-01T23:00:00Z",3.72,2.17,5.65,1.42,1800,0.30,0.03,0,,,,,,,,
"2018-06-01T23:00:00Z","2018-06-01T23:30:00Z",2.56,2.12,3.28,0.08,1800,0.17,0.01,0,,,,,,,,
"2018-06-01T23:30:00Z","2018-06-02T00:00:00Z",1.81,1.13,2.59,0.17,1800,0.14,0.01,0,,,,,,,,
"2018-06-02T00:00:00Z","2018-06-02T00:30:00Z",0.66,0.27,1.22,0.06,1800,0.08,0.01,0,,,,,,,,
"2018-06-02T00:30:00Z","2018-06-02T01:00:00Z",0.29,0.18,0.44,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T01:00:00Z","2018-06-02T01:30:00Z",0.28,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T01:30:00Z","2018-06-02T02:00:00Z",0.28,0.18,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T02:00:00Z","2018-06-02T02:30:00Z",0.29,0.14,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T02:30:00Z","2018-06-02T03:00:00Z",0.27,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T03:00:00Z","2018-06-02T03:30:00Z",0.28,0.19,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T03:30:00Z","2018-06-02T04:00:00Z",0.28,0.18,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T04:00:00Z","2018-06-02T04:30:00Z",0.27,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T04:30:00Z","2018-06-02T05:00:00Z",0.27,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T05:00:00Z","2018-06-02T05:30:00Z",0.27,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T05:30:00Z","2018-06-02T06:00:00Z",0.27,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T06:00:00Z","2018-06-02T06:30:00Z",0.27,0.14,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T06:30:00Z","2018-06-02T07:00:00Z",0.28,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T07:00:00Z","2018-06-02T07:30:00Z",0.27,0.14,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T07:30:00Z","2018-06-02T08:00:00Z",0.28,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-06-02T08:00:00Z","2018-06-02T08:30:00Z",0.27,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
