startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2018-08-01T00:00:00Z","2018-08-01T00:30:00Z",0.43,0.21,0.85,0.02,1800,0.07,0.00,0,,,,,,,,
"2018-08-01T00:30:00Z","2018-08-01T01:00:00Z",0.27,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T01:00:00Z","2018-08-01T01:30:00Z",0.27,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T01:30:00Z","2018-08-01T02:00:00Z",0.26,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T02:00:00Z","2018-08-01T02:30:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T02:30:00Z","2018-08-01T03:00:00Z",0.25,0.16,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T03:00:00Z","2018-08-01T03:30:00Z",0.25,0.16,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T03:30:00Z","2018-08-01T04:00:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T04:00:00Z","2018-08-01T04:30:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T04:30:00Z","2018-08-01T05:00:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T05:00:00Z","2018-08-01T05:30:00Z",0.26,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T05:30:00Z","2018-08-01T06:00:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T06:00:00Z","2018-08-01T06:30:00Z",0.25,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T06:30:00Z","2018-08-01T07:00:00Z",0.25,0.16,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T07:00:00Z","2018-08-01T07:30:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T07:30:00Z","2018-08-01T08:00:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T08:00:00Z","2018-08-01T08:30:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T08:30:00Z","2018-08-01T09:00:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T09:00:00Z","2018-08-01T09:30:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T09:30:00Z","2018-08-01T10:00:00Z",0.26,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-08-01T10:00:00Z","2018-08-01T10:30:00Z",0.54,0.21,0.98,0.04,1800,0.07,0.00,0,,,,,,,,
"2018-08-01T10:30:00Z","2018-08-01T11:00:00Z",1.54,0.87,2.53,0.17,1800,0.14,0.01,0,,,,,,,,
"2018-08-01T11:00:00Z","2018-08-01T11:30:00Z",3.99,2.01,6.41,1.38,1800,0.34,0.03,0,,,,,,,,
"2018-08-01T11:30:00Z","2018-08-01T12:00:00Z",4.45,2.59,8.32,0.98,1800,0.43,0.02,0,,,,,,,,
"2018-08-01T12:00:00Z","2018-08-01T12:30:00Z",6.89,3.80,13.38,3.61,1800,0.69,0.04,0,,,,,,,,
"2018-08-01T12:30:00Z","2018-08-01T13:00:00Z",11.16,4.84,50.50,30.00,1800,2.59,0.13,0,,,,,,,,
"2018-08-01T13:00:00Z","2018-08-01T13:30:00Z",11.12,5.78,32.07,13.95,1800,1.65,0.09,0,,,,,,,,
"2018-08-01T13:30:00Z","2018-08-01T14:00:00Z",12.65,5.48,24.81,16.69,1800,1.28,0.10,0,,,,,,,,
"2018-08-01T14:00:00Z","2018-08-01T14:30:00Z",40.63,7.55,662.31,8634.72,1800,34.06,2.19,0,,,,,,,,
"2018-08-01T14:30:00Z","2018-08-01T15:00:00Z",35.82,8.52,558.50,3205.44,1800,28.61,1.33,0,,,,,,,,
"2018-08-01T15:00:00Z","2018-08-01T15:30:00Z",25.95,3.84,100.07,359.26,1800,5.18,0.45,0,,,,,,,,
"2018-08-01T15:30:00Z","2018-08-01T16:00:00Z",20.32,9.44,73.96,66.99,1800,3.79,0.19,0,,,,,,,,
"2018-08-01T16:00:00Z","2018-08-01T16:30:00Z",28.54,15.60,524.33,703.85,1800,26.77,0.63,0,,,,,,,,
"2018-08-01T16:30:00Z","2018-08-01T17:00:00Z",43.25,13.16,277.78,1582.46,1800,14.29,0.94,0,,,,,,,,
"2018-08-01T17:00:00Z","2018-08-01T17:30:00Z",17.41,8.41,79.47,41.88,1800,4.06,0.15,0,,,,,,,,
"2018-08-01T17:30:00Z","2018-08-01T18:00:00Z",15.03,8.00,27.74,17.34,1800,1.43,0.10,0,,,,,,,,
"2018-08-01T18:00:00Z","2018-08-01T18:30:00Z",15.53,7.80,24.27,11.23,1800,1.25,0.08,0,,,,,,,,
"2018-08-01T18:30:00Z","2018-08-01T19:00:00Z",22.84,9.35,340.52,895.06,1800,17.42,0.71,0,,,,,,,,
"2018-08-01T19:00:00Z","2018-08-01T19:30:00Z",79.46,8.17,609.57,15758.99,1800,31.65,2.96,0,,,,,,,,
"2018-08-01T19:30:00Z","2018-08-01T20:00:00Z",11.85,6.97,25.29,10.18,1800,1.30,0.08,0,,,,,,,,
