startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2018-07-01T00:00:00Z","2018-07-01T00:30:00Z",0.85,0.40,1.32,0.05,1800,0.08,0.01,0,,,,,,,,
"2018-07-01T00:30:00Z","2018-07-01T01:00:00Z",0.35,0.19,0.55,0.00,1800,0.06,0.00,0,,,,,,,,
"2018-07-01T01:00:00Z","2018-07-01T01:30:00Z",0.29,0.19,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T01:30:00Z","2018-07-01T02:00:00Z",0.27,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T02:00:00Z","2018-07-01T02:30:00Z",0.28,0.16,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T02:30:00Z","2018-07-01T03:00:00Z",0.28,0.18,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T03:00:00Z","2018-07-01T03:30:00Z",0.28,0.18,0.42,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T03:30:00Z","2018-07-01T04:00:00Z",0.27,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T04:00:00Z","2018-07-01T04:30:00Z",0.27,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T04:30:00Z","2018-07-01T05:00:00Z",0.27,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T05:00:00Z","2018-07-01T05:30:00Z",0.27,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T05:30:00Z","2018-07-01T06:00:00Z",0.28,0.18,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T06:00:00Z","2018-07-01T06:30:00Z",0.27,0.18,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T06:30:00Z","2018-07-01T07:00:00Z",0.27,0.18,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T07:00:00Z","2018-07-01T07:30:00Z",0.28,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-07-01T07:30:00Z","2018-07-01T08:00:00Z",0.28,0.16,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
