startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2019-05-01T00:00:00Z","2019-05-01T00:30:00Z",0.28,0.14,0.53,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-05-01T00:30:00Z","2019-05-01T01:00:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T01:00:00Z","2019-05-01T01:30:00Z",0.25,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T01:30:00Z","2019-05-01T02:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T02:00:00Z","2019-05-01T02:30:00Z",0.24,0.10,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T02:30:00Z","2019-05-01T03:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T03:00:00Z","2019-05-01T03:30:00Z",0.24,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T03:30:00Z","2019-05-01T04:00:00Z",0.24,0.10,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T04:00:00Z","2019-05-01T04:30:00Z",0.24,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T04:30:00Z","2019-05-01T05:00:00Z",0.23,0.10,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T05:00:00Z","2019-05-01T05:30:00Z",0.23,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T05:30:00Z","2019-05-01T06:00:00Z",0.24,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T06:00:00Z","2019-05-01T06:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T06:30:00Z","2019-05-01T07:00:00Z",0.24,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T07:00:00Z","2019-05-01T07:30:00Z",0.23,0.10,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T07:30:00Z","2019-05-01T08:00:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T08:00:00Z","2019-05-01T08:30:00Z",0.23,0.14,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T08:30:00Z","2019-05-01T09:00:00Z",0.23,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T09:00:00Z","2019-05-01T09:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T09:30:00Z","2019-05-01T10:00:00Z",0.24,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-01T10:00:00Z","2019-05-01T10:30:00Z",0.41,0.18,0.81,0.02,1800,0.07,0.00,0,,,,,,,,
"2019-05-01T10:30:00Z","2019-05-01T11:00:00Z",1.58,0.72,2.36,0.24,1800,0.13,0.01,0,,,,,,,,
"2019-05-01T11:00:00Z","2019-05-01T11:30:00Z",2.70,2.14,3.33,0.07,1800,0.18,0.01,0,,,,,,,,
"2019-05-01T11:30:00Z","2019-05-01T12:00:00Z",4.52,2.51,6.41,0.63,1800,0.33,0.02,0,,,,,,,,
"2019-05-01T12:00:00Z","2019-05-01T12:30:00Z",5.96,2.92,8.95,1.80,1800,0.46,0.03,0,,,,,,,,
"2019-05-01T12:30:00Z","2019-05-01T13:00:00Z",8.77,5.33,12.76,2.08,1800,0.66,0.03,0,,,,,,,,
"2019-05-01T13:00:00Z","2019-05-01T13:30:00Z",11.43,7.68,16.09,5.24,1800,0.83,0.05,0,,,,,,,,
"2019-05-01T13:30:00Z","2019-05-01T14:00:00Z",12.59,9.34,15.38,2.01,1800,0.79,0.03,0,,,,,,,,
"2019-05-01T14:00:00Z","2019-05-01T14:30:00Z",13.54,11.04,16.85,1.81,1800,0.86,0.03,0,,,,,,,,
"2019-05-01T14:30:00Z","2019-05-01T15:00:00Z",16.43,13.00,22.47,6.57,1800,1.15,0.06,0,,,,,,,,
"2019-05-01T15:00:00Z","2019-05-01T15:30:00Z",18.65,15.82,22.04,1.98,1800,1.13,0.03,0,,,,,,,,
"2019-05-01T15:30:00Z","2019-05-01T16:00:00Z",19.19,17.06,22.58,1.65,1800,1.15,0.03,0,,,,,,,,
"2019-05-01T16:00:00Z","2019-05-01T16:30:00Z",23.41,19.15,28.09,4.01,1800,1.44,0.05,0,,,,,,,,
"2019-05-01T16:30:00Z","2019-05-01T17:00:00Z",23.16,19.11,29.21,5.04,1800,1.49,0.05,0,,,,,,,,
"2019-05-01T17:00:00Z","2019-05-01T17:30:00Z",27.80,25.01,31.19,1.85,1800,1.59,0.03,0,,,,,,,,
"2019-05-01T17:30:00Z","2019-05-01T18:00:00Z",28.23,22.49,33.51,9.07,1800,1.72,0.07,0,,,,,,,,
"2019-05-01T18:00:00Z","2019-05-01T18:30:00Z",31.39,28.00,34.70,1.82,1800,1.77,0.03,0,,,,,,,,
"2019-05-01T18:30:00Z","2019-05-01T19:00:00Z",31.64,25.50,35.90,6.78,1800,1.84,0.06,0,,,,,,,,
"2019-05-01T19:00:00Z","2019-05-01T19:30:00Z",26.82,22.72,30.60,4.08,1800,1.56,0.05,0,,,,,,,,
"2019-05-01T19:30:00Z","2019-05-01T20:00:00Z",22.09,18.78,24.56,2.63,1800,1.26,0.04,0,,,,,,,,
"2019-05-01T20:00:00Z","2019-05-01T20:30:00Z",24.71,21.95,28.21,2.25,1800,1.44,0.04,0,,,,,,,,
"2019-05-01T20:30:00Z","2019-05-01T21:00:00Z",18.97,14.82,48.13,32.76,1800,2.47,0.13,0,,,,,,,,
"2019-05-01T21:00:00Z","2019-05-01T21:30:00Z",14.00,12.26,17.95,0.88,1800,0.92,0.02,0,,,,,,,,
"2019-05-01T21:30:00Z","2019-05-01T22:00:00Z",10.91,9.49,12.76,0.72,1800,0.65,0.02,0,,,,,,,,
"2019-05-01T22:00:00Z","2019-05-01T22:30:00Z",8.12,6.51,9.94,0.88,1800,0.51,0.02,0,,,,,,,,
"2019-05-01T22:30:00Z","2019-05-01T23:00:00Z",5.68,4.32,6.81,0.46,1800,0.35,0.02,0,,,,,,,,
"2019-05-01T23:00:00Z","2019-05-01T23:30:00Z",3.24,1.69,4.51,0.63,1800,0.24,0.02,0,,,,,,,,
"2019-05-01T23:30:00Z","2019-05-02T00:00:00Z",0.98,0.31,1.76,0.16,1800,0.10,0.01,0,,,,,,,,
"2019-05-02T00:00:00Z","2019-05-02T00:30:00Z",0.28,0.14,0.46,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-05-02T00:30:00Z","2019-05-02T01:00:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T01:00:00Z","2019-05-02T01:30:00Z",0.24,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T01:30:00Z","2019-05-02T02:00:00Z",0.24,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T02:00:00Z","2019-05-02T02:30:00Z",0.24,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T02:30:00Z","2019-05-02T03:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T03:00:00Z","2019-05-02T03:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T03:30:00Z","2019-05-02T04:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T04:00:00Z","2019-05-02T04:30:00Z",0.23,0.08,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T04:30:00Z","2019-05-02T05:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T05:00:00Z","2019-05-02T05:30:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T05:30:00Z","2019-05-02T06:00:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T06:00:00Z","2019-05-02T06:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T06:30:00Z","2019-05-02T07:00:00Z",0.23,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T07:00:00Z","2019-05-02T07:30:00Z",0.24,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T07:30:00Z","2019-05-02T08:00:00Z",0.25,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T08:00:00Z","2019-05-02T08:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T08:30:00Z","2019-05-02T09:00:00Z",0.24,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T09:00:00Z","2019-05-02T09:30:00Z",0.24,0.10,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T09:30:00Z","2019-05-02T10:00:00Z",0.25,0.12,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-02T10:00:00Z","2019-05-02T10:30:00Z",0.73,0.23,1.60,0.13,1800,0.10,0.01,0,,,,,,,,
"2019-05-02T10:30:00Z","2019-05-02T11:00:00Z",2.18,1.50,2.79,0.11,1800,0.15,0.01,0,,,,,,,,
"2019-05-02T11:00:00Z","2019-05-02T11:30:00Z",4.98,2.57,7.66,3.17,1800,0.40,0.04,0,,,,,,,,
"2019-05-02T11:30:00Z","2019-05-02T12:00:00Z",6.85,4.62,11.19,2.80,1800,0.58,0.04,0,,,,,,,,
"2019-05-02T12:00:00Z","2019-05-02T12:30:00Z",14.40,8.60,21.61,10.66,1800,1.11,0.08,0,,,,,,,,
"2019-05-02T12:30:00Z","2019-05-02T13:00:00Z",17.84,13.79,40.34,14.04,1800,2.07,0.09,0,,,,,,,,
"2019-05-02T13:00:00Z","2019-05-02T13:30:00Z",17.77,11.32,33.64,15.86,1800,1.73,0.09,0,,,,,,,,
"2019-05-02T13:30:00Z","2019-05-02T14:00:00Z",27.37,16.81,81.39,225.61,1800,4.21,0.35,0,,,,,,,,
"2019-05-02T14:00:00Z","2019-05-02T14:30:00Z",79.21,23.80,574.08,10188.43,1800,29.66,2.38,0,,,,,,,,
"2019-05-02T14:30:00Z","2019-05-02T15:00:00Z",51.68,27.46,239.40,1738.60,1800,12.37,0.98,0,,,,,,,,
"2019-05-02T15:00:00Z","2019-05-02T15:30:00Z",31.11,25.97,32.78,0.81,1800,1.67,0.02,0,,,,,,,,
"2019-05-02T15:30:00Z","2019-05-02T16:00:00Z",140.66,29.66,919.48,26486.87,1800,47.52,3.84,0,,,,,,,,
"2019-05-02T16:00:00Z","2019-05-02T16:30:00Z",164.67,30.30,915.94,50608.72,1800,47.90,5.30,0,,,,,,,,
"2019-05-02T16:30:00Z","2019-05-02T17:00:00Z",115.43,27.42,818.34,23866.06,1800,42.37,3.64,0,,,,,,,,
"2019-05-02T17:00:00Z","2019-05-02T17:30:00Z",26.37,22.85,168.66,108.13,1800,8.62,0.25,0,,,,,,,,
"2019-05-02T17:30:00Z","2019-05-02T18:00:00Z",22.51,20.70,56.46,13.99,1800,2.89,0.09,0,,,,,,,,
"2019-05-02T18:00:00Z","2019-05-02T18:30:00Z",21.51,20.08,48.38,5.47,1800,2.47,0.06,0,,,,,,,,
"2019-05-02T18:30:00Z","2019-05-02T19:00:00Z",34.51,20.85,182.43,643.73,1800,9.38,0.60,0,,,,,,,,
"2019-05-02T19:00:00Z","2019-05-02T19:30:00Z",57.15,19.22,584.35,5566.82,1800,30.01,1.76,0,,,,,,,,
"2019-05-02T19:30:00Z","2019-05-02T20:00:00Z",19.41,14.89,43.91,7.11,1800,2.24,0.06,0,,,,,,,,
"2019-05-02T20:00:00Z","2019-05-02T20:30:00Z",8.34,1.18,47.01,61.98,1800,2.43,0.19,0,,,,,,,,
"2019-05-02T20:30:00Z","2019-05-02T21:00:00Z",0.92,0.44,2.45,0.13,1800,0.14,0.01,0,,,,,,,,
"2019-05-02T21:00:00Z","2019-05-02T21:30:00Z",0.95,0.62,1.43,0.04,1800,0.09,0.00,0,,,,,,,,
"2019-05-02T21:30:00Z","2019-05-02T22:00:00Z",1.92,1.30,2.68,0.21,1800,0.15,0.01,0,,,,,,,,
"2019-05-02T22:00:00Z","2019-05-02T22:30:00Z",2.89,1.37,5.54,1.20,1800,0.29,0.03,0,,,,,,,,
"2019-05-02T22:30:00Z","2019-05-02T23:00:00Z",1.76,0.96,2.90,0.29,1800,0.16,0.01,0,,,,,,,,
"2019-05-02T23:00:00Z","2019-05-02T23:30:00Z",0.76,0.49,1.09,0.02,1800,0.08,0.00,0,,,,,,,,
"2019-05-02T23:30:00Z","2019-05-03T00:00:00Z",0.66,0.27,1.22,0.06,1800,0.08,0.01,0,,,,,,,,
"2019-05-03T00:00:00Z","2019-05-03T00:30:00Z",0.26,0.14,0.46,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-05-03T00:30:00Z","2019-05-03T01:00:00Z",0.23,0.10,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T01:00:00Z","2019-05-03T01:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T01:30:00Z","2019-05-03T02:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T02:00:00Z","2019-05-03T02:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T02:30:00Z","2019-05-03T03:00:00Z",0.23,0.10,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T03:00:00Z","2019-05-03T03:30:00Z",0.24,0.14,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T03:30:00Z","2019-05-03T04:00:00Z",0.24,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T04:00:00Z","2019-05-03T04:30:00Z",0.24,0.12,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T04:30:00Z","2019-05-03T05:00:00Z",0.23,0.08,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T05:00:00Z","2019-05-03T05:30:00Z",0.23,0.06,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T05:30:00Z","2019-05-03T06:00:00Z",0.23,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T06:00:00Z","2019-05-03T06:30:00Z",0.22,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T06:30:00Z","2019-05-03T07:00:00Z",0.23,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T07:00:00Z","2019-05-03T07:30:00Z",0.23,0.12,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T07:30:00Z","2019-05-03T08:00:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T08:00:00Z","2019-05-03T08:30:00Z",0.23,0.08,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T08:30:00Z","2019-05-03T09:00:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T09:00:00Z","2019-05-03T09:30:00Z",0.24,0.14,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T09:30:00Z","2019-05-03T10:00:00Z",0.26,0.16,0.40,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-05-03T10:00:00Z","2019-05-03T10:30:00Z",0.85,0.31,1.76,0.15,1800,0.10,0.01,0,,,,,,,,
"2019-05-03T10:30:00Z","2019-05-03T11:00:00Z",3.19,1.69,5.50,0.88,1800,0.29,0.02,0,,,,,,,,
"2019-05-03T11:00:00Z","2019-05-03T11:30:00Z",9.12,4.60,14.39,7.09,1800,0.75,0.06,0,,,,,,,,
"2019-05-03T11:30:00Z","2019-05-03T12:00:00Z",10.33,6.53,17.02,7.41,1800,0.88,0.06,0,,,,,,,,
"2019-05-03T12:00:00Z","2019-05-03T12:30:00Z",9.99,4.45,14.44,8.99,1800,0.75,0.07,0,,,,,,,,
"2019-05-03T12:30:00Z","2019-05-03T13:00:00Z",14.31,10.11,17.88,2.37,1800,0.92,0.04,0,,,,,,,,
"2019-05-03T13:00:00Z","2019-05-03T13:30:00Z",18.13,16.16,20.03,0.74,1800,1.02,0.02,0,,,,,,,,
"2019-05-03T13:30:00Z","2019-05-03T14:00:00Z",20.61,16.78,24.36,4.29,1800,1.25,0.05,0,,,,,,,,
"2019-05-03T14:00:00Z","2019-05-03T14:30:00Z",21.62,18.78,26.23,2.45,1800,1.34,0.04,0,,,,,,,,
"2019-05-03T14:30:00Z","2019-05-03T15:00:00Z",20.95,16.11,28.30,9.95,1800,1.45,0.07,0,,,,,,,,
"2019-05-03T15:00:00Z","2019-05-03T15:30:00Z",24.43,18.22,34.61,15.57,1800,1.78,0.09,0,,,,,,,,
"2019-05-03T15:30:00Z","2019-05-03T16:00:00Z",34.82,28.22,43.01,14.18,1800,2.20,0.09,0,,,,,,,,
"2019-05-03T16:00:00Z","2019-05-03T16:30:00Z",37.47,24.17,50.93,52.29,1800,2.62,0.17,0,,,,,,,,
"2019-05-03T16:30:00Z","2019-05-03T17:00:00Z",41.71,21.93,65.63,118.44,1800,3.39,0.26,0,,,,,,,,
"2019-05-03T17:00:00Z","2019-05-03T17:30:00Z",46.02,31.03,55.25,21.26,1800,2.83,0.11,0,,,,,,,,
"2019-05-03T17:30:00Z","2019-05-03T18:00:00Z",37.91,26.69,52.48,50.44,1800,2.70,0.17,0,,,,,,,,
"2019-05-03T18:00:00Z","2019-05-03T18:30:00Z",37.40,27.01,68.13,35.37,1800,3.49,0.14,0,,,,,,,,
"2019-05-03T18:30:00Z","2019-05-03T19:00:00Z",44.46,26.75,294.58,1197.21,1800,15.11,0.82,0,,,,,,,,
"2019-05-03T19:00:00Z","2019-05-03T19:30:00Z",77.05,19.95,337.83,4760.91,1800,17.53,1.63,0,,,,,,,,
"2019-05-03T19:30:00Z","2019-05-03T20:00:00Z",19.56,15.90,41.09,10.96,1800,2.10,0.08,0,,,,,,,,
"2019-05-03T20:00:00Z","2019-05-03T20:30:00Z",15.84,13.88,26.69,4.31,1800,1.37,0.05,0,,,,,,,,
"2019-05-03T20:30:00Z","2019-05-03T21:00:00Z",40.38,12.13,160.59,1217.13,1800,8.35,0.82,0,,,,,,,,
"2019-05-03T21:00:00Z","2019-05-03T21:30:00Z",13.93,11.12,44.04,27.31,1800,2.26,0.12,0,,,,,,,,
"2019-05-03T21:30:00Z","2019-05-03T22:00:00Z",10.59,8.95,13.57,0.48,1800,0.69,0.02,0,,,,,,,,
"2019-05-03T22:00:00Z","2019-05-03T22:30:00Z",7.08,5.52,9.05,0.94,1800,0.47,0.02,0,,,,,,,,
"2019-05-03T22:30:00Z","2019-05-03T23:00:00Z",4.57,3.56,5.67,0.30,1800,0.29,0.01,0,,,,,,,,
"2019-05-03T23:00:00Z","2019-05-03T23:30:00Z",2.39,1.18,3.67,0.52,1800,0.20,0.02,0,,,,,,,,
"2019-05-03T23:30:00Z","2019-05-04T00:00:00Z",0.78,0.33,1.32,0.06,1800,0.08,0.01,0,,,,,,,,
"2019-05-04T00:00:00Z","2019-05-04T00:30:00Z",0.28,0.14,0.46,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-05-04T00:30:00Z","2019-05-04T01:00:00Z",0.25,0.12,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
