startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2019-02-01T00:00:00Z","2019-02-01T00:30:00Z",0.26,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T00:30:00Z","2019-02-01T01:00:00Z",0.25,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T01:00:00Z","2019-02-01T01:30:00Z",0.26,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T01:30:00Z","2019-02-01T02:00:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T02:00:00Z","2019-02-01T02:30:00Z",0.24,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T02:30:00Z","2019-02-01T03:00:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T03:00:00Z","2019-02-01T03:30:00Z",0.25,0.14,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T03:30:00Z","2019-02-01T04:00:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T04:00:00Z","2019-02-01T04:30:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T04:30:00Z","2019-02-01T05:00:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T05:00:00Z","2019-02-01T05:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T05:30:00Z","2019-02-01T06:00:00Z",0.24,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T06:00:00Z","2019-02-01T06:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T06:30:00Z","2019-02-01T07:00:00Z",0.24,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T07:00:00Z","2019-02-01T07:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T07:30:00Z","2019-02-01T08:00:00Z",0.24,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T08:00:00Z","2019-02-01T08:30:00Z",0.23,0.10,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T08:30:00Z","2019-02-01T09:00:00Z",0.23,0.12,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T09:00:00Z","2019-02-01T09:30:00Z",0.23,0.14,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T09:30:00Z","2019-02-01T10:00:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T10:00:00Z","2019-02-01T10:30:00Z",0.24,0.12,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T10:30:00Z","2019-02-01T11:00:00Z",0.24,0.14,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T11:00:00Z","2019-02-01T11:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-02-01T11:30:00Z","2019-02-01T12:00:00Z",0.26,0.12,0.47,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-02-01T12:00:00Z","2019-02-01T12:30:00Z",2.53,0.36,6.67,3.10,1800,0.35,0.04,0,,,,,,,,
"2019-02-01T12:30:00Z","2019-02-01T13:00:00Z",13.88,6.60,19.48,21.64,1800,1.02,0.11,0,,,,,,,,
"2019-02-01T13:00:00Z","2019-02-01T13:30:00Z",23.93,17.17,32.59,13.38,1800,1.67,0.09,0,,,,,,,,
"2019-02-01T13:30:00Z","2019-02-01T14:00:00Z",31.10,25.42,35.05,7.19,1800,1.79,0.06,0,,,,,,,,
"2019-02-01T14:00:00Z","2019-02-01T14:30:00Z",41.41,32.10,47.94,17.77,1800,2.45,0.10,0,,,,,,,,
"2019-02-01T14:30:00Z","2019-02-01T15:00:00Z",50.22,39.87,58.95,20.58,1800,3.01,0.11,0,,,,,,,,
"2019-02-01T15:00:00Z","2019-02-01T15:30:00Z",51.94,41.07,60.00,36.90,1800,3.07,0.14,0,,,,,,,,
"2019-02-01T15:30:00Z","2019-02-01T16:00:00Z",49.73,41.50,66.74,49.65,1800,3.42,0.17,0,,,,,,,,
"2019-02-01T16:00:00Z","2019-02-01T16:30:00Z",69.90,62.75,80.15,19.47,1800,4.09,0.10,0,,,,,,,,
"2019-02-01T16:30:00Z","2019-02-01T17:00:00Z",59.54,54.44,69.45,18.64,1800,3.55,0.10,0,,,,,,,,
"2019-02-01T17:00:00Z","2019-02-01T17:30:00Z",54.07,48.52,64.15,14.91,1800,3.28,0.09,0,,,,,,,,
"2019-02-01T17:30:00Z","2019-02-01T18:00:00Z",51.12,44.91,56.96,13.02,1800,2.91,0.09,0,,,,,,,,
"2019-02-01T18:00:00Z","2019-02-01T18:30:00Z",46.49,38.94,50.42,7.26,1800,2.58,0.06,0,,,,,,,,
"2019-02-01T18:30:00Z","2019-02-01T19:00:00Z",38.09,31.30,47.23,18.93,1800,2.42,0.10,0,,,,,,,,
