startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2019-08-01T00:00:00Z","2019-08-01T00:30:00Z",0.07,-0.17,0.38,0.02,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T00:30:00Z","2019-08-01T01:00:00Z",-0.06,-0.28,0.17,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T01:00:00Z","2019-08-01T01:30:00Z",-0.05,-0.22,0.11,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T01:30:00Z","2019-08-01T02:00:00Z",-0.06,-0.22,0.13,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T02:00:00Z","2019-08-01T02:30:00Z",-0.06,-0.28,0.17,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T02:30:00Z","2019-08-01T03:00:00Z",-0.05,-0.28,0.15,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T03:00:00Z","2019-08-01T03:30:00Z",-0.05,-0.26,0.15,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T03:30:00Z","2019-08-01T04:00:00Z",-0.07,-0.28,0.13,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T04:00:00Z","2019-08-01T04:30:00Z",-0.05,-0.31,0.15,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T04:30:00Z","2019-08-01T05:00:00Z",-0.06,-0.22,0.11,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T05:00:00Z","2019-08-01T05:30:00Z",-0.05,-0.28,0.17,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T05:30:00Z","2019-08-01T06:00:00Z",-0.05,-0.24,0.15,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T06:00:00Z","2019-08-01T06:30:00Z",-0.06,-0.26,0.15,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-08-01T06:30:00Z","2019-08-01T07:00:00Z",-0.05,-0.26,0.17,0.00,1800,0.06,0.00,0,,,,,,,,
