startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2018-12-01T00:00:00Z","2018-12-01T00:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T00:30:00Z","2018-12-01T01:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T01:00:00Z","2018-12-01T01:30:00Z",0.25,0.12,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T01:30:00Z","2018-12-01T02:00:00Z",0.26,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T02:00:00Z","2018-12-01T02:30:00Z",0.26,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T02:30:00Z","2018-12-01T03:00:00Z",0.26,0.14,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T03:00:00Z","2018-12-01T03:30:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T03:30:00Z","2018-12-01T04:00:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T04:00:00Z","2018-12-01T04:30:00Z",0.26,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T04:30:00Z","2018-12-01T05:00:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T05:00:00Z","2018-12-01T05:30:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T05:30:00Z","2018-12-01T06:00:00Z",0.25,0.18,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2018-12-01T06:00:00Z","2018-12-01T06:30:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
