startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2019-07-01T00:00:00Z","2019-07-01T00:30:00Z",0.27,-0.17,0.77,0.06,1800,0.07,0.01,0,,,,,,,,
"2019-07-01T00:30:00Z","2019-07-01T01:00:00Z",-0.05,-0.24,0.17,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T01:00:00Z","2019-07-01T01:30:00Z",-0.08,-0.28,0.08,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T01:30:00Z","2019-07-01T02:00:00Z",-0.13,-0.35,0.06,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T02:00:00Z","2019-07-01T02:30:00Z",-0.12,-0.31,0.13,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T02:30:00Z","2019-07-01T03:00:00Z",-0.13,-0.31,0.08,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T03:00:00Z","2019-07-01T03:30:00Z",-0.13,-0.35,0.11,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T03:30:00Z","2019-07-01T04:00:00Z",-0.14,-0.38,0.06,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T04:00:00Z","2019-07-01T04:30:00Z",-0.14,-0.35,0.08,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T04:30:00Z","2019-07-01T05:00:00Z",-0.16,-0.38,0.04,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T05:00:00Z","2019-07-01T05:30:00Z",-0.15,-0.38,0.06,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T05:30:00Z","2019-07-01T06:00:00Z",-0.14,-0.35,0.06,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T06:00:00Z","2019-07-01T06:30:00Z",-0.14,-0.38,0.08,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T06:30:00Z","2019-07-01T07:00:00Z",-0.13,-0.31,0.08,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T07:00:00Z","2019-07-01T07:30:00Z",-0.13,-0.33,0.06,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T07:30:00Z","2019-07-01T08:00:00Z",-0.12,-0.31,0.06,0.00,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T08:00:00Z","2019-07-01T08:30:00Z",-0.13,-0.35,0.11,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T08:30:00Z","2019-07-01T09:00:00Z",-0.12,-0.35,0.11,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T09:00:00Z","2019-07-01T09:30:00Z",-0.11,-0.35,0.11,0.01,1800,0.06,0.00,0,,,,,,,,
"2019-07-01T09:30:00Z","2019-07-01T10:00:00Z",0.04,-0.26,0.50,0.02,1800,0.07,0.00,0,,,,,,,,
"2019-07-01T10:00:00Z","2019-07-01T10:30:00Z",0.59,0.11,1.05,0.04,1800,0.08,0.00,0,,,,,,,,
"2019-07-01T10:30:00Z","2019-07-01T11:00:00Z",1.08,0.68,1.62,0.03,1800,0.10,0.00,0,,,,,,,,
"2019-07-01T11:00:00Z","2019-07-01T11:30:00Z",1.81,1.16,5.04,0.43,1800,0.27,0.02,0,,,,,,,,
"2019-07-01T11:30:00Z","2019-07-01T12:00:00Z",2.11,1.71,2.61,0.04,1800,0.15,0.00,0,,,,,,,,
"2019-07-01T12:00:00Z","2019-07-01T12:30:00Z",3.68,2.35,7.88,1.23,1800,0.41,0.03,0,,,,,,,,
"2019-07-01T12:30:00Z","2019-07-01T13:00:00Z",5.55,4.01,8.73,0.62,1800,0.45,0.02,0,,,,,,,,
"2019-07-01T13:00:00Z","2019-07-01T13:30:00Z",8.52,4.85,76.25,105.22,1800,3.92,0.24,0,,,,,,,,
"2019-07-01T13:30:00Z","2019-07-01T14:00:00Z",6.16,5.11,11.92,1.10,1800,0.61,0.02,0,,,,,,,,
"2019-07-01T14:00:00Z","2019-07-01T14:30:00Z",77.06,6.69,653.54,27161.98,1800,34.22,3.88,0,,,,,,,,
"2019-07-01T14:30:00Z","2019-07-01T15:00:00Z",40.68,10.80,175.29,1452.51,1800,9.12,0.90,0,,,,,,,,
