startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2019-01-01T00:00:00Z","2019-01-01T00:30:00Z",0.23,0.12,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T00:30:00Z","2019-01-01T01:00:00Z",0.23,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T01:00:00Z","2019-01-01T01:30:00Z",0.23,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T01:30:00Z","2019-01-01T02:00:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T02:00:00Z","2019-01-01T02:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T02:30:00Z","2019-01-01T03:00:00Z",0.24,0.10,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T03:00:00Z","2019-01-01T03:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T03:30:00Z","2019-01-01T04:00:00Z",0.24,0.12,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T04:00:00Z","2019-01-01T04:30:00Z",0.24,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T04:30:00Z","2019-01-01T05:00:00Z",0.24,0.12,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T05:00:00Z","2019-01-01T05:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T05:30:00Z","2019-01-01T06:00:00Z",0.23,0.10,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T06:00:00Z","2019-01-01T06:30:00Z",0.22,0.10,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T06:30:00Z","2019-01-01T07:00:00Z",0.21,0.08,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T07:00:00Z","2019-01-01T07:30:00Z",0.22,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T07:30:00Z","2019-01-01T08:00:00Z",0.23,0.12,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T08:00:00Z","2019-01-01T08:30:00Z",0.23,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T08:30:00Z","2019-01-01T09:00:00Z",0.23,0.10,0.33,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T09:00:00Z","2019-01-01T09:30:00Z",0.24,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T09:30:00Z","2019-01-01T10:00:00Z",0.24,0.12,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T10:00:00Z","2019-01-01T10:30:00Z",0.24,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T10:30:00Z","2019-01-01T11:00:00Z",0.24,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T11:00:00Z","2019-01-01T11:30:00Z",0.24,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T11:30:00Z","2019-01-01T12:00:00Z",0.24,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T12:00:00Z","2019-01-01T12:30:00Z",0.77,0.19,1.84,0.23,1800,0.11,0.01,0,,,,,,,,
"2019-01-01T12:30:00Z","2019-01-01T13:00:00Z",6.16,1.67,16.38,20.96,1800,0.86,0.11,0,,,,,,,,
"2019-01-01T13:00:00Z","2019-01-01T13:30:00Z",13.06,8.43,18.61,6.49,1800,0.96,0.06,0,,,,,,,,
"2019-01-01T13:30:00Z","2019-01-01T14:00:00Z",24.31,16.83,33.92,30.27,1800,1.75,0.13,0,,,,,,,,
"2019-01-01T14:00:00Z","2019-01-01T14:30:00Z",50.94,27.35,79.61,288.08,1800,4.14,0.40,0,,,,,,,,
"2019-01-01T14:30:00Z","2019-01-01T15:00:00Z",97.82,78.90,144.86,442.74,1800,7.45,0.50,0,,,,,,,,
"2019-01-01T15:00:00Z","2019-01-01T15:30:00Z",101.87,89.44,140.19,119.86,1800,7.17,0.26,0,,,,,,,,
"2019-01-01T15:30:00Z","2019-01-01T16:00:00Z",120.82,96.79,159.28,360.05,1800,8.17,0.45,0,,,,,,,,
"2019-01-01T16:00:00Z","2019-01-01T16:30:00Z",145.49,114.87,204.43,433.59,1800,10.47,0.49,0,,,,,,,,
"2019-01-01T16:30:00Z","2019-01-01T17:00:00Z",162.08,131.55,209.04,303.43,1800,10.69,0.41,0,,,,,,,,
"2019-01-01T17:00:00Z","2019-01-01T17:30:00Z",160.68,132.37,237.59,416.22,1800,12.16,0.48,0,,,,,,,,
"2019-01-01T17:30:00Z","2019-01-01T18:00:00Z",184.10,140.58,237.33,561.96,1800,12.16,0.56,0,,,,,,,,
"2019-01-01T18:00:00Z","2019-01-01T18:30:00Z",144.96,95.08,211.84,725.47,1800,10.88,0.63,0,,,,,,,,
"2019-01-01T18:30:00Z","2019-01-01T19:00:00Z",112.44,89.17,137.58,269.69,1800,7.06,0.39,0,,,,,,,,
"2019-01-01T19:00:00Z","2019-01-01T19:30:00Z",108.09,78.44,123.76,185.88,1800,6.34,0.32,0,,,,,,,,
"2019-01-01T19:30:00Z","2019-01-01T20:00:00Z",91.06,67.20,105.10,121.38,1800,5.39,0.26,0,,,,,,,,
"2019-01-01T20:00:00Z","2019-01-01T20:30:00Z",68.39,61.54,73.49,6.85,1800,3.75,0.06,0,,,,,,,,
"2019-01-01T20:30:00Z","2019-01-01T21:00:00Z",50.11,39.80,61.70,37.66,1800,3.16,0.14,0,,,,,,,,
"2019-01-01T21:00:00Z","2019-01-01T21:30:00Z",26.09,13.79,39.78,56.26,1800,2.06,0.18,0,,,,,,,,
"2019-01-01T21:30:00Z","2019-01-01T22:00:00Z",7.37,1.33,15.69,25.05,1800,0.84,0.12,0,,,,,,,,
"2019-01-01T22:00:00Z","2019-01-01T22:30:00Z",0.47,0.16,1.45,0.08,1800,0.09,0.01,0,,,,,,,,
"2019-01-01T22:30:00Z","2019-01-01T23:00:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T23:00:00Z","2019-01-01T23:30:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-01T23:30:00Z","2019-01-02T00:00:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-02T00:00:00Z","2019-01-02T00:30:00Z",0.25,0.14,0.38,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-02T00:30:00Z","2019-01-02T01:00:00Z",0.25,0.14,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-02T01:00:00Z","2019-01-02T01:30:00Z",0.25,0.12,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-02T01:30:00Z","2019-01-02T02:00:00Z",0.25,0.16,0.36,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-02T02:00:00Z","2019-01-02T02:30:00Z",0.26,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
"2019-01-02T02:30:00Z","2019-01-02T03:00:00Z",0.25,0.14,0.34,0.00,1800,0.05,0.00,0,,,,,,,,
