startDateTime,endDateTime,PARMean,PARMinimum,PARMaximum,PARVariance,PARNumPts,PARExpUncert,PARStdErMean,PARFinalQF,outPARMean,outPARMinimum,outPARMaximum,outPARVariance,outPARNumPts,outPARExpUncert,outPARStdErMean,outPARFinalQF
"2018-04-01T00:00:00Z","2018-04-01T00:30:00Z",-0.44,-0.63,-0.23,0.00,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T00:30:00Z","2018-04-01T01:00:00Z",-0.44,-0.70,-0.13,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T01:00:00Z","2018-04-01T01:30:00Z",-0.44,-0.77,-0.20,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T01:30:00Z","2018-04-01T02:00:00Z",-0.44,-0.70,-0.20,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T02:00:00Z","2018-04-01T02:30:00Z",-0.44,-0.67,-0.13,0.00,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T02:30:00Z","2018-04-01T03:00:00Z",-0.45,-0.73,-0.06,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T03:00:00Z","2018-04-01T03:30:00Z",-0.44,-0.70,-0.20,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T03:30:00Z","2018-04-01T04:00:00Z",-0.44,-0.70,-0.13,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T04:00:00Z","2018-04-01T04:30:00Z",-0.44,-0.73,-0.16,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T04:30:00Z","2018-04-01T05:00:00Z",-0.43,-0.73,-0.06,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T05:00:00Z","2018-04-01T05:30:00Z",-0.42,-0.67,-0.10,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T05:30:00Z","2018-04-01T06:00:00Z",-0.42,-0.70,-0.16,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T06:00:00Z","2018-04-01T06:30:00Z",-0.43,-0.67,-0.16,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T06:30:00Z","2018-04-01T07:00:00Z",-0.44,-0.73,-0.10,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T07:00:00Z","2018-04-01T07:30:00Z",-0.44,-0.70,-0.20,0.00,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T07:30:00Z","2018-04-01T08:00:00Z",-0.45,-0.70,-0.23,0.00,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T08:00:00Z","2018-04-01T08:30:00Z",-0.44,-0.67,-0.20,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T08:30:00Z","2018-04-01T09:00:00Z",-0.44,-0.70,-0.20,0.00,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T09:00:00Z","2018-04-01T09:30:00Z",-0.43,-0.67,-0.23,0.00,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T09:30:00Z","2018-04-01T10:00:00Z",-0.44,-0.70,-0.16,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T10:00:00Z","2018-04-01T10:30:00Z",-0.43,-0.73,-0.16,0.01,1800,0.09,0.00,0,,,,,,,,
"2018-04-01T10:30:00Z","2018-04-01T11:00:00Z",0.84,-0.57,4.57,1.76,1800,0.18,0.03,0,,,,,,,,
"2018-04-01T11:00:00Z","2018-04-01T11:30:00Z",11.29,4.40,18.84,13.91,1800,0.62,0.09,0,,,,,,,,
"2018-04-01T11:30:00Z","2018-04-01T12:00:00Z",31.05,18.67,45.23,55.80,1800,1.45,0.18,0,,,,,,,,
"2018-04-01T12:00:00Z","2018-04-01T12:30:00Z",61.25,45.06,75.31,91.43,1800,2.38,0.23,0,,,,,,,,
"2018-04-01T12:30:00Z","2018-04-01T13:00:00Z",98.08,75.31,124.46,238.33,1800,3.93,0.36,0,,,,,,,,
"2018-04-01T13:00:00Z","2018-04-01T13:30:00Z",121.56,112.14,129.94,33.56,1800,4.04,0.14,0,,,,,,,,
"2018-04-01T13:30:00Z","2018-04-01T14:00:00Z",116.87,91.36,130.17,140.85,1800,4.07,0.28,0,,,,,,,,
"2018-04-01T14:00:00Z","2018-04-01T14:30:00Z",112.91,97.07,130.04,60.85,1800,4.05,0.18,0,,,,,,,,
