3,2018,130,2130,1.0646452175394616,27.450342,0.563,0.594,0.552,0.622,0.607,0.604
3,2018,130,2200,1.0951799707799565,29.876682000000002,0.567,0.597,0.554,0.624,0.61,0.609
3,2018,130,2230,1.0269037940496506,51.276216,0.569,0.599,0.557,0.626,0.614,0.613
3,2018,130,2300,0.9605617013210147,29.388144,0.572,0.6,0.56,0.628,0.616,0.617
3,2018,130,2330,0.8162295464681144,5.0743860000000005,0.574,0.602,0.562,0.629,0.618,0.619
3,2018,131,0000,0.6736476646913165,0.09483,0.575,0.603,0.563,0.63,0.619,0.622
3,2018,131,0030,0.6308912903614965,0,0.578,0.603,0.564,0.631,0.62,0.624
3,2018,131,0100,0.6201291328145071,0,0.58,0.604,0.565,0.632,0.621,0.627
3,2018,131,0130,0.5771661543562412,0.09483,0.583,0.603,0.566,0.631,0.621,0.63
3,2018,131,0200,0.4970347341239437,0,0.583,0.605,0.565,0.63,0.621,0.629
3,2018,131,0230,0.46471578383072676,0,0.585,0.604,0.567,0.631,0.623,0.631
3,2018,131,0300,0.46862078172658833,0,0.585,0.602,0.567,0.631,0.623,0.629
3,2018,131,0330,0.47874858504613615,0,0.585,0.604,0.565,0.627,0.62,0.627
3,2018,131,0400,0.45877078862150567,0.09483,0.586,0.602,0.564,0.626,0.619,0.628
3,2018,131,0430,0.4169117762944039,0,0.584,0.601,0.563,0.623,0.616,0.626
3,2018,131,0500,0.37068452675461944,0,0.585,0.601,0.562,0.621,0.617,0.626
3,2018,131,0530,0.33081670028561205,0,0.583,0.603,0.562,0.618,0.615,0.624
3,2018,131,0600,0.29332999891682426,0,0.582,0.605,0.562,0.618,0.615,0.624
3,2018,131,0630,0.31498087329836794,0,0.581,0.604,0.562,0.618,0.615,0.624
3,2018,131,0700,0.3195027912407001,0,0.571,0.593,0.545,0.614,0.616,0.612
3,2018,131,0730,0.3040285943753707,0,0.519,0.564,0.503,0.591,0.612,0.572
3,2018,131,0800,0.2744429551999709,0,0.463,0.536,0.473,0.56,0.607,0.525
3,2018,131,0830,0.30260519414791764,0,0.42,0.507,0.447,0.526,0.595,0.471
3,2018,131,0900,0.3557229159513022,0,0.393,0.481,0.431,0.503,0.577,0.43
3,2018,131,0930,0.355217237422075,0.299532,0.39,0.462,0.423,0.491,0.554,0.405
3,2018,131,1000,0.3976956045270964,11.58234,0.387,0.447,0.421,0.468,0.53,0.405
3,2018,131,1030,0.4851857911376918,45.129924,0.386,0.44,0.417,0.461,0.508,0.404
3,2018,131,1100,0.6913761868468087,91.047918,0.389,0.438,0.412,0.464,0.494,0.407
3,2018,131,1130,0.8922531230684245,145.742592,0.389,0.434,0.413,0.46,0.485,0.413
3,2018,131,1200,1.0471209159727264,203.352798,0.389,0.433,0.414,0.458,0.483,0.412
3,2018,131,1230,1.133837085203343,258.04878,0.398,0.441,0.42,0.475,0.488,0.419
3,2018,131,1300,1.2691803077192843,312.538098,0.394,0.434,0.416,0.473,0.481,0.414
3,2018,131,1330,1.3245530925788032,357.952512,0.392,0.433,0.417,0.477,0.484,0.409
3,2018,131,1400,1.37285801184343,401.821524,0.394,0.439,0.418,0.484,0.485,0.411
3,2018,131,1430,1.4659823664352347,459.541602,0.398,0.447,0.417,0.488,0.488,0.419
3,2018,131,1500,1.4437077119926172,436.300404,0.404,0.455,0.426,0.5,0.493,0.425
3,2018,131,1530,1.5170613765930219,529.3959960000001,0.407,0.46,0.432,0.506,0.496,0.425
3,2018,131,1600,1.5520194782791201,533.272908,0.419,0.46,0.438,0.512,0.501,0.436
3,2018,131,1630,1.5961790536290434,408.361524,0.43,0.469,0.444,0.516,0.502,0.452
3,2018,131,1700,1.6581285222918678,535.5108960000001,0.442,0.487,0.453,0.533,0.513,0.463
3,2018,131,1730,1.7480657194871057,546.88788,0.449,0.495,0.456,0.536,0.521,0.47
3,2018,131,1800,1.8615907570490131,516.159036,0.457,0.502,0.465,0.546,0.53,0.482
3,2018,131,1830,1.8842874646506917,487.291476,0.472,0.516,0.476,0.557,0.542,0.502
3,2018,131,1900,1.888544700024462,456.61233599999997,0.496,0.537,0.492,0.577,0.558,0.53
3,2018,131,1930,1.8853049658144965,416.71375800000004,0.513,0.555,0.509,0.594,0.573,0.555
3,2018,131,2000,1.8548688940971045,365.56311000000005,0.53,0.569,0.525,0.606,0.584,0.578
3,2018,131,2030,1.7546011185842694,325.664532,0.545,0.581,0.533,0.613,0.594,0.594
3,2018,131,2100,1.5331336743136896,277.683168,0.554,0.588,0.54,0.617,0.6,0.605
3,2018,131,2130,1.4861205339454029,236.91738600000002,0.562,0.593,0.548,0.622,0.606,0.612
3,2018,131,2200,1.4426295850023265,127.747782,0.569,0.597,0.552,0.624,0.61,0.62
3,2018,131,2230,1.163101636902109,96.515358,0.574,0.599,0.555,0.626,0.613,0.625
3,2018,131,2300,1.110220893389756,40.969176,0.577,0.603,0.557,0.629,0.616,0.628
3,2018,131,2330,1.024728117009839,11.488164000000003,0.578,0.604,0.56,0.632,0.62,0.629
3,2018,132,0000,0.9856754452175855,0.583368,0.576,0.607,0.558,0.63,0.619,0.628
3,2018,132,0030,0.983332271709655,0.09483,0.58,0.607,0.562,0.633,0.623,0.631
3,2018,132,0100,0.790830080760488,0,0.584,0.609,0.565,0.634,0.626,0.633
3,2018,132,0130,0.8538522324497024,0,0.581,0.608,0.566,0.635,0.627,0.633
3,2018,132,0200,0.7123547210087051,0,0.584,0.609,0.568,0.634,0.628,0.632
3,2018,132,0230,0.5815672021986354,0.09483,0.584,0.608,0.568,0.635,0.628,0.633
3,2018,132,0300,0.43290797887685145,0,0.583,0.607,0.568,0.632,0.628,0.631
3,2018,132,0330,0.3288826423252407,0.09483,0.581,0.605,0.568,0.629,0.628,0.629
3,2018,132,0400,0.3097879807448847,0.09483,0.582,0.605,0.569,0.627,0.627,0.628
3,2018,132,0430,0.27089658218493456,0,0.589,0.606,0.57,0.628,0.624,0.631
3,2018,132,0500,0.2511173287718737,0,0.588,0.607,0.57,0.63,0.625,0.629
3,2018,132,0530,0.259845377883803,0.18966,0.587,0.609,0.565,0.627,0.626,0.63
3,2018,132,0600,0.30752581648635163,0,0.589,0.609,0.566,0.625,0.625,0.63
3,2018,132,0630,0.3306032659113003,0.09483,0.59,0.609,0.567,0.628,0.626,0.631
3,2018,132,0700,0.3063841080480391,0,0.576,0.606,0.556,0.608,0.624,0.62
3,2018,132,0730,0.2703000950983911,0,0.555,0.591,0.532,0.587,0.618,0.603
3,2018,132,0800,0.25129788936184067,0,0.507,0.567,0.504,0.565,0.607,0.568
3,2018,132,0830,0.19685227711694306,0,0.47,0.553,0.485,0.554,0.599,0.537
3,2018,132,0900,0.157494771091533,0.18966,0.44,0.533,0.465,0.539,0.586,0.501
3,2018,132,0930,0.21397038176156813,0.28449,0.428,0.517,0.457,0.533,0.571,0.484
3,2018,132,1000,0.32005143226218286,7.390200000000001,0.427,0.511,0.455,0.531,0.561,0.479
3,2018,132,1030,0.3585414571465019,35.802576,0.417,0.501,0.449,0.518,0.55,0.464
3,2018,132,1100,0.3880951937936203,80.4747,0.404,0.489,0.438,0.508,0.531,0.454
3,2018,132,1130,0.494199822342756,133.38984000000002,0.396,0.476,0.432,0.497,0.517,0.447
3,2018,132,1200,0.5426657129279963,179.51188200000001,0.397,0.463,0.43,0.489,0.51,0.438
3,2018,132,1230,0.5211068956040754,232.253712,0.399,0.46,0.428,0.492,0.503,0.438
3,2018,132,1300,0.6362529882228979,204.51953400000002,0.401,0.46,0.43,0.499,0.497,0.441
3,2018,132,1330,0.658583074822769,202.37703,0.398,0.457,0.434,0.505,0.499,0.436
3,2018,132,1400,0.7103992099066733,362.33235,0.401,0.464,0.44,0.517,0.505,0.439
3,2018,132,1430,0.7380337157778165,445.72258200000005,0.404,0.468,0.437,0.52,0.507,0.441
3,2018,132,1500,0.7572969365373808,506.042964,0.409,0.471,0.442,0.527,0.509,0.443
3,2018,132,1530,0.71206754823802,368.16341400000005,0.42,0.48,0.451,0.538,0.514,0.445
3,2018,132,1600,0.8093173577038582,369.21896999999996,0.436,0.479,0.459,0.545,0.519,0.452
3,2018,132,1630,0.7469346692189355,397.83539399999995,0.45,0.486,0.467,0.552,0.521,0.466
3,2018,132,1700,0.7596968856438872,500.780226,0.451,0.498,0.468,0.558,0.526,0.465
3,2018,132,1730,0.9035244106797894,448.43275800000004,0.468,0.514,0.477,0.569,0.538,0.48
3,2018,132,1800,0.9691988129521596,497.28132600000004,0.486,0.53,0.491,0.582,0.55,0.504
3,2018,132,1830,1.0015226888408575,498.35454,0.495,0.539,0.498,0.588,0.559,0.512
3,2018,132,1900,1.0323685594553493,471.01341600000006,0.513,0.554,0.511,0.599,0.571,0.533
3,2018,132,1930,1.0717035196433744,422.448684,0.529,0.569,0.524,0.609,0.583,0.556
3,2018,132,2000,1.160503440302255,385.87438799999995,0.545,0.581,0.537,0.616,0.592,0.579
3,2018,132,2030,1.1263465751340866,354.53274600000003,0.557,0.589,0.546,0.621,0.6,0.597
3,2018,132,2100,1.1356011122250531,208.86798000000002,0.543,0.585,0.537,0.602,0.594,0.597
3,2018,132,2130,1.1693509461588902,208.82089200000001,0.505,0.542,0.521,0.534,0.483,0.607
3,2018,132,2200,1.1136233698106475,112.778376,0.51,0.53,0.508,0.539,0.504,0.613
3,2018,132,2230,0.9936882706833993,61.486464000000005,0.535,0.552,0.517,0.58,0.525,0.625
3,2018,132,2300,1.0461688256127941,27.638694000000005,0.542,0.559,0.524,0.59,0.53,0.633
3,2018,132,2330,0.7705342571494376,5.247042,0.549,0.564,0.527,0.597,0.533,0.637
3,2018,133,0000,0.14764419424771574,0.299532,0.549,0.562,0.526,0.6,0.535,0.637
3,2018,133,0030,0.11348888998185343,0.09483,0.552,0.562,0.525,0.599,0.536,0.631
3,2018,133,0100,0.08602416439657916,0,0.568,0.569,0.53,0.609,0.541,0.636
3,2018,133,0130,0.07668670446980426,0,0.578,0.571,0.535,0.614,0.541,0.639
3,2018,133,0200,0.14242372002944373,0,0.58,0.572,0.537,0.616,0.54,0.64
3,2018,133,0230,0.1940390941677818,0,0.575,0.57,0.529,0.609,0.537,0.639
3,2018,133,0300,0.16290450224380146,0,0.57,0.566,0.521,0.599,0.536,0.633
3,2018,133,0330,0.11377691399740593,0,0.568,0.565,0.518,0.599,0.54,0.631
3,2018,133,0400,0.09061541555992265,0,0.566,0.564,0.518,0.6,0.549,0.627
3,2018,133,0430,0.06336454826555835,0,0.565,0.564,0.524,0.6,0.554,0.624
3,2018,133,0500,0.04925100124046656,0,0.566,0.565,0.53,0.602,0.561,0.624
3,2018,133,0530,0.04405745368728484,0,0.571,0.571,0.531,0.603,0.564,0.629
3,2018,133,0600,0.04266623052587668,0,0.575,0.572,0.538,0.589,0.552,0.629
3,2018,133,0630,0.043319587275632475,0,0.566,0.546,0.526,0.556,0.539,0.633
3,2018,133,0700,0.044856903639944275,0,0.56,0.546,0.526,0.558,0.547,0.632
3,2018,133,0730,0.04807537194102387,0,0.548,0.554,0.525,0.57,0.554,0.625
3,2018,133,0800,0.048807398720765914,0,0.549,0.561,0.527,0.581,0.559,0.625
3,2018,133,0830,0.046578075386419913,0,0.551,0.562,0.525,0.579,0.559,0.623
3,2018,133,0900,0.038089784193035346,0.09483,0.544,0.56,0.524,0.578,0.56,0.62
3,2018,133,0930,0.034325194405172614,0,0.543,0.56,0.526,0.58,0.565,0.615
3,2018,133,1000,0.031019124726518778,0.378666,0.544,0.562,0.528,0.585,0.567,0.616
3,2018,133,1030,0.02864762418138678,9.815886,0.538,0.556,0.518,0.573,0.561,0.613
3,2018,133,1100,0.02862414771139892,39.000636,0.539,0.551,0.517,0.57,0.56,0.611
3,2018,133,1130,0.03535139852483169,61.407984000000006,0.547,0.55,0.527,0.581,0.566,0.617
3,2018,133,1200,0.05251487226210205,85.91140200000001,0.554,0.555,0.533,0.589,0.572,0.623
3,2018,133,1230,0.05524611229350511,72.784968,0.556,0.556,0.527,0.585,0.573,0.618
3,2018,133,1300,0.0545959917022689,57.878346,0.561,0.558,0.53,0.591,0.575,0.62
3,2018,133,1330,0.053099134979299564,46.29666,0.559,0.558,0.524,0.586,0.573,0.616
3,2018,133,1400,0.04073435869232862,74.438934,0.556,0.554,0.52,0.583,0.571,0.614
3,2018,133,1430,0.034416499188768976,55.75023,0.557,0.552,0.524,0.587,0.573,0.616
3,2018,133,1500,0.03898713298086007,71.80789200000001,0.56,0.554,0.525,0.592,0.576,0.617
3,2018,133,1530,0.04362133907351001,92.71888799999999,0.56,0.554,0.525,0.593,0.577,0.616
3,2018,133,1600,0.037920167823556145,102.833652,0.56,0.551,0.527,0.596,0.579,0.612
3,2018,133,1630,0.030584925878669185,91.72611599999999,0.56,0.553,0.526,0.598,0.58,0.607
3,2018,133,1700,0.027341065863050507,89.125812,0.56,0.554,0.527,0.605,0.582,0.604
3,2018,133,1730,0.026934658673372115,88.227216,0.561,0.558,0.529,0.612,0.583,0.606
3,2018,133,1800,0.03171058128008182,91.07930999999999,0.563,0.56,0.535,0.616,0.586,0.613
3,2018,133,1830,0.046556206175388734,86.273718,0.559,0.559,0.534,0.616,0.586,0.608
3,2018,133,1900,0.0802072937788995,67.52223000000001,0.559,0.56,0.537,0.619,0.586,0.61
3,2018,133,1930,0.1128441503634022,77.33877,0.568,0.566,0.541,0.622,0.588,0.618
3,2018,133,2000,0.11984433436638833,83.87746200000001,0.57,0.566,0.543,0.622,0.588,0.621
3,2018,133,2030,0.1221307080612815,86.479074,0.573,0.569,0.545,0.623,0.59,0.625
3,2018,133,2100,0.142431690016152,43.28695200000001,0.573,0.568,0.547,0.623,0.589,0.626
3,2018,133,2130,0.15976779306938085,58.47741,0.575,0.568,0.548,0.622,0.59,0.628
3,2018,133,2200,0.15769425422972028,46.70541000000001,0.578,0.573,0.545,0.618,0.589,0.625
3,2018,133,2230,0.16132914038513932,24.235932000000002,0.579,0.576,0.546,0.62,0.586,0.626
3,2018,133,2300,0.15896355198045634,7.21689,0.57,0.555,0.533,0.581,0.558,0.626
3,2018,133,2330,0.1484734184728622,2.2530300000000003,0.561,0.546,0.521,0.567,0.566,0.629
3,2018,134,0000,0.12952081429569678,0,0.562,0.562,0.524,0.58,0.578,0.63
3,2018,134,0030,0.11469330091301247,0,0.566,0.566,0.531,0.59,0.581,0.631
3,2018,134,0100,0.09525135422109977,0,0.571,0.569,0.536,0.598,0.583,0.632
3,2018,134,0130,0.050027212819075295,0,0.573,0.572,0.537,0.603,0.585,0.631
3,2018,134,0200,0.03320475715705455,0,0.574,0.573,0.539,0.604,0.584,0.631
3,2018,134,0230,0.028661801660589067,0,0.574,0.574,0.537,0.606,0.586,0.631
3,2018,134,0300,0.02546030197196615,0,0.568,0.574,0.536,0.606,0.586,0.63
3,2018,134,0330,0.0236539210681868,0,0.563,0.571,0.531,0.597,0.584,0.626
3,2018,134,0400,0.022948470121392915,0.09483,0.564,0.569,0.533,0.601,0.585,0.628
3,2018,134,0430,0.02292523278225362,0,0.568,0.569,0.534,0.604,0.587,0.628
3,2018,134,0500,0.021740207548675065,0,0.577,0.57,0.536,0.606,0.587,0.631
3,2018,134,0530,0.02066853153513464,0,0.578,0.569,0.537,0.606,0.586,0.632
3,2018,134,0600,0.021109010729630492,0.09483,0.578,0.57,0.536,0.606,0.586,0.632
3,2018,134,0630,0.021284263259856058,0.09483,0.575,0.57,0.537,0.605,0.585,0.633
3,2018,134,0700,0.020885668280740784,0,0.574,0.567,0.536,0.606,0.582,0.633
3,2018,134,0730,0.019730946757635162,0,0.572,0.568,0.531,0.6,0.58,0.629
3,2018,134,0800,0.018380393176581092,0,0.57,0.569,0.532,0.6,0.579,0.627
3,2018,134,0830,0.016811243989895815,0,0.571,0.568,0.535,0.604,0.579,0.629
3,2018,134,0900,0.015088357598507669,0,0.575,0.569,0.534,0.604,0.578,0.629
3,2018,134,0930,0.013110126419617089,0,0.575,0.569,0.532,0.603,0.578,0.628
3,2018,134,1000,0.00996430278690196,3.009054,0.573,0.569,0.53,0.601,0.577,0.626
3,2018,134,1030,0.007033359940961679,8.651112,0.574,0.567,0.531,0.598,0.573,0.625
3,2018,134,1100,0.0047231651800577566,17.034084,0.572,0.569,0.531,0.604,0.577,0.622
3,2018,134,1130,0.00275717180150858,24.912822000000002,0.562,0.566,0.526,0.601,0.575,0.612
3,2018,134,1200,9.606931652056363e-4,34.146648000000006,0.56,0.564,0.527,0.601,0.575,0.607
3,2018,134,1230,1.1341971876049191e-4,55.750884,0.557,0.563,0.53,0.607,0.577,0.609
3,2018,134,1300,7.35502923115455e-5,83.76759000000001,0.556,0.561,0.528,0.607,0.577,0.606
3,2018,134,1330,1.1726820278505337e-4,101.479218,0.546,0.552,0.52,0.605,0.577,0.593
3,2018,134,1400,1.2570960697691513e-4,139.912836,0.544,0.555,0.517,0.606,0.577,0.589
3,2018,134,1430,9.220335760405528e-5,142.260696,0.526,0.546,0.5,0.596,0.573,0.568
3,2018,134,1500,1.1124100941782397e-4,127.05519600000001,0.512,0.536,0.49,0.594,0.568,0.552
3,2018,134,1530,6.278568243138293e-5,162.272442,0.495,0.527,0.477,0.591,0.561,0.537
3,2018,134,1600,0.0052097345832687325,87.28218600000001,0.484,0.518,0.468,0.59,0.556,0.529
3,2018,134,1630,0.06964780029948875,185.73600000000002,0.479,0.515,0.468,0.59,0.554,0.524
3,2018,134,1700,0.11863790948644282,184.569918,0.484,0.513,0.468,0.59,0.55,0.524
3,2018,134,1730,0.16177297979769367,188.87193000000002,0.497,0.512,0.468,0.588,0.545,0.536
3,2018,134,1800,0.1719707914312947,255.211728,0.504,0.52,0.483,0.599,0.552,0.546
3,2018,134,1830,0.2148792418794903,255.13324800000004,0.523,0.529,0.497,0.607,0.559,0.567
3,2018,134,1900,0.2957923095221178,246.54426600000005,0.541,0.541,0.509,0.611,0.567,0.586
3,2018,134,1930,0.3210475146215044,329.351784,0.556,0.551,0.521,0.616,0.574,0.606
3,2018,134,2000,0.38310977122197726,386.85211799999996,0.564,0.558,0.52,0.611,0.574,0.616
3,2018,134,2030,0.366699440167004,323.71038,0.562,0.546,0.513,0.569,0.551,0.619
3,2018,134,2100,0.24622995332659112,208.695324,0.559,0.542,0.51,0.555,0.552,0.625
3,2018,134,2130,0.23692289974807945,134.366262,0.558,0.555,0.52,0.574,0.569,0.625
3,2018,134,2200,0.1668906517804832,71.414184,0.555,0.554,0.521,0.538,0.559,0.626
3,2018,134,2230,0.18298863396809917,30.160518000000003,0.55,0.551,0.523,0.548,0.564,0.624
3,2018,134,2300,0.10700274373199348,2.237988,0.549,0.551,0.525,0.568,0.566,0.618
3,2018,134,2330,0.14943024028005336,0,0.555,0.56,0.526,0.581,0.571,0.622
3,2018,135,0000,0.10496717001264974,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0030,0.17869886231024196,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0100,0.12970068246272928,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0130,0.17891736908464184,0.09483,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0200,0.11677394240004894,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0230,0.07191477124415606,0.09483,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0300,0.058073827401975316,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0330,0.057042887344394846,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0400,0.059495102552742145,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0430,0.057089048521045106,0.09483,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0500,0.049159888082434995,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0530,0.04248566395767026,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0600,0.06187941986563544,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0630,0.07925370337795229,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0700,0.14051542632802036,0.09483,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0730,0.21637202334333647,0.09483,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0800,0.3539240023954662,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0830,0.4583148752902651,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0900,0.5718859570158328,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,0930,0.5098538632987935,0.09483,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1000,0.4439033000302696,7.98861,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1030,0.3870131713497741,28.411068,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1100,0.3727312869639489,55.057643999999996,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1130,0.39578508556180564,87.944034,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1200,0.4476190570176278,160.55503800000002,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1230,0.4949232768196504,248.388546,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1300,0.5720073756275623,287.404224,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1330,0.5975652628847823,319.61372400000005,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1400,0.7178423653830712,289.16937,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1430,0.8252373693956626,249.964686,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1500,0.9351522419755356,474.402444,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1530,1.0687444508235533,512.078076,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1600,1.1425266974953794,515.1826140000001,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1630,1.1874002446049798,531.334452,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1700,1.1377405228768114,542.033892,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1730,1.2039724014580466,379.352046,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1800,1.3507144946682197,515.8765080000001,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1830,1.5227988992367494,491.845278,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1900,1.4713335953345796,447.07767,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,1930,1.4203165381465133,423.52059,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2000,1.4332934817426408,372.43338000000006,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2030,1.353454561817697,317.864274,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2100,1.3422067040788022,248.68807800000002,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2130,1.293548180850395,204.991722,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2200,1.2043485127506095,121.99585200000001,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2230,1.1482060957746272,80.962584,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2300,1.1411811090357467,29.088612,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,135,2330,1.0369424491583625,6.129288,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0000,0.6894737763348764,0.09483,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0030,0.13294474104900172,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0100,0.05236971721808694,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0130,0.04492447033314431,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0200,0.04552740997102049,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0230,0.03928205703828352,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0300,0.03634036592998273,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0330,0.03889379869341476,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0400,0.039513584490367654,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0430,0.04249324063976774,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0500,0.04209380477565,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0530,0.04197178345740978,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0600,0.044000925122137186,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0630,0.04117014409971007,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0700,0.04273296444516721,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0730,0.0412572676877574,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0800,0.043599071475893245,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0830,0.04465470497845827,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0900,0.06210379215643894,0,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,0930,0.05970190113589198,0.18900600000000004,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,1000,0.06581242817957689,3.702948,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,1030,0.06539444596604892,14.118552000000001,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,1100,0.06453311227158491,27.828354,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,1130,0.06509239078931456,66.560196,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,1200,0.09114716828189438,72.675096,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,1230,0.08717383946723332,173.083062,NaN,NaN,NaN,NaN,NaN,NaN
3,2018,136,1300,0.08235441266384448,117.427662,NaN,NaN,NaN,NaN,NaN,NaN
