1,130,1100,0.38466,75.211,0,0,0,0,0,0
1,130,1130,0.44564,137.47,0,0,0,0,0,0
1,130,1200,0.63967,196.91,0.022409,0,0,0,0,0.043115
1,130,1230,0.68276,228.46,0,0,0,0,0,0
1,130,1300,0.65239,324.18,0,0,0,0,0,0.0013804
1,130,1330,0.71293,204.31,0.036257,0,0,0,0,0.067414
1,130,1400,0.74045,210.44,0.063079,0.0027088,0,0,0,0.11267
1,130,1430,0.89812,184.48,0.07641,0.020136,0.01011,0,0,0.12669
1,130,1500,0.88177,230.69,0.07312,0.023714,0.0053006,0,0,0.12435
1,130,1530,0.8707,338.68,0.077989,0.011547,0,0,0,0.15453
1,130,1600,0.9369,109.85,0.053993,0.0085653,0,0,0,0.1122
1,130,1630,1.0487,236.43,0.036506,0,0,0,0,0.085761
1,130,1700,1.2632,342.38,0.0018382,0,0,0,0,0.04788
1,130,1730,1.1977,458.66,0,0,0,0,0,0.025793
1,130,1800,1.0112,513.53,0,0,0,0,0,0
1,130,1830,1.0548,404.75,0,0,0,0,0,0
1,130,1900,1.1063,394.92,0,0,0,0,0,0
1,130,1930,0.93421,335.86,0,0,0,0,0,0
1,130,2000,0.89194,155.77,0,0,0,0,0,0
1,130,2030,1.0019,125.53,0,0,0,0,0,0
1,130,2100,1.1921,97.666,0,0,0,0,0,0
1,130,2130,1.0646,27.45,0,0,0,0,0,0
1,130,2200,1.0952,29.877,0,0,0,0,0,0
1,130,2230,1.0269,51.276,0,0,0,0,0,0
1,130,2300,0.96056,29.388,0,0,0,0,0,0
1,130,2330,0.81623,0,0,0,0,0,0,0
1,131,0,0.67365,0,0,0,0,0,0,0
1,131,30,0.63089,0,0,0,0,0,0,0
1,131,100,0.62013,0,0,0,0,0,0,0
1,131,130,0.57717,0,0,0,0,0.0016818,0,0
1,131,200,0.49703,0,0,0,0,0.003369,0,0
1,131,230,0.46472,0,0,0.0017996,0,0.0018759,0,0
1,131,300,0.46862,0,0,0.0052723,0.00010175,0.0019729,0.00017076,0.0032503
1,131,330,0.47875,0,0,0.0020875,0.003744,0.0084627,0.0051819,0.0065214
1,131,400,0.45877,0,0,0.0055612,0.005626,0.010171,0.0069776,0.0049894
1,131,430,0.41691,0,0.0035539,0.007379,0.0075147,0.015134,0.012054,0.0082712
1,131,500,0.37068,0,0.0019674,0.0075237,0.0094101,0.018502,0.010587,0.0083422
1,131,530,0.33082,0,0.0055342,0.0043262,0.0095127,0.023545,0.014046,0.011645
1,131,600,0.29333,0,0.0073916,0.0011498,0.0096154,0.023644,0.014219,0.011717
1,131,630,0.31498,0,0.0092554,0.0029513,0.009718,0.023743,0.014392,0.011788
1,131,700,0.3195,0,0.027063,0.021702,0.04132,0.030513,0.012918,0.031699
1,131,730,0.30403,0,0.13011,0.074391,0.12838,0.070721,0.019712,0.10392
