"TOA5","CR1000-SALT","CR1000","86631","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","8974","Table1"
"TIMESTAMP","RECORD","DiffVolt_Avg(1)","DiffVolt_Avg(2)","DiffVolt_Avg(3)","DiffVolt_Avg(4)","DiffVolt_Avg(5)","DiffVolt_Avg(6)","DiffVolt_Avg(7)","DiffVolt_Avg(8)"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-06-05 10:00:00",1246,0.452,0.455,0.481,0.382,0.299,0.434,0.537,0.595
"2018-06-05 10:30:00",1247,0.45,0.452,0.478,0.379,0.292,0.431,0.525,0.588
"2018-06-05 11:00:00",1248,0.45,0.449,0.473,0.376,0.288,0.428,0.518,0.579
"2018-06-05 11:30:00",1249,0.451,0.449,0.473,0.377,0.292,0.429,0.513,0.577
"2018-06-05 12:00:00",1250,0.454,0.45,0.474,0.38,0.292,0.428,0.51,0.57
"2018-06-05 12:30:00",1251,0.457,0.451,0.473,0.38,0.29,0.427,0.506,0.566
"2018-06-05 13:00:00",1252,0.46,0.451,0.472,0.381,0.29,0.427,0.504,0.562
"2018-06-05 13:30:00",1253,0.464,0.451,0.472,0.382,0.289,0.427,0.505,0.562
"2018-06-05 14:00:00",1254,0.472,0.456,0.474,0.386,0.298,0.43,0.51,0.563
"2018-06-05 14:30:00",1255,0.486,0.465,0.479,0.391,0.32,0.435,0.521,0.569
"2018-06-05 15:00:00",1256,0.481,0.46,0.473,0.386,0.316,0.429,0.517,0.573
"2018-06-05 15:30:00",1257,0.479,0.457,0.472,0.385,0.319,0.427,0.514,0.57
"2018-06-05 16:00:00",1258,0.487,0.461,0.475,0.388,0.336,0.429,0.517,0.571
"2018-06-05 16:30:00",1259,0.498,0.468,0.48,0.39,0.353,0.432,0.525,0.575
"2018-06-05 17:00:00",1260,0.505,0.472,0.482,0.391,0.353,0.433,0.533,0.578
"2018-06-05 17:30:00",1261,0.521,0.484,0.493,0.397,0.37,0.44,0.541,0.582
"2018-06-05 18:00:00",1262,0.551,0.508,0.522,0.413,0.396,0.462,0.561,0.585
"2018-06-05 18:30:00",1263,0.556,0.498,0.507,0.415,0.396,0.461,0.564,0.587
"2018-06-05 19:00:00",1264,0.545,0.505,0.502,0.395,0.392,0.449,0.569,0.589
"2018-06-05 19:30:00",1265,0.576,0.522,0.539,0.417,0.409,0.489,0.584,0.593
"2018-06-05 20:00:00",1266,0.596,0.536,0.558,0.432,0.415,0.517,0.593,0.596
"2018-06-05 20:30:00",1267,0.61,0.543,0.576,0.444,0.418,0.533,0.609,0.597
"2018-06-05 21:00:00",1268,0.619,0.546,0.587,0.45,0.42,0.552,0.617,0.6
"2018-06-05 21:30:00",1269,0.623,0.539,0.587,0.447,0.417,0.56,0.613,0.596
"2018-06-05 22:00:00",1270,0.628,0.531,0.583,0.438,0.417,0.561,0.606,0.589
"2018-06-05 22:30:00",1271,0.634,0.532,0.591,0.445,0.415,0.569,0.617,0.597
"2018-06-05 23:00:00",1272,0.637,0.533,0.597,0.45,0.414,0.575,0.624,0.604
"2018-06-05 23:30:00",1273,0.64,0.533,0.601,0.453,0.413,0.577,0.629,0.607
"2018-06-06 00:00:00",1274,0.641,0.532,0.604,0.454,0.411,0.578,0.632,0.608
"2018-06-06 00:30:00",1275,0.642,0.531,0.606,0.455,0.41,0.578,0.634,0.609
"2018-06-06 01:00:00",1276,0.643,0.53,0.606,0.455,0.409,0.579,0.633,0.61
"2018-06-06 01:30:00",1277,0.644,0.53,0.607,0.456,0.409,0.58,0.636,0.612
"2018-06-06 02:00:00",1278,0.645,0.529,0.607,0.456,0.408,0.58,0.635,0.613
