"TOA5","CR1000-SHORE","CR1000","86619","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","2121","Table1"
"2018-07-17 05:00:00",3252,0.581,0.606,0.579,0.676,0.544,0.67
"2018-07-17 05:30:00",3253,0.581,0.606,0.579,0.675,0.544,0.669
"2018-07-17 06:00:00",3254,0.581,0.606,0.579,0.675,0.544,0.67
"2018-07-17 06:30:00",3255,0.581,0.607,0.579,0.675,0.544,0.669
"2018-07-17 07:00:00",3256,0.578,0.607,0.575,0.672,0.544,0.664
"2018-07-17 07:30:00",3257,0.552,0.599,0.553,0.658,0.541,0.645
"2018-07-17 08:00:00",3258,0.519,0.592,0.531,0.64,0.539,0.622
"2018-07-17 08:30:00",3259,0.453,0.569,0.479,0.601,0.529,0.567
"2018-07-17 09:00:00",3260,0.411,0.545,0.441,0.576,0.51,0.517
"2018-07-17 09:30:00",3261,0.403,0.531,0.429,0.564,0.483,0.493
"2018-07-17 10:00:00",3262,0.417,0.537,0.443,0.57,0.472,0.5
"2018-07-17 10:30:00",3263,0.395,0.528,0.427,0.539,0.461,0.477
"2018-07-17 11:00:00",3264,0.388,0.51,0.412,0.532,0.439,0.474
"2018-07-17 11:30:00",3265,0.39,0.495,0.408,0.54,0.424,0.479
"2018-07-17 12:00:00",3266,0.393,0.49,0.408,0.534,0.42,0.478
"2018-07-17 12:30:00",3267,0.394,0.481,0.404,0.533,0.416,0.471
"2018-07-17 13:00:00",3268,0.401,0.483,0.408,0.54,0.415,0.477
"2018-07-17 13:30:00",3269,0.402,0.481,0.409,0.542,0.415,0.478
"2018-07-17 14:00:00",3270,0.408,0.487,0.416,0.549,0.418,0.484
"2018-07-17 14:30:00",3271,0.44,0.518,0.443,0.576,0.443,0.523
"2018-07-17 15:00:00",3272,0.44,0.522,0.449,0.587,0.45,0.521
"2018-07-17 15:30:00",3273,0.466,0.539,0.473,0.608,0.458,0.545
"2018-07-17 16:00:00",3274,0.482,0.554,0.494,0.611,0.458,0.571
"2018-07-17 16:30:00",3275,0.504,0.577,0.521,0.54,0.461,0.601
"2018-07-17 17:00:00",3276,0.534,0.598,0.544,0.55,0.481,0.629
"2018-07-17 17:30:00",3277,0.548,0.6,0.552,0.569,0.493,0.643
"2018-07-17 18:00:00",3278,0.558,0.597,0.543,0.59,0.499,0.647
"2018-07-17 18:30:00",3279,0.564,0.589,0.539,0.613,0.504,0.652
"2018-07-17 19:00:00",3280,0.568,0.579,0.539,0.618,0.505,0.655
"2018-07-17 19:30:00",3281,0.571,0.578,0.539,0.621,0.507,0.658
"2018-07-17 20:00:00",3282,0.572,0.576,0.538,0.623,0.506,0.659
"2018-07-17 20:30:00",3283,0.574,0.574,0.535,0.623,0.506,0.662
"2018-07-17 21:00:00",3284,0.576,0.574,0.525,0.622,0.504,0.662
"2018-07-17 21:30:00",3285,0.576,0.576,0.521,0.623,0.505,0.662
"2018-07-17 22:00:00",3286,0.58,0.575,0.524,0.627,0.507,0.662
"2018-07-17 22:30:00",3287,0.58,0.576,0.523,0.63,0.506,0.662
"2018-07-17 23:00:00",3288,0.581,0.577,0.52,0.632,0.505,0.661
"2018-07-17 23:30:00",3289,0.581,0.575,0.521,0.634,0.507,0.661
"2018-07-18 00:00:00",3290,0.58,0.575,0.518,0.638,0.508,0.661
"2018-07-18 00:30:00",3291,0.58,0.574,0.513,0.634,0.501,0.658
"2018-07-18 01:00:00",3292,0.579,0.575,0.514,0.635,0.503,0.658
"2018-07-18 01:30:00",3293,0.58,0.579,0.519,0.639,0.508,0.661
"2018-07-18 02:00:00",3294,0.58,0.584,0.524,0.644,0.512,0.663
"2018-07-18 02:30:00",3295,0.581,0.585,0.526,0.644,0.511,0.664
"2018-07-18 03:00:00",3296,0.58,0.587,0.531,0.645,0.511,0.663
"2018-07-18 03:30:00",3297,0.581,0.588,0.535,0.646,0.511,0.663
"2018-07-18 04:00:00",3298,0.581,0.589,0.539,0.648,0.512,0.663
"2018-07-18 04:30:00",3299,0.58,0.592,0.542,0.652,0.515,0.664
"2018-07-18 05:00:00",3300,0.577,0.595,0.546,0.654,0.517,0.665
"2018-07-18 05:30:00",3301,0.567,0.597,0.551,0.657,0.521,0.666
"2018-07-18 06:00:00",3302,0.559,0.598,0.552,0.659,0.52,0.666
"2018-07-18 06:30:00",3303,0.558,0.598,0.551,0.658,0.518,0.663
"2018-07-18 07:00:00",3304,0.555,0.599,0.551,0.658,0.519,0.662
"2018-07-18 07:30:00",3305,0.543,0.597,0.546,0.656,0.521,0.654
"2018-07-18 08:00:00",3306,0.517,0.591,0.528,0.642,0.517,0.638
"2018-07-18 08:30:00",3307,0.464,0.574,0.488,0.613,0.511,0.598
"2018-07-18 09:00:00",3308,0.41,0.56,0.461,0.598,0.504,0.551
"2018-07-18 09:30:00",3309,0.374,0.541,0.43,0.577,0.483,0.506
"2018-07-18 10:00:00",3310,0.362,0.524,0.42,0.553,0.461,0.479
"2018-07-18 10:30:00",3311,0.36,0.509,0.416,0.525,0.44,0.467
"2018-07-18 11:00:00",3312,0.358,0.494,0.409,0.527,0.419,0.47
"2018-07-18 11:30:00",3313,0.36,0.49,0.41,0.547,0.414,0.486
"2018-07-18 12:00:00",3314,0.361,0.48,0.407,0.533,0.408,0.48
"2018-07-18 12:30:00",3315,0.365,0.476,0.41,0.542,0.41,0.475
"2018-07-18 13:00:00",3316,0.364,0.466,0.408,0.547,0.399,0.471
"2018-07-18 13:30:00",3317,0.368,0.464,0.411,0.552,0.402,0.468
"2018-07-18 14:00:00",3318,0.373,0.468,0.416,0.559,0.405,0.468
"2018-07-18 14:30:00",3319,0.374,0.464,0.41,0.553,0.401,0.469
"2018-07-18 15:00:00",3320,0.383,0.468,0.414,0.551,0.408,0.481
"2018-07-18 15:30:00",3321,0.39,0.477,0.427,0.568,0.419,0.488
"2018-07-18 16:00:00",3322,0.395,0.469,0.428,0.569,0.411,0.485
"2018-07-18 16:30:00",3323,0.406,0.473,0.437,0.575,0.415,0.498
"2018-07-18 17:00:00",3324,0.422,0.487,0.451,0.584,0.423,0.518
"2018-07-18 17:30:00",3325,0.437,0.505,0.47,0.605,0.441,0.537
"2018-07-18 18:00:00",3326,0.449,0.52,0.488,0.624,0.453,0.555
"2018-07-18 18:30:00",3327,0.463,0.529,0.5,0.633,0.465,0.566
"2018-07-18 19:00:00",3328,0.478,0.545,0.511,0.641,0.478,0.583
"2018-07-18 19:30:00",3329,0.489,0.56,0.522,0.649,0.489,0.6
"2018-07-18 20:00:00",3330,0.504,0.572,0.531,0.654,0.501,0.617
"2018-07-18 20:30:00",3331,0.518,0.584,0.541,0.66,0.512,0.634
"2018-07-18 21:00:00",3332,0.527,0.592,0.548,0.664,0.519,0.645
"2018-07-18 21:30:00",3333,0.536,0.596,0.555,0.667,0.524,0.655
"2018-07-18 22:00:00",3334,0.541,0.599,0.559,0.67,0.528,0.661
"2018-07-18 22:30:00",3335,0.545,0.601,0.561,0.671,0.529,0.664
"2018-07-18 23:00:00",3336,0.548,0.602,0.563,0.672,0.532,0.667
"2018-07-18 23:30:00",3337,0.55,0.604,0.565,0.674,0.535,0.669
"2018-07-19 00:00:00",3338,0.552,0.604,0.564,0.674,0.536,0.671
"2018-07-19 00:30:00",3339,0.552,0.605,0.564,0.675,0.536,0.67
"2018-07-19 01:00:00",3340,0.553,0.606,0.564,0.675,0.537,0.671
"2018-07-19 01:30:00",3341,0.555,0.605,0.565,0.675,0.536,0.671
"2018-07-19 02:00:00",3342,0.555,0.605,0.566,0.675,0.537,0.672
"2018-07-19 02:30:00",3343,0.554,0.606,0.567,0.676,0.537,0.674
"2018-07-19 03:00:00",3344,0.551,0.608,0.567,0.676,0.537,0.672
"2018-07-19 03:30:00",3345,0.55,0.608,0.566,0.675,0.535,0.67
"2018-07-19 04:00:00",3346,0.55,0.609,0.568,0.675,0.537,0.671
"2018-07-19 04:30:00",3347,0.551,0.609,0.57,0.675,0.538,0.672
"2018-07-19 05:00:00",3348,0.55,0.608,0.571,0.675,0.538,0.672
"2018-07-19 05:30:00",3349,0.549,0.609,0.572,0.675,0.539,0.673
"2018-07-19 06:00:00",3350,0.549,0.609,0.571,0.674,0.538,0.672
"2018-07-19 06:30:00",3351,0.544,0.609,0.571,0.673,0.539,0.668
"2018-07-19 07:00:00",3352,0.532,0.604,0.555,0.67,0.537,0.652
"2018-07-19 07:30:00",3353,0.495,0.581,0.51,0.65,0.534,0.616
"2018-07-19 08:00:00",3354,0.455,0.566,0.482,0.629,0.528,0.58
"2018-07-19 08:30:00",3355,0.393,0.528,0.432,0.574,0.502,0.509
"2018-07-19 09:00:00",3356,0.357,0.501,0.415,0.547,0.462,0.472
"2018-07-19 09:30:00",3357,0.349,0.486,0.408,0.541,0.441,0.453
"2018-07-19 10:00:00",3358,0.347,0.474,0.408,0.531,0.426,0.453
"2018-07-19 10:30:00",3359,0.347,0.469,0.407,0.521,0.415,0.459
"2018-07-19 11:00:00",3360,0.347,0.467,0.405,0.525,0.409,0.462
"2018-07-19 11:30:00",3361,0.349,0.468,0.406,0.538,0.406,0.474
"2018-07-19 12:00:00",3362,0.351,0.47,0.409,0.537,0.412,0.478
"2018-07-19 12:30:00",3363,0.356,0.472,0.413,0.546,0.414,0.477
"2018-07-19 13:00:00",3364,0.36,0.469,0.414,0.554,0.406,0.476
"2018-07-19 13:30:00",3365,0.363,0.469,0.419,0.56,0.406,0.474
"2018-07-19 14:00:00",3366,0.367,0.473,0.426,0.569,0.408,0.474
"2018-07-19 14:30:00",3367,0.379,0.481,0.436,0.579,0.417,0.481
"2018-07-19 15:00:00",3368,0.383,0.482,0.439,0.581,0.421,0.488
"2018-07-19 15:30:00",3369,0.386,0.484,0.448,0.585,0.427,0.491
"2018-07-19 16:00:00",3370,0.398,0.485,0.458,0.591,0.432,0.497
"2018-07-19 16:30:00",3371,0.412,0.487,0.471,0.601,0.439,0.513
"2018-07-19 17:00:00",3372,0.429,0.504,0.482,0.607,0.446,0.534
"2018-07-19 17:30:00",3373,0.44,0.519,0.49,0.619,0.459,0.546
"2018-07-19 18:00:00",3374,0.449,0.53,0.504,0.63,0.47,0.559
"2018-07-19 18:30:00",3375,0.464,0.542,0.515,0.638,0.482,0.57
"2018-07-19 19:00:00",3376,0.478,0.556,0.522,0.644,0.494,0.584
"2018-07-19 19:30:00",3377,0.491,0.569,0.53,0.649,0.505,0.601
"2018-07-19 20:00:00",3378,0.504,0.579,0.54,0.654,0.516,0.616
"2018-07-19 20:30:00",3379,0.518,0.587,0.546,0.659,0.524,0.633
"2018-07-19 21:00:00",3380,0.528,0.594,0.551,0.664,0.531,0.647
"2018-07-19 21:30:00",3381,0.537,0.598,0.555,0.667,0.534,0.656
"2018-07-19 22:00:00",3382,0.543,0.601,0.559,0.671,0.537,0.661
"2018-07-19 22:30:00",3383,0.548,0.603,0.562,0.673,0.539,0.666
"2018-07-19 23:00:00",3384,0.553,0.604,0.563,0.674,0.539,0.668
"2018-07-19 23:30:00",3385,0.555,0.605,0.565,0.676,0.54,0.67
"2018-07-20 00:00:00",3386,0.557,0.606,0.568,0.676,0.54,0.672
"2018-07-20 00:30:00",3387,0.557,0.607,0.569,0.677,0.541,0.672
"2018-07-20 01:00:00",3388,0.556,0.608,0.567,0.675,0.539,0.669
"2018-07-20 01:30:00",3389,0.558,0.607,0.569,0.675,0.539,0.67
"2018-07-20 02:00:00",3390,0.558,0.607,0.57,0.674,0.538,0.671
"2018-07-20 02:30:00",3391,0.557,0.607,0.571,0.675,0.54,0.672
"2018-07-20 03:00:00",3392,0.554,0.607,0.571,0.675,0.539,0.672
"2018-07-20 03:30:00",3393,0.553,0.607,0.571,0.674,0.538,0.672
"2018-07-20 04:00:00",3394,0.552,0.608,0.571,0.674,0.539,0.672
"2018-07-20 04:30:00",3395,0.551,0.609,0.57,0.673,0.539,0.671
"2018-07-20 05:00:00",3396,0.551,0.609,0.573,0.674,0.54,0.673
"2018-07-20 05:30:00",3397,0.552,0.608,0.572,0.673,0.537,0.673
"2018-07-20 06:00:00",3398,0.552,0.609,0.572,0.673,0.538,0.673
"2018-07-20 06:30:00",3399,0.553,0.609,0.573,0.673,0.539,0.673
"2018-07-20 07:00:00",3400,0.551,0.609,0.572,0.672,0.539,0.67
"2018-07-20 07:30:00",3401,0.54,0.607,0.565,0.664,0.539,0.662
"2018-07-20 08:00:00",3402,0.512,0.603,0.55,0.651,0.54,0.645
"2018-07-20 08:30:00",3403,0.471,0.595,0.525,0.639,0.539,0.618
"2018-07-20 09:00:00",3404,0.41,0.579,0.483,0.622,0.534,0.56
"2018-07-20 09:30:00",3405,0.375,0.559,0.45,0.6,0.522,0.508
"2018-07-20 10:00:00",3406,0.361,0.534,0.435,0.57,0.497,0.474
"2018-07-20 10:30:00",3407,0.355,0.518,0.427,0.539,0.467,0.464
"2018-07-20 11:00:00",3408,0.357,0.507,0.423,0.542,0.447,0.477
"2018-07-20 11:30:00",3409,0.355,0.499,0.42,0.553,0.434,0.485
"2018-07-20 12:00:00",3410,0.353,0.484,0.415,0.541,0.42,0.478
"2018-07-20 12:30:00",3411,0.352,0.476,0.41,0.542,0.414,0.47
"2018-07-20 13:00:00",3412,0.354,0.466,0.409,0.546,0.406,0.468
"2018-07-20 13:30:00",3413,0.362,0.468,0.415,0.555,0.407,0.469
"2018-07-20 14:00:00",3414,0.363,0.465,0.413,0.552,0.406,0.463
"2018-07-20 14:30:00",3415,0.377,0.475,0.423,0.562,0.413,0.474
"2018-07-20 15:00:00",3416,0.384,0.476,0.427,0.57,0.416,0.481
"2018-07-20 15:30:00",3417,0.392,0.487,0.44,0.579,0.424,0.488
"2018-07-20 16:00:00",3418,0.402,0.481,0.446,0.582,0.428,0.491
"2018-07-20 16:30:00",3419,0.417,0.487,0.461,0.597,0.436,0.508
"2018-07-20 17:00:00",3420,0.42,0.499,0.472,0.604,0.442,0.519
"2018-07-20 17:30:00",3421,0.437,0.512,0.48,0.615,0.452,0.535
"2018-07-20 18:00:00",3422,0.454,0.53,0.5,0.63,0.469,0.557
"2018-07-20 18:30:00",3423,0.459,0.536,0.509,0.635,0.475,0.562
"2018-07-20 19:00:00",3424,0.477,0.553,0.523,0.641,0.49,0.579
"2018-07-20 19:30:00",3425,0.494,0.568,0.537,0.649,0.506,0.597
"2018-07-20 20:00:00",3426,0.507,0.579,0.545,0.656,0.518,0.613
"2018-07-20 20:30:00",3427,0.516,0.587,0.55,0.66,0.526,0.627
"2018-07-20 21:00:00",3428,0.519,0.591,0.555,0.662,0.532,0.632
"2018-07-20 21:30:00",3429,0.519,0.592,0.556,0.662,0.533,0.635
"2018-07-20 22:00:00",3430,0.521,0.592,0.558,0.662,0.534,0.637
"2018-07-20 22:30:00",3431,0.523,0.593,0.56,0.662,0.534,0.641
"2018-07-20 23:00:00",3432,0.525,0.594,0.562,0.663,0.535,0.644
"2018-07-20 23:30:00",3433,0.526,0.594,0.563,0.664,0.535,0.646
"2018-07-21 00:00:00",3434,0.528,0.596,0.564,0.665,0.535,0.648
"2018-07-21 00:30:00",3435,0.53,0.597,0.566,0.667,0.535,0.649
"2018-07-21 01:00:00",3436,0.533,0.6,0.568,0.668,0.537,0.651
"2018-07-21 01:30:00",3437,0.534,0.602,0.569,0.67,0.539,0.654
"2018-07-21 02:00:00",3438,0.536,0.603,0.57,0.671,0.539,0.656
"2018-07-21 02:30:00",3439,0.536,0.603,0.57,0.671,0.539,0.657
"2018-07-21 03:00:00",3440,0.536,0.604,0.571,0.671,0.54,0.658
"2018-07-21 03:30:00",3441,0.535,0.604,0.568,0.668,0.539,0.657
"2018-07-21 04:00:00",3442,0.538,0.604,0.568,0.665,0.539,0.657
"2018-07-21 04:30:00",3443,0.536,0.603,0.566,0.663,0.537,0.657
"2018-07-21 05:00:00",3444,0.536,0.603,0.569,0.662,0.538,0.657
"2018-07-21 05:30:00",3445,0.538,0.603,0.572,0.665,0.539,0.66
"2018-07-21 06:00:00",3446,0.538,0.603,0.572,0.666,0.539,0.66
"2018-07-21 06:30:00",3447,0.542,0.604,0.573,0.668,0.538,0.664
"2018-07-21 07:00:00",3448,0.541,0.604,0.573,0.669,0.539,0.666
"2018-07-21 07:30:00",3449,0.532,0.602,0.572,0.667,0.538,0.662
"2018-07-21 08:00:00",3450,0.522,0.597,0.568,0.661,0.535,0.653
"2018-07-21 08:30:00",3451,0.518,0.597,0.57,0.661,0.534,0.651
"2018-07-21 09:00:00",3452,0.522,0.598,0.57,0.663,0.534,0.654
"2018-07-21 09:30:00",3453,0.521,0.599,0.568,0.662,0.535,0.654
"2018-07-21 10:00:00",3454,0.525,0.6,0.562,0.658,0.531,0.654
"2018-07-21 10:30:00",3455,0.53,0.6,0.558,0.653,0.527,0.657
"2018-07-21 11:00:00",3456,0.526,0.597,0.554,0.649,0.523,0.654
"2018-07-21 11:30:00",3457,0.524,0.593,0.551,0.624,0.518,0.649
"2018-07-21 12:00:00",3458,0.523,0.586,0.55,0.551,0.514,0.647
"2018-07-21 12:30:00",3459,0.52,0.565,0.545,0.533,0.494,0.646
"2018-07-21 13:00:00",3460,0.518,0.541,0.517,0.522,0.48,0.645
"2018-07-21 13:30:00",3461,0.502,0.517,0.504,0.516,0.468,0.642
"2018-07-21 14:00:00",3462,0.496,0.507,0.485,0.515,0.465,0.643
"2018-07-21 14:30:00",3463,0.491,0.501,0.477,0.513,0.462,0.639
"2018-07-21 15:00:00",3464,0.488,0.501,0.473,0.511,0.459,0.635
"2018-07-21 15:30:00",3465,0.481,0.496,0.468,0.512,0.456,0.636
"2018-07-21 16:00:00",3466,0.471,0.494,0.462,0.512,0.454,0.634
"2018-07-21 16:30:00",3467,0.466,0.494,0.464,0.512,0.45,0.632
"2018-07-21 17:00:00",3468,0.461,0.496,0.465,0.508,0.449,0.63
"2018-07-21 17:30:00",3469,0.458,0.506,0.469,0.478,0.45,0.627
"2018-07-21 18:00:00",3470,0.458,0.505,0.467,0.474,0.447,0.627
"2018-07-21 18:30:00",3471,0.46,0.515,0.474,0.497,0.448,0.627
"2018-07-21 19:00:00",3472,0.463,0.523,0.473,0.503,0.45,0.627
"2018-07-21 19:30:00",3473,0.461,0.519,0.473,0.508,0.45,0.628
"2018-07-21 20:00:00",3474,0.454,0.508,0.47,0.487,0.441,0.63
"2018-07-21 20:30:00",3475,0.454,0.506,0.47,0.486,0.437,0.63
"2018-07-21 21:00:00",3476,0.453,0.505,0.47,0.485,0.435,0.628
"2018-07-21 21:30:00",3477,0.455,0.504,0.472,0.486,0.434,0.63
"2018-07-21 22:00:00",3478,0.462,0.496,0.471,0.485,0.425,0.638
"2018-07-21 22:30:00",3479,0.463,0.5,0.474,0.489,0.426,0.639
"2018-07-21 23:00:00",3480,0.465,0.503,0.477,0.49,0.426,0.638
"2018-07-21 23:30:00",3481,0.471,0.508,0.486,0.494,0.428,0.64
"2018-07-22 00:00:00",3482,0.473,0.503,0.485,0.489,0.424,0.643
"2018-07-22 00:30:00",3483,0.475,0.518,0.494,0.507,0.439,0.646
"2018-07-22 01:00:00",3484,0.478,0.533,0.499,0.547,0.45,0.645
"2018-07-22 01:30:00",3485,0.477,0.539,0.5,0.556,0.453,0.646
"2018-07-22 02:00:00",3486,0.485,0.544,0.5,0.562,0.461,0.649
"2018-07-22 02:30:00",3487,0.49,0.55,0.501,0.569,0.465,0.652
"2018-07-22 03:00:00",3488,0.494,0.554,0.505,0.577,0.47,0.654
"2018-07-22 03:30:00",3489,0.491,0.554,0.502,0.576,0.468,0.653
"2018-07-22 04:00:00",3490,0.492,0.555,0.504,0.578,0.47,0.654
"2018-07-22 04:30:00",3491,0.494,0.558,0.507,0.581,0.472,0.655
"2018-07-22 05:00:00",3492,0.496,0.559,0.512,0.585,0.475,0.656
"2018-07-22 05:30:00",3493,0.497,0.559,0.514,0.586,0.478,0.657
"2018-07-22 06:00:00",3494,0.496,0.558,0.515,0.586,0.479,0.657
"2018-07-22 06:30:00",3495,0.497,0.558,0.515,0.588,0.48,0.659
"2018-07-22 07:00:00",3496,0.499,0.558,0.516,0.589,0.481,0.659
"2018-07-22 07:30:00",3497,0.499,0.559,0.513,0.588,0.48,0.658
"2018-07-22 08:00:00",3498,0.5,0.561,0.512,0.584,0.479,0.656
"2018-07-22 08:30:00",3499,0.496,0.562,0.51,0.581,0.478,0.654
"2018-07-22 09:00:00",3500,0.477,0.56,0.5,0.579,0.477,0.647
"2018-07-22 09:30:00",3501,0.462,0.558,0.495,0.577,0.477,0.635
"2018-07-22 10:00:00",3502,0.452,0.556,0.494,0.575,0.476,0.623
"2018-07-22 10:30:00",3503,0.434,0.549,0.492,0.569,0.472,0.604
"2018-07-22 11:00:00",3504,0.419,0.541,0.485,0.564,0.471,0.586
"2018-07-22 11:30:00",3505,0.395,0.533,0.476,0.557,0.465,0.567
"2018-07-22 12:00:00",3506,0.407,0.534,0.48,0.562,0.46,0.576
"2018-07-22 12:30:00",3507,0.42,0.539,0.48,0.559,0.453,0.588
"2018-07-22 13:00:00",3508,0.43,0.539,0.479,0.56,0.454,0.59
"2018-07-22 13:30:00",3509,0.426,0.535,0.474,0.56,0.446,0.582
"2018-07-22 14:00:00",3510,0.416,0.527,0.464,0.558,0.439,0.563
"2018-07-22 14:30:00",3511,0.427,0.529,0.466,0.564,0.442,0.571
"2018-07-22 15:00:00",3512,0.455,0.536,0.486,0.568,0.437,0.611
"2018-07-22 15:30:00",3513,0.471,0.522,0.474,0.512,0.416,0.632
"2018-07-22 16:00:00",3514,0.473,0.527,0.483,0.517,0.427,0.64
"2018-07-22 16:30:00",3515,0.478,0.537,0.495,0.548,0.44,0.643
"2018-07-22 17:00:00",3516,0.469,0.531,0.486,0.526,0.435,0.641
"2018-07-22 17:30:00",3517,0.475,0.541,0.501,0.555,0.454,0.643
"2018-07-22 18:00:00",3518,0.474,0.543,0.501,0.563,0.456,0.64
"2018-07-22 18:30:00",3519,0.478,0.545,0.505,0.569,0.459,0.642
"2018-07-22 19:00:00",3520,0.47,0.543,0.502,0.567,0.448,0.643
"2018-07-22 19:30:00",3521,0.46,0.538,0.494,0.555,0.44,0.645
"2018-07-22 20:00:00",3522,0.477,0.547,0.504,0.573,0.458,0.649
"2018-07-22 20:30:00",3523,0.482,0.55,0.507,0.576,0.464,0.649
"2018-07-22 21:00:00",3524,0.484,0.551,0.512,0.578,0.468,0.649
"2018-07-22 21:30:00",3525,0.485,0.552,0.513,0.58,0.469,0.649
"2018-07-22 22:00:00",3526,0.483,0.552,0.511,0.579,0.468,0.647
"2018-07-22 22:30:00",3527,0.483,0.551,0.51,0.577,0.467,0.646
"2018-07-22 23:00:00",3528,0.482,0.551,0.511,0.578,0.466,0.645
"2018-07-22 23:30:00",3529,0.476,0.547,0.509,0.577,0.464,0.637
"2018-07-23 00:00:00",3530,0.44,0.541,0.508,0.564,0.444,0.632
"2018-07-23 00:30:00",3531,0.427,0.523,0.489,0.53,0.428,0.626
"2018-07-23 01:00:00",3532,0.432,0.519,0.484,0.529,0.427,0.626
"2018-07-23 01:30:00",3533,0.439,0.522,0.489,0.533,0.432,0.627
"2018-07-23 02:00:00",3534,0.459,0.529,0.497,0.546,0.44,0.629
"2018-07-23 02:30:00",3535,0.464,0.53,0.502,0.554,0.446,0.629
"2018-07-23 03:00:00",3536,0.465,0.532,0.503,0.559,0.447,0.63
"2018-07-23 03:30:00",3537,0.468,0.533,0.505,0.562,0.45,0.632
"2018-07-23 04:00:00",3538,0.468,0.534,0.506,0.564,0.451,0.634
"2018-07-23 04:30:00",3539,0.468,0.534,0.507,0.564,0.452,0.635
"2018-07-23 05:00:00",3540,0.464,0.535,0.504,0.565,0.451,0.64
"2018-07-23 05:30:00",3541,0.47,0.54,0.505,0.572,0.457,0.648
"2018-07-23 06:00:00",3542,0.472,0.543,0.509,0.576,0.458,0.644
"2018-07-23 06:30:00",3543,0.47,0.541,0.509,0.575,0.455,0.643
"2018-07-23 07:00:00",3544,0.466,0.537,0.505,0.573,0.452,0.645
"2018-07-23 07:30:00",3545,0.465,0.541,0.506,0.575,0.456,0.644
"2018-07-23 08:00:00",3546,0.451,0.539,0.497,0.572,0.457,0.63
"2018-07-23 08:30:00",3547,0.455,0.542,0.5,0.577,0.46,0.63
"2018-07-23 09:00:00",3548,0.457,0.542,0.503,0.58,0.459,0.631
"2018-07-23 09:30:00",3549,0.454,0.54,0.5,0.58,0.457,0.627
"2018-07-23 10:00:00",3550,0.424,0.53,0.483,0.572,0.451,0.595
"2018-07-23 10:30:00",3551,0.402,0.52,0.463,0.564,0.443,0.562
"2018-07-23 11:00:00",3552,0.407,0.523,0.468,0.572,0.443,0.571
"2018-07-23 11:30:00",3553,0.399,0.518,0.458,0.57,0.44,0.562
"2018-07-23 12:00:00",3554,0.397,0.511,0.445,0.565,0.433,0.556
"2018-07-23 12:30:00",3555,0.4,0.509,0.443,0.565,0.433,0.559
"2018-07-23 13:00:00",3556,0.438,0.525,0.475,0.582,0.444,0.605
"2018-07-23 13:30:00",3557,0.456,0.534,0.493,0.589,0.449,0.62
"2018-07-23 14:00:00",3558,0.45,0.535,0.495,0.587,0.449,0.61
"2018-07-23 14:30:00",3559,0.434,0.528,0.481,0.581,0.441,0.592
"2018-07-23 15:00:00",3560,0.397,0.512,0.453,0.568,0.428,0.55
"2018-07-23 15:30:00",3561,0.409,0.511,0.457,0.571,0.425,0.57
"2018-07-23 16:00:00",3562,0.41,0.512,0.457,0.573,0.43,0.571
