"TOA5","CR1000-SHORE","CR1000","86619","CR1000.Std.31.03","CPU:Sapflow_SERC.CR1","2121","Table1"
"2018-07-09 22:30:00",2903,0.553,0.598,0.564,0.661,0.534,0.65
"2018-07-09 23:00:00",2904,0.559,0.6,0.567,0.664,0.534,0.654
"2018-07-09 23:30:00",2905,0.564,0.602,0.57,0.667,0.536,0.658
"2018-07-10 00:00:00",2906,0.568,0.603,0.572,0.67,0.538,0.661
"2018-07-10 00:30:00",2907,0.57,0.604,0.574,0.671,0.539,0.662
"2018-07-10 01:00:00",2908,0.572,0.604,0.575,0.672,0.539,0.664
"2018-07-10 01:30:00",2909,0.573,0.605,0.576,0.673,0.539,0.665
"2018-07-10 02:00:00",2910,0.574,0.605,0.577,0.673,0.539,0.666
"2018-07-10 02:30:00",2911,0.573,0.605,0.58,0.674,0.541,0.665
"2018-07-10 03:00:00",2912,0.572,0.605,0.581,0.675,0.544,0.662
"2018-07-10 03:30:00",2913,0.571,0.604,0.582,0.674,0.545,0.66
"2018-07-10 04:00:00",2914,0.57,0.604,0.581,0.673,0.544,0.658
"2018-07-10 04:30:00",2915,0.569,0.604,0.581,0.672,0.543,0.657
"2018-07-10 05:00:00",2916,0.569,0.604,0.575,0.668,0.538,0.654
"2018-07-10 05:30:00",2917,0.569,0.604,0.574,0.666,0.538,0.651
"2018-07-10 06:00:00",2918,0.568,0.604,0.572,0.663,0.536,0.65
"2018-07-10 06:30:00",2919,0.564,0.602,0.57,0.66,0.535,0.645
"2018-07-10 07:00:00",2920,0.546,0.592,0.548,0.648,0.532,0.622
"2018-07-10 07:30:00",2921,0.503,0.572,0.508,0.626,0.531,0.583
"2018-07-10 08:00:00",2922,0.457,0.552,0.47,0.594,0.528,0.541
"2018-07-10 08:30:00",2923,0.42,0.537,0.444,0.575,0.52,0.509
"2018-07-10 09:00:00",2924,0.395,0.527,0.433,0.568,0.511,0.482
"2018-07-10 09:30:00",2925,0.384,0.518,0.421,0.558,0.495,0.46
"2018-07-10 10:00:00",2926,0.381,0.506,0.416,0.539,0.474,0.444
"2018-07-10 10:30:00",2927,0.38,0.493,0.414,0.512,0.449,0.443
"2018-07-10 11:00:00",2928,0.377,0.481,0.408,0.511,0.43,0.452
"2018-07-10 11:30:00",2929,0.378,0.47,0.406,0.524,0.419,0.456
"2018-07-10 12:00:00",2930,0.379,0.459,0.407,0.513,0.409,0.449
"2018-07-10 12:30:00",2931,0.383,0.457,0.407,0.52,0.413,0.45
"2018-07-10 13:00:00",2932,0.384,0.451,0.405,0.521,0.403,0.447
"2018-07-10 13:30:00",2933,0.388,0.455,0.413,0.53,0.409,0.45
"2018-07-10 14:00:00",2934,0.389,0.459,0.418,0.537,0.413,0.451
"2018-07-10 14:30:00",2935,0.392,0.463,0.42,0.543,0.42,0.455
"2018-07-10 15:00:00",2936,0.401,0.472,0.43,0.55,0.432,0.468
"2018-07-10 15:30:00",2937,0.408,0.479,0.442,0.561,0.438,0.474
"2018-07-10 16:00:00",2938,0.416,0.479,0.453,0.57,0.442,0.479
"2018-07-10 16:30:00",2939,0.428,0.483,0.466,0.579,0.445,0.493
"2018-07-10 17:00:00",2940,0.44,0.501,0.477,0.588,0.456,0.512
"2018-07-10 17:30:00",2941,0.451,0.517,0.487,0.603,0.467,0.528
"2018-07-10 18:00:00",2942,0.462,0.529,0.502,0.615,0.479,0.545
"2018-07-10 18:30:00",2943,0.478,0.543,0.516,0.626,0.492,0.561
"2018-07-10 19:00:00",2944,0.494,0.557,0.526,0.635,0.504,0.579
"2018-07-10 19:30:00",2945,0.509,0.57,0.537,0.641,0.515,0.598
"2018-07-10 20:00:00",2946,0.522,0.581,0.546,0.648,0.524,0.615
"2018-07-10 20:30:00",2947,0.534,0.588,0.552,0.652,0.53,0.628
"2018-07-10 21:00:00",2948,0.545,0.593,0.56,0.656,0.535,0.641
"2018-07-10 21:30:00",2949,0.553,0.596,0.564,0.66,0.538,0.649
"2018-07-10 22:00:00",2950,0.561,0.597,0.568,0.662,0.539,0.656
"2018-07-10 22:30:00",2951,0.566,0.599,0.571,0.664,0.539,0.661
"2018-07-10 23:00:00",2952,0.571,0.599,0.572,0.666,0.537,0.664
"2018-07-10 23:30:00",2953,0.573,0.6,0.571,0.669,0.537,0.665
"2018-07-11 00:00:00",2954,0.572,0.601,0.57,0.672,0.538,0.663
"2018-07-11 00:30:00",2955,0.569,0.602,0.568,0.673,0.538,0.659
"2018-07-11 01:00:00",2956,0.565,0.601,0.566,0.673,0.539,0.655
"2018-07-11 01:30:00",2957,0.562,0.601,0.567,0.674,0.539,0.652
"2018-07-11 02:00:00",2958,0.557,0.602,0.565,0.673,0.54,0.65
"2018-07-11 02:30:00",2959,0.553,0.604,0.564,0.672,0.538,0.648
"2018-07-11 03:00:00",2960,0.555,0.604,0.567,0.672,0.54,0.651
"2018-07-11 03:30:00",2961,0.555,0.604,0.566,0.672,0.54,0.65
"2018-07-11 04:00:00",2962,0.554,0.605,0.565,0.671,0.54,0.649
"2018-07-11 04:30:00",2963,0.557,0.605,0.568,0.671,0.54,0.654
"2018-07-11 05:00:00",2964,0.559,0.605,0.568,0.67,0.54,0.653
"2018-07-11 05:30:00",2965,0.559,0.604,0.567,0.669,0.54,0.652
"2018-07-11 06:00:00",2966,0.558,0.605,0.568,0.667,0.54,0.65
"2018-07-11 06:30:00",2967,0.555,0.602,0.565,0.664,0.536,0.646
"2018-07-11 07:00:00",2968,0.525,0.59,0.538,0.644,0.533,0.614
"2018-07-11 07:30:00",2969,0.485,0.571,0.503,0.618,0.529,0.58
"2018-07-11 08:00:00",2970,0.44,0.549,0.462,0.577,0.52,0.54
"2018-07-11 08:30:00",2971,0.405,0.528,0.435,0.553,0.501,0.506
"2018-07-11 09:00:00",2972,0.386,0.511,0.42,0.54,0.475,0.476
"2018-07-11 09:30:00",2973,0.382,0.493,0.407,0.526,0.447,0.457
"2018-07-11 10:00:00",2974,0.376,0.469,0.4,0.511,0.425,0.447
"2018-07-11 10:30:00",2975,0.378,0.46,0.399,0.503,0.415,0.451
"2018-07-11 11:00:00",2976,0.379,0.46,0.401,0.508,0.412,0.46
"2018-07-11 11:30:00",2977,0.382,0.462,0.4,0.519,0.413,0.462
"2018-07-11 12:00:00",2978,0.382,0.459,0.401,0.515,0.412,0.461
"2018-07-11 12:30:00",2979,0.381,0.453,0.398,0.516,0.409,0.459
"2018-07-11 13:00:00",2980,0.387,0.457,0.403,0.525,0.41,0.464
"2018-07-11 13:30:00",2981,0.39,0.464,0.412,0.535,0.417,0.467
"2018-07-11 14:00:00",2982,0.385,0.459,0.409,0.531,0.42,0.462
"2018-07-11 14:30:00",2983,0.392,0.464,0.412,0.535,0.425,0.469
"2018-07-11 15:00:00",2984,0.399,0.472,0.423,0.544,0.434,0.478
"2018-07-11 15:30:00",2985,0.405,0.478,0.435,0.556,0.445,0.484
"2018-07-11 16:00:00",2986,0.405,0.474,0.437,0.556,0.443,0.48
"2018-07-11 16:30:00",2987,0.415,0.475,0.446,0.566,0.446,0.488
"2018-07-11 17:00:00",2988,0.427,0.484,0.451,0.568,0.444,0.497
"2018-07-11 17:30:00",2989,0.441,0.502,0.467,0.585,0.457,0.512
"2018-07-11 18:00:00",2990,0.46,0.523,0.49,0.608,0.479,0.538
"2018-07-11 18:30:00",2991,0.48,0.542,0.508,0.627,0.494,0.56
"2018-07-11 19:00:00",2992,0.493,0.552,0.52,0.637,0.504,0.571
"2018-07-11 19:30:00",2993,0.499,0.561,0.525,0.641,0.511,0.584
"2018-07-11 20:00:00",2994,0.508,0.569,0.532,0.645,0.52,0.596
"2018-07-11 20:30:00",2995,0.516,0.579,0.537,0.651,0.528,0.609
"2018-07-11 21:00:00",2996,0.527,0.588,0.543,0.658,0.537,0.624
"2018-07-11 21:30:00",2997,0.538,0.593,0.552,0.663,0.543,0.638
"2018-07-11 22:00:00",2998,0.546,0.597,0.557,0.667,0.547,0.647
"2018-07-11 22:30:00",2999,0.552,0.6,0.56,0.671,0.551,0.652
"2018-07-11 23:00:00",3000,0.557,0.602,0.564,0.673,0.553,0.656
"2018-07-11 23:30:00",3001,0.561,0.604,0.567,0.676,0.554,0.66
"2018-07-12 00:00:00",3002,0.561,0.604,0.568,0.677,0.553,0.658
"2018-07-12 00:30:00",3003,0.554,0.604,0.564,0.671,0.543,0.651
"2018-07-12 01:00:00",3004,0.547,0.602,0.554,0.661,0.537,0.643
"2018-07-12 01:30:00",3005,0.539,0.599,0.547,0.651,0.533,0.636
"2018-07-12 02:00:00",3006,0.537,0.599,0.546,0.65,0.534,0.635
"2018-07-12 02:30:00",3007,0.541,0.601,0.559,0.657,0.542,0.642
"2018-07-12 03:00:00",3008,0.55,0.604,0.566,0.665,0.546,0.65
"2018-07-12 03:30:00",3009,0.555,0.605,0.568,0.668,0.546,0.654
"2018-07-12 04:00:00",3010,0.564,0.604,0.572,0.669,0.544,0.661
"2018-07-12 04:30:00",3011,0.569,0.604,0.574,0.671,0.545,0.666
"2018-07-12 05:00:00",3012,0.574,0.604,0.575,0.673,0.545,0.669
"2018-07-12 05:30:00",3013,0.577,0.605,0.577,0.674,0.544,0.67
"2018-07-12 06:00:00",3014,0.578,0.607,0.577,0.676,0.548,0.67
"2018-07-12 06:30:00",3015,0.577,0.607,0.577,0.676,0.547,0.668
"2018-07-12 07:00:00",3016,0.575,0.606,0.575,0.674,0.546,0.664
"2018-07-12 07:30:00",3017,0.555,0.6,0.56,0.666,0.544,0.645
"2018-07-12 08:00:00",3018,0.508,0.584,0.526,0.643,0.54,0.602
"2018-07-12 08:30:00",3019,0.459,0.565,0.483,0.61,0.529,0.556
"2018-07-12 09:00:00",3020,0.423,0.546,0.455,0.579,0.505,0.512
"2018-07-12 09:30:00",3021,0.403,0.531,0.436,0.562,0.48,0.482
"2018-07-12 10:00:00",3022,0.396,0.526,0.433,0.552,0.462,0.472
"2018-07-12 10:30:00",3023,0.393,0.516,0.428,0.534,0.452,0.468
"2018-07-12 11:00:00",3024,0.39,0.506,0.422,0.533,0.439,0.471
"2018-07-12 11:30:00",3025,0.389,0.502,0.421,0.546,0.433,0.48
"2018-07-12 12:00:00",3026,0.39,0.499,0.423,0.543,0.428,0.48
"2018-07-12 12:30:00",3027,0.393,0.492,0.422,0.543,0.424,0.475
"2018-07-12 13:00:00",3028,0.393,0.483,0.42,0.549,0.416,0.472
"2018-07-12 13:30:00",3029,0.397,0.481,0.425,0.556,0.415,0.471
"2018-07-12 14:00:00",3030,0.401,0.483,0.429,0.564,0.414,0.472
"2018-07-12 14:30:00",3031,0.405,0.481,0.428,0.566,0.413,0.474
"2018-07-12 15:00:00",3032,0.406,0.477,0.426,0.563,0.415,0.477
"2018-07-12 15:30:00",3033,0.41,0.475,0.43,0.563,0.418,0.477
"2018-07-12 16:00:00",3034,0.423,0.481,0.444,0.574,0.426,0.487
"2018-07-12 16:30:00",3035,0.431,0.486,0.46,0.587,0.434,0.502
"2018-07-12 17:00:00",3036,0.44,0.498,0.47,0.593,0.446,0.517
"2018-07-12 17:30:00",3037,0.453,0.513,0.484,0.608,0.459,0.531
"2018-07-12 18:00:00",3038,0.461,0.522,0.498,0.62,0.47,0.543
"2018-07-12 18:30:00",3039,0.473,0.533,0.509,0.628,0.482,0.556
"2018-07-12 19:00:00",3040,0.49,0.548,0.522,0.637,0.494,0.574
"2018-07-12 19:30:00",3041,0.503,0.561,0.533,0.646,0.506,0.592
"2018-07-12 20:00:00",3042,0.514,0.574,0.54,0.652,0.518,0.607
"2018-07-12 20:30:00",3043,0.524,0.583,0.547,0.657,0.527,0.619
"2018-07-12 21:00:00",3044,0.532,0.59,0.554,0.662,0.534,0.63
"2018-07-12 21:30:00",3045,0.539,0.594,0.559,0.665,0.539,0.637
"2018-07-12 22:00:00",3046,0.545,0.597,0.562,0.668,0.542,0.643
"2018-07-12 22:30:00",3047,0.549,0.598,0.566,0.67,0.543,0.647
"2018-07-12 23:00:00",3048,0.552,0.6,0.568,0.672,0.544,0.651
"2018-07-12 23:30:00",3049,0.554,0.601,0.571,0.673,0.545,0.654
"2018-07-13 00:00:00",3050,0.557,0.602,0.572,0.675,0.545,0.656
"2018-07-13 00:30:00",3051,0.56,0.604,0.573,0.676,0.545,0.659
"2018-07-13 01:00:00",3052,0.563,0.606,0.573,0.676,0.545,0.662
"2018-07-13 01:30:00",3053,0.566,0.607,0.574,0.676,0.544,0.664
"2018-07-13 02:00:00",3054,0.57,0.606,0.576,0.677,0.545,0.667
"2018-07-13 02:30:00",3055,0.574,0.605,0.577,0.677,0.543,0.673
"2018-07-13 03:00:00",3056,0.577,0.606,0.577,0.678,0.543,0.675
"2018-07-13 03:30:00",3057,0.58,0.607,0.577,0.678,0.542,0.676
"2018-07-13 04:00:00",3058,0.582,0.608,0.578,0.678,0.543,0.676
"2018-07-13 04:30:00",3059,0.583,0.608,0.577,0.678,0.543,0.676
"2018-07-13 05:00:00",3060,0.585,0.608,0.578,0.678,0.543,0.676
"2018-07-13 05:30:00",3061,0.586,0.608,0.579,0.678,0.543,0.677
"2018-07-13 06:00:00",3062,0.587,0.608,0.578,0.678,0.543,0.676
"2018-07-13 06:30:00",3063,0.587,0.608,0.579,0.678,0.543,0.674
"2018-07-13 07:00:00",3064,0.588,0.609,0.579,0.676,0.542,0.673
"2018-07-13 07:30:00",3065,0.584,0.609,0.578,0.672,0.545,0.669
"2018-07-13 08:00:00",3066,0.563,0.606,0.568,0.66,0.543,0.656
"2018-07-13 08:30:00",3067,0.496,0.588,0.525,0.63,0.537,0.592
"2018-07-13 09:00:00",3068,0.437,0.558,0.483,0.589,0.513,0.52
"2018-07-13 09:30:00",3069,0.41,0.537,0.452,0.568,0.491,0.489
"2018-07-13 10:00:00",3070,0.397,0.523,0.437,0.552,0.47,0.471
"2018-07-13 10:30:00",3071,0.392,0.509,0.428,0.531,0.452,0.468
"2018-07-13 11:00:00",3072,0.392,0.506,0.423,0.535,0.441,0.474
"2018-07-13 11:30:00",3073,0.391,0.502,0.42,0.549,0.434,0.482
"2018-07-13 12:00:00",3074,0.393,0.5,0.425,0.545,0.434,0.482
"2018-07-13 12:30:00",3075,0.396,0.494,0.424,0.549,0.428,0.48
"2018-07-13 13:00:00",3076,0.397,0.492,0.429,0.558,0.421,0.476
"2018-07-13 13:30:00",3077,0.4,0.487,0.43,0.564,0.419,0.474
"2018-07-13 14:00:00",3078,0.403,0.488,0.435,0.572,0.419,0.475
"2018-07-13 14:30:00",3079,0.41,0.493,0.437,0.577,0.42,0.481
"2018-07-13 15:00:00",3080,0.415,0.494,0.44,0.578,0.423,0.488
"2018-07-13 15:30:00",3081,0.422,0.494,0.449,0.583,0.427,0.491
"2018-07-13 16:00:00",3082,0.427,0.489,0.454,0.586,0.426,0.494
"2018-07-13 16:30:00",3083,0.433,0.49,0.46,0.588,0.429,0.503
"2018-07-13 17:00:00",3084,0.445,0.503,0.471,0.596,0.439,0.519
"2018-07-13 17:30:00",3085,0.458,0.517,0.483,0.611,0.454,0.533
"2018-07-13 18:00:00",3086,0.464,0.524,0.494,0.622,0.464,0.543
"2018-07-13 18:30:00",3087,0.481,0.538,0.509,0.632,0.477,0.562
"2018-07-13 19:00:00",3088,0.497,0.552,0.522,0.642,0.492,0.578
"2018-07-13 19:30:00",3089,0.51,0.566,0.533,0.649,0.505,0.596
"2018-07-13 20:00:00",3090,0.522,0.578,0.543,0.655,0.516,0.612
"2018-07-13 20:30:00",3091,0.533,0.588,0.55,0.66,0.525,0.627
"2018-07-13 21:00:00",3092,0.543,0.595,0.556,0.664,0.532,0.639
"2018-07-13 21:30:00",3093,0.549,0.598,0.559,0.667,0.535,0.646
"2018-07-13 22:00:00",3094,0.556,0.6,0.563,0.67,0.537,0.653
"2018-07-13 22:30:00",3095,0.562,0.602,0.567,0.673,0.539,0.659
"2018-07-13 23:00:00",3096,0.567,0.603,0.57,0.676,0.541,0.663
"2018-07-13 23:30:00",3097,0.57,0.604,0.571,0.677,0.541,0.666
"2018-07-14 00:00:00",3098,0.573,0.605,0.572,0.678,0.542,0.668
"2018-07-14 00:30:00",3099,0.574,0.606,0.573,0.679,0.542,0.67
"2018-07-14 01:00:00",3100,0.575,0.606,0.573,0.68,0.541,0.67
"2018-07-14 01:30:00",3101,0.576,0.607,0.573,0.68,0.541,0.671
"2018-07-14 02:00:00",3102,0.578,0.607,0.575,0.68,0.541,0.674
"2018-07-14 02:30:00",3103,0.58,0.606,0.576,0.681,0.541,0.675
"2018-07-14 03:00:00",3104,0.581,0.607,0.577,0.681,0.542,0.676
"2018-07-14 03:30:00",3105,0.582,0.607,0.578,0.682,0.543,0.677
"2018-07-14 04:00:00",3106,0.584,0.607,0.578,0.682,0.543,0.678
"2018-07-14 04:30:00",3107,0.584,0.609,0.578,0.681,0.544,0.676
"2018-07-14 05:00:00",3108,0.585,0.61,0.578,0.681,0.543,0.676
"2018-07-14 05:30:00",3109,0.587,0.61,0.578,0.681,0.544,0.676
"2018-07-14 06:00:00",3110,0.588,0.611,0.578,0.682,0.544,0.676
"2018-07-14 06:30:00",3111,0.589,0.611,0.579,0.681,0.543,0.675
"2018-07-14 07:00:00",3112,0.588,0.612,0.578,0.679,0.544,0.673
"2018-07-14 07:30:00",3113,0.575,0.611,0.571,0.671,0.545,0.663
"2018-07-14 08:00:00",3114,0.533,0.602,0.545,0.648,0.545,0.636
"2018-07-14 08:30:00",3115,0.477,0.587,0.504,0.622,0.541,0.588
"2018-07-14 09:00:00",3116,0.432,0.566,0.465,0.6,0.533,0.529
"2018-07-14 09:30:00",3117,0.406,0.546,0.435,0.579,0.514,0.491
"2018-07-14 10:00:00",3118,0.394,0.527,0.424,0.554,0.486,0.463
"2018-07-14 10:30:00",3119,0.391,0.51,0.419,0.523,0.456,0.46
"2018-07-14 11:00:00",3120,0.39,0.497,0.414,0.525,0.435,0.467
"2018-07-14 11:30:00",3121,0.391,0.486,0.413,0.541,0.423,0.477
"2018-07-14 12:00:00",3122,0.393,0.481,0.414,0.533,0.419,0.474
"2018-07-14 12:30:00",3123,0.394,0.472,0.412,0.536,0.414,0.469
"2018-07-14 13:00:00",3124,0.397,0.466,0.413,0.544,0.408,0.469
"2018-07-14 13:30:00",3125,0.4,0.468,0.419,0.552,0.41,0.47
"2018-07-14 14:00:00",3126,0.404,0.479,0.43,0.567,0.416,0.473
"2018-07-14 14:30:00",3127,0.409,0.481,0.433,0.571,0.416,0.478
"2018-07-14 15:00:00",3128,0.417,0.485,0.436,0.572,0.421,0.487
"2018-07-14 15:30:00",3129,0.423,0.49,0.445,0.579,0.427,0.492
"2018-07-14 16:00:00",3130,0.427,0.48,0.449,0.581,0.425,0.492
"2018-07-14 16:30:00",3131,0.438,0.482,0.459,0.587,0.431,0.505
"2018-07-14 17:00:00",3132,0.446,0.497,0.468,0.595,0.443,0.522
"2018-07-14 17:30:00",3133,0.459,0.51,0.481,0.607,0.454,0.532
"2018-07-14 18:00:00",3134,0.469,0.524,0.498,0.62,0.466,0.548
"2018-07-14 18:30:00",3135,0.485,0.539,0.514,0.632,0.479,0.564
"2018-07-14 19:00:00",3136,0.498,0.552,0.526,0.641,0.492,0.579
"2018-07-14 19:30:00",3137,0.507,0.565,0.536,0.647,0.505,0.595
"2018-07-14 20:00:00",3138,0.52,0.576,0.546,0.654,0.517,0.611
"2018-07-14 20:30:00",3139,0.532,0.586,0.555,0.66,0.527,0.626
"2018-07-14 21:00:00",3140,0.542,0.592,0.561,0.664,0.533,0.638
"2018-07-14 21:30:00",3141,0.549,0.596,0.564,0.667,0.536,0.646
"2018-07-14 22:00:00",3142,0.556,0.598,0.566,0.67,0.536,0.653
"2018-07-14 22:30:00",3143,0.561,0.6,0.568,0.672,0.537,0.658
"2018-07-14 23:00:00",3144,0.564,0.601,0.569,0.674,0.538,0.661
"2018-07-14 23:30:00",3145,0.566,0.6,0.572,0.676,0.539,0.663
"2018-07-15 00:00:00",3146,0.567,0.602,0.572,0.677,0.539,0.665
"2018-07-15 00:30:00",3147,0.568,0.604,0.574,0.678,0.54,0.666
"2018-07-15 01:00:00",3148,0.568,0.605,0.575,0.679,0.543,0.667
"2018-07-15 01:30:00",3149,0.569,0.606,0.576,0.68,0.544,0.666
"2018-07-15 02:00:00",3150,0.57,0.606,0.577,0.68,0.544,0.667
"2018-07-15 02:30:00",3151,0.57,0.607,0.578,0.68,0.546,0.668
"2018-07-15 03:00:00",3152,0.572,0.608,0.578,0.68,0.546,0.669
"2018-07-15 03:30:00",3153,0.573,0.608,0.578,0.68,0.547,0.669
"2018-07-15 04:00:00",3154,0.574,0.607,0.579,0.68,0.547,0.67
"2018-07-15 04:30:00",3155,0.576,0.608,0.579,0.68,0.547,0.67
"2018-07-15 05:00:00",3156,0.577,0.609,0.579,0.679,0.548,0.67
"2018-07-15 05:30:00",3157,0.578,0.609,0.579,0.679,0.547,0.67
"2018-07-15 06:00:00",3158,0.578,0.609,0.58,0.678,0.547,0.67
"2018-07-15 06:30:00",3159,0.577,0.608,0.579,0.677,0.546,0.668
"2018-07-15 07:00:00",3160,0.568,0.605,0.571,0.671,0.543,0.655
"2018-07-15 07:30:00",3161,0.556,0.6,0.564,0.667,0.54,0.642
"2018-07-15 08:00:00",3162,0.545,0.597,0.559,0.663,0.536,0.629
"2018-07-15 08:30:00",3163,0.518,0.585,0.537,0.647,0.527,0.598
"2018-07-15 09:00:00",3164,0.498,0.577,0.526,0.637,0.516,0.578
"2018-07-15 09:30:00",3165,0.458,0.562,0.49,0.614,0.501,0.536
"2018-07-15 10:00:00",3166,0.42,0.541,0.453,0.578,0.48,0.5
"2018-07-15 10:30:00",3167,0.412,0.53,0.444,0.561,0.462,0.491
"2018-07-15 11:00:00",3168,0.424,0.531,0.452,0.572,0.459,0.5
"2018-07-15 11:30:00",3169,0.417,0.527,0.449,0.571,0.455,0.498
"2018-07-15 12:00:00",3170,0.41,0.519,0.442,0.565,0.445,0.491
"2018-07-15 12:30:00",3171,0.408,0.517,0.44,0.563,0.442,0.491
"2018-07-15 13:00:00",3172,0.401,0.505,0.43,0.555,0.431,0.481
"2018-07-15 13:30:00",3173,0.401,0.495,0.422,0.547,0.423,0.479
"2018-07-15 14:00:00",3174,0.406,0.5,0.433,0.56,0.43,0.488
"2018-07-15 14:30:00",3175,0.405,0.497,0.428,0.56,0.422,0.484
"2018-07-15 15:00:00",3176,0.413,0.502,0.439,0.568,0.427,0.495
"2018-07-15 15:30:00",3177,0.419,0.507,0.448,0.575,0.435,0.5
"2018-07-15 16:00:00",3178,0.44,0.526,0.468,0.592,0.45,0.523
"2018-07-15 16:30:00",3179,0.461,0.541,0.491,0.613,0.463,0.543
"2018-07-15 17:00:00",3180,0.476,0.55,0.507,0.625,0.474,0.557
"2018-07-15 17:30:00",3181,0.493,0.561,0.524,0.636,0.484,0.571
"2018-07-15 18:00:00",3182,0.507,0.568,0.535,0.644,0.49,0.587
"2018-07-15 18:30:00",3183,0.526,0.578,0.549,0.652,0.501,0.606
"2018-07-15 19:00:00",3184,0.538,0.585,0.557,0.658,0.511,0.618
"2018-07-15 19:30:00",3185,0.549,0.591,0.565,0.662,0.519,0.631
"2018-07-15 20:00:00",3186,0.559,0.597,0.569,0.665,0.527,0.642
"2018-07-15 20:30:00",3187,0.566,0.599,0.572,0.667,0.531,0.65
"2018-07-15 21:00:00",3188,0.57,0.601,0.572,0.668,0.534,0.655
"2018-07-15 21:30:00",3189,0.575,0.601,0.575,0.67,0.537,0.659
"2018-07-15 22:00:00",3190,0.577,0.602,0.574,0.671,0.538,0.661
"2018-07-15 22:30:00",3191,0.579,0.602,0.574,0.671,0.538,0.662
"2018-07-15 23:00:00",3192,0.582,0.602,0.576,0.672,0.538,0.664
"2018-07-15 23:30:00",3193,0.582,0.603,0.574,0.673,0.54,0.664
"2018-07-16 00:00:00",3194,0.583,0.602,0.575,0.673,0.54,0.665
"2018-07-16 00:30:00",3195,0.584,0.603,0.576,0.673,0.541,0.666
"2018-07-16 01:00:00",3196,0.584,0.603,0.573,0.672,0.54,0.665
"2018-07-16 01:30:00",3197,0.585,0.603,0.577,0.673,0.541,0.667
"2018-07-16 02:00:00",3198,0.585,0.603,0.576,0.674,0.542,0.668
"2018-07-16 02:30:00",3199,0.585,0.602,0.577,0.674,0.541,0.669
"2018-07-16 03:00:00",3200,0.586,0.603,0.577,0.675,0.542,0.67
"2018-07-16 03:30:00",3201,0.585,0.604,0.578,0.675,0.542,0.67
"2018-07-16 04:00:00",3202,0.585,0.605,0.576,0.674,0.541,0.67
"2018-07-16 04:30:00",3203,0.586,0.605,0.578,0.675,0.542,0.669
"2018-07-16 05:00:00",3204,0.586,0.605,0.578,0.675,0.541,0.67
"2018-07-16 05:30:00",3205,0.585,0.605,0.577,0.674,0.541,0.67
"2018-07-16 06:00:00",3206,0.585,0.606,0.577,0.674,0.54,0.669
"2018-07-16 06:30:00",3207,0.586,0.606,0.578,0.674,0.541,0.67
"2018-07-16 07:00:00",3208,0.585,0.607,0.576,0.673,0.541,0.667
"2018-07-16 07:30:00",3209,0.579,0.607,0.573,0.668,0.542,0.663
"2018-07-16 08:00:00",3210,0.546,0.602,0.555,0.653,0.541,0.649
"2018-07-16 08:30:00",3211,0.485,0.59,0.518,0.629,0.54,0.61
"2018-07-16 09:00:00",3212,0.436,0.573,0.48,0.607,0.534,0.555
"2018-07-16 09:30:00",3213,0.407,0.556,0.446,0.585,0.519,0.512
