1,2019,78,1800,1.0739193114904142,89.4999,NaN,-0.014,NaN,NaN,NaN,0.011,NaN,NaN
1,2019,78,1830,0.9440483064598184,33.092400000000005,NaN,-0.012,NaN,NaN,NaN,0.008,NaN,NaN
1,2019,78,1900,0.6921294845660761,13.472400000000002,NaN,-0.01,NaN,NaN,NaN,0.006,NaN,NaN
1,2019,78,1930,0.5870937847074543,0.3924,NaN,-0.01,NaN,NaN,NaN,0.006,NaN,NaN
1,2019,78,2000,0.5480380885382572,0.3924,NaN,-0.008,NaN,NaN,NaN,0.003,NaN,NaN
1,2019,78,2030,0.44997092377104253,0.3924,NaN,-0.006,NaN,NaN,NaN,0,2.007,NaN
1,2019,78,2100,0.36673666111103437,0.3924,NaN,-0.005,NaN,NaN,NaN,-0.001,1.541,NaN
1,2019,78,2130,0.3162313656518519,0.3924,NaN,-0.004,NaN,NaN,NaN,-0.001,1.448,NaN
1,2019,78,2200,0.2799124256828126,0.3924,NaN,-0.001,NaN,NaN,NaN,-0.001,1.149,NaN
1,2019,78,2230,0.24072039086436464,0.3924,NaN,0.001,NaN,NaN,NaN,-0.001,0.885,NaN
1,2019,78,2300,0.22957747159571235,0.3924,NaN,0.003,NaN,NaN,NaN,-0.001,0.867,NaN
1,2019,78,2330,0.20109896425579663,0.3924,NaN,0.004,NaN,NaN,NaN,-0.001,0.808,NaN
1,2019,79,0000,0.16394512573864017,0.3924,NaN,0.005,NaN,NaN,NaN,0,0.98,NaN
1,2019,79,0030,0.16267156974653588,0.3924,NaN,0.006,NaN,NaN,NaN,0,NaN,NaN
1,2019,79,0100,0.2093491781739831,0.3924,NaN,0.006,NaN,NaN,NaN,0,1.043,NaN
1,2019,79,0130,0.21670266854743025,0.3924,NaN,0.006,NaN,NaN,NaN,0,NaN,NaN
1,2019,79,0200,0.2031120249316438,0.3924,NaN,0.006,NaN,NaN,NaN,0.001,0.214,NaN
1,2019,79,0230,0.2283002720057342,0.3924,NaN,0.006,NaN,NaN,NaN,0.002,NaN,NaN
1,2019,79,0300,0.18844503839380278,0.3924,NaN,0.007,NaN,NaN,NaN,0.002,NaN,NaN
1,2019,79,0330,0.16068375468433754,0.3924,NaN,0.007,NaN,NaN,NaN,0.003,NaN,NaN
1,2019,79,0400,0.12988303641839405,0.3924,NaN,0.007,NaN,NaN,NaN,0.002,NaN,NaN
1,2019,79,0430,0.1065294443292421,0.3924,NaN,0.008,NaN,NaN,NaN,0.001,NaN,NaN
1,2019,79,0500,0.10310657819337617,0.3924,NaN,0.008,NaN,NaN,NaN,0.001,NaN,NaN
1,2019,79,0530,0.10326930177130043,0.3924,NaN,0.009,NaN,NaN,NaN,0,NaN,NaN
1,2019,79,0600,0.11033873018072458,0.3924,NaN,0.009,NaN,NaN,NaN,-0.001,-0.577,NaN
1,2019,79,0630,0.15313297168160242,0.3924,NaN,0.009,NaN,NaN,NaN,-0.001,NaN,NaN
1,2019,79,0700,0.13784131213437412,0.3924,NaN,0.009,NaN,NaN,NaN,0.001,NaN,NaN
1,2019,79,0730,0.1198670117248343,3.6624,NaN,0.009,NaN,NaN,NaN,0.002,NaN,NaN
1,2019,79,0800,0.11156522195084544,11.8374,NaN,0.008,NaN,NaN,NaN,0.002,NaN,NaN
1,2019,79,0830,0.1299908723346498,16.7424,NaN,0.008,NaN,NaN,NaN,0.002,NaN,NaN
1,2019,79,0900,0.19780234751141126,23.282400000000003,NaN,0.008,NaN,NaN,NaN,0.001,-0.081,NaN
1,2019,79,0930,0.25628627991780933,26.552400000000002,NaN,0.008,NaN,NaN,NaN,0.003,NaN,NaN
1,2019,79,1000,0.2874672392807943,42.9024,NaN,0.006,NaN,NaN,NaN,0.005,NaN,NaN
1,2019,79,1030,0.5344499164756503,42.0849,NaN,0.004,NaN,NaN,NaN,0.006,NaN,NaN
1,2019,79,1100,1.0909958775078785,306.9549,NaN,0.001,NaN,NaN,NaN,0.008,1.206,NaN
1,2019,79,1130,1.4014058270558893,157.3524,NaN,-0.002,NaN,NaN,NaN,0.011,NaN,NaN
1,2019,79,1200,1.538705617446543,92.7699,NaN,-0.005,NaN,NaN,NaN,0.014,NaN,NaN
1,2019,79,1230,1.679264276680562,108.3024,NaN,-0.009,0.019,NaN,NaN,0.016,NaN,NaN
1,2019,79,1300,1.7310229905615213,35.544900000000005,NaN,-0.012,0.022,NaN,NaN,0.018,-0.005,NaN
1,2019,79,1300,1.7310229905615213,35.544900000000005,NaN,-0.014,0.025,0.018,NaN,0.019,-0.014,-0.066
1,2019,79,1330,1.8050881334305489,41.2674,NaN,-0.013,0.025,0.016,NaN,0.019,-0.007,NaN
1,2019,79,1330,1.8050881334305489,41.2674,NaN,-0.015,0.026,0.018,NaN,0.016,-0.014,-0.274
1,2019,79,1400,1.8917657593162107,278.3424,NaN,-0.014,0.026,0.018,NaN,0.018,-0.012,NaN
1,2019,79,1400,1.8917657593162107,278.3424,NaN,-0.017,0.026,0.019,NaN,0.014,-0.01,-0.134
1,2019,79,1430,1.7311382469839662,60.0699,NaN,-0.018,0.024,0.02,NaN,0.012,-0.005,0.04
1,2019,79,1500,1.7738486938186355,184.3299,NaN,-0.019,0.023,0.02,NaN,0.013,-0.003,NaN
1,2019,79,1530,1.719536506916389,247.27740000000003,NaN,-0.019,0.023,0.02,NaN,0.013,-0.001,0.19
1,2019,79,1600,1.5417618120056682,55.9824,NaN,-0.019,0.023,0.019,NaN,0.019,-0.002,0.169
1,2019,79,1630,1.3093821824290794,84.5949,NaN,-0.015,0.021,0.017,NaN,0.022,0,0.307
1,2019,79,1700,1.315289169718233,76.4199,NaN,-0.012,0.016,0.014,NaN,0.019,0,0.384
1,2019,79,1730,1.0904819652982911,45.3549,NaN,-0.009,0.013,0.012,NaN,0.017,-0.005,0.259
1,2019,79,1800,0.8092486215489777,39.632400000000004,NaN,-0.008,0.009,0.01,NaN,0.011,0.001,0.051
1,2019,79,1830,0.6888766934873456,15.924900000000001,NaN,-0.006,0.007,0.008,NaN,0.006,0.003,-0.105
